"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 12- 23","3,310.69","3,151.58","3,353.93","3,123.94","97.04M","5.13%"
"2020- 12- 22","3,149.03","3,201.94","3,204.00","3,149.03","33.49M","-1.92%"
"2020- 12- 21","3,210.78","3,230.22","3,231.08","3,176.08","30.72M","-0.57%"
"2020- 12- 18","3,229.14","3,246.16","3,252.88","3,211.95","27.46M","-0.61%"
"2020- 12- 17","3,248.94","3,234.79","3,252.13","3,201.61","38.84M","0.45%"
"2020- 12- 16","3,234.39","3,210.40","3,242.93","3,210.40","29.56M","1.12%"
"2020- 12- 15","3,198.52","3,190.48","3,202.26","3,156.27","39.37M","0.43%"
"2020- 12- 14","3,184.80","3,183.03","3,207.72","3,156.83","31.07M","-0.04%"
"2020- 12- 11","3,186.21","3,179.42","3,219.57","3,165.80","30.72M","0.19%"
"2020- 12- 10","3,180.23","3,199.90","3,205.14","3,147.02","58.00M","-1.09%"
"2020- 12- 09","3,215.21","3,151.31","3,217.90","3,151.31","36.28M","2.49%"
"2020- 12- 08","3,137.22","3,140.77","3,190.61","3,129.81","40.56M","0.12%"
"2020- 12- 07","3,133.39","3,143.97","3,164.82","3,103.47","41.35M","0.29%"
"2020- 12- 04","3,124.34","3,102.55","3,147.78","3,094.21","48.07M","1.23%"
"2020- 12- 03","3,086.29","3,074.33","3,089.74","3,046.34","38.25M","1.03%"
"2020- 12- 02","3,054.70","3,010.12","3,066.33","3,005.64","43.75M","2.29%"
"2020- 12- 01","2,986.21","2,954.32","2,988.33","2,944.70","32.10M","2.26%"
"2020- 11- 30","2,920.19","3,010.88","3,013.50","2,920.19","57.42M","-2.61%"
"2020- 11- 27","2,998.38","2,984.52","3,004.79","2,968.37","22.61M","0.24%"
"2020- 11- 26","2,991.19","2,956.85","2,991.19","2,938.44","28.12M","1.41%"
"2020- 11- 25","2,949.72","3,018.20","3,031.31","2,924.50","50.73M","-1.31%"
"2020- 11- 24","2,988.98","2,975.70","2,996.50","2,955.86","42.62M","1.12%"
"2020- 11- 23","2,955.85","2,898.83","2,968.98","2,891.94","38.04M","2.20%"
"2020- 11- 20","2,892.21","2,895.48","2,905.07","2,874.81","22.53M","-0.27%"
"2020- 11- 19","2,900.09","2,860.26","2,901.49","2,856.28","24.98M","1.06%"
"2020- 11- 18","2,869.63","2,874.26","2,883.17","2,849.91","33.14M","0.50%"
"2020- 11- 17","2,855.43","2,864.24","2,880.43","2,838.93","41.78M","-0.18%"
"2020- 11- 16","2,860.52","2,813.71","2,867.28","2,813.71","52.21M","1.96%"
"2020- 11- 13","2,805.51","2,771.74","2,806.14","2,752.80","41.49M","0.49%"
"2020- 11- 12","2,791.82","2,786.15","2,798.15","2,774.95","29.81M","0.12%"
"2020- 11- 11","2,788.35","2,786.12","2,802.79","2,775.75","33.76M","0.01%"
"2020- 11- 10","2,788.04","2,785.40","2,801.46","2,765.61","27.78M","-0.21%"
"2020- 11- 09","2,794.03","2,780.27","2,819.91","2,773.06","23.09M","1.90%"
"2020- 11- 06","2,741.87","2,736.52","2,754.65","2,718.71","24.81M","0.83%"
"2020- 11- 05","2,719.33","2,666.30","2,719.33","2,661.13","29.49M","2.87%"
"2020- 11- 04","2,643.42","2,654.69","2,662.74","2,622.32","30.88M","0.53%"
"2020- 11- 03","2,629.44","2,581.29","2,636.85","2,576.91","21.34M","2.72%"
"2020- 11- 02","2,559.72","2,559.77","2,564.63","2,529.18","25.47M","0.52%"
"2020- 10- 30","2,546.36","2,580.39","2,602.95","2,540.82","35.74M","-1.49%"
"2020- 10- 29","2,585.00","2,581.09","2,589.98","2,552.47","30.03M","-1.31%"
"2020- 10- 28","2,619.25","2,613.68","2,622.30","2,600.17","20.26M","-0.12%"
"2020- 10- 27","2,622.37","2,598.14","2,630.25","2,591.59","24.64M","0.43%"
"2020- 10- 26","2,611.19","2,640.26","2,648.73","2,606.59","22.41M","-0.50%"
"2020- 10- 23","2,624.40","2,633.45","2,639.28","2,604.20","17.57M","-0.02%"
"2020- 10- 22","2,624.89","2,642.94","2,652.07","2,604.86","20.82M","-1.22%"
"2020- 10- 21","2,657.25","2,671.47","2,684.66","2,642.62","23.85M","-0.35%"
"2020- 10- 20","2,666.47","2,612.18","2,667.89","2,611.10","29.81M","1.56%"
"2020- 10- 19","2,625.44","2,634.91","2,651.16","2,622.26","21.56M","0.16%"
"2020- 10- 16","2,621.17","2,667.03","2,673.12","2,604.03","23.57M","-1.36%"
"2020- 10- 15","2,657.30","2,676.53","2,680.73","2,643.45","25.68M","-1.20%"
"2020- 10- 14","2,689.60","2,719.82","2,729.64","2,677.32","26.93M","-0.98%"
"2020- 10- 13","2,716.25","2,713.80","2,720.31","2,678.67","31.30M","0.95%"
"2020- 10- 12","2,690.67","2,707.56","2,721.08","2,685.78","25.89M","0.11%"
"2020- 10- 08","2,687.80","2,717.95","2,720.24","2,687.80","35.88M","-0.13%"
"2020- 10- 07","2,691.26","2,644.89","2,691.26","2,637.91","22.13M","1.12%"
"2020- 10- 06","2,661.53","2,672.79","2,694.30","2,648.98","23.71M","0.29%"
"2020- 10- 05","2,653.88","2,623.32","2,666.34","2,614.53","28.25M","0.74%"
"2020- 09- 29","2,634.34","2,633.63","2,662.97","2,630.10","25.43M","1.10%"
"2020- 09- 28","2,605.75","2,604.94","2,614.11","2,578.47","20.40M","1.14%"
"2020- 09- 25","2,576.28","2,595.98","2,597.86","2,559.55","20.30M","0.51%"
"2020- 09- 24","2,563.21","2,589.47","2,619.86","2,559.00","30.76M","-2.69%"
"2020- 09- 23","2,634.18","2,655.34","2,661.37","2,560.03","30.69M","0.32%"
"2020- 09- 22","2,625.87","2,681.22","2,692.69","2,609.26","31.14M","-2.10%"
"2020- 09- 21","2,682.16","2,708.31","2,731.39","2,667.11","25.05M","-0.76%"
"2020- 09- 18","2,702.59","2,699.34","2,712.77","2,677.45","28.96M","0.66%"
"2020- 09- 17","2,684.93","2,694.16","2,714.45","2,668.30","36.12M","-0.51%"
"2020- 09- 16","2,698.70","2,709.78","2,717.41","2,681.85","25.91M","-0.69%"
"2020- 09- 15","2,717.35","2,698.91","2,722.68","2,679.57","30.61M","1.15%"
"2020- 09- 14","2,686.37","2,686.67","2,694.48","2,669.79","32.31M","1.17%"
"2020- 09- 11","2,655.28","2,646.47","2,656.10","2,620.17","27.71M","0.38%"
"2020- 09- 10","2,645.13","2,666.33","2,673.00","2,643.24","43.72M","0.51%"
"2020- 09- 09","2,631.66","2,596.65","2,650.36","2,583.12","47.43M","0.19%"
"2020- 09- 08","2,626.57","2,595.59","2,633.54","2,581.97","46.97M","2.15%"
"2020- 09- 07","2,571.23","2,564.53","2,584.52","2,549.92","34.26M","0.21%"
"2020- 09- 04","2,565.85","2,521.84","2,574.46","2,519.18","35.89M","-1.41%"
"2020- 09- 03","2,602.65","2,599.76","2,634.38","2,593.44","44.04M","1.12%"
"2020- 09- 02","2,573.90","2,583.27","2,596.25","2,543.28","27.08M","0.37%"
"2020- 09- 01","2,564.44","2,555.75","2,575.73","2,532.76","28.16M","1.01%"
"2020- 08- 31","2,538.83","2,625.17","2,635.95","2,538.83","46.45M","-2.56%"
"2020- 08- 28","2,605.45","2,637.19","2,641.10","2,594.36","26.12M","-0.56%"
"2020- 08- 27","2,620.20","2,639.59","2,655.22","2,613.38","29.78M","-0.15%"
"2020- 08- 26","2,624.01","2,610.63","2,638.37","2,570.15","35.08M","0.55%"
"2020- 08- 25","2,609.71","2,611.90","2,614.57","2,579.64","28.51M","1.06%"
"2020- 08- 24","2,582.21","2,535.55","2,592.46","2,503.24","40.39M","1.97%"
"2020- 08- 21","2,532.21","2,506.84","2,571.17","2,490.76","41.92M","2.96%"
"2020- 08- 20","2,459.51","2,535.08","2,559.99","2,454.99","48.29M","-4.18%"
"2020- 08- 19","2,566.77","2,596.94","2,604.19","2,561.60","33.80M","-0.38%"
"2020- 08- 18","2,576.46","2,632.72","2,669.68","2,564.95","41.19M","-2.62%"
"2020- 08- 14","2,645.82","2,666.42","2,679.42","2,626.70","29.73M","-1.92%"
"2020- 08- 13","2,697.56","2,740.29","2,741.35","2,661.51","41.26M","-0.32%"
"2020- 08- 12","2,706.28","2,659.33","2,706.28","2,640.99","31.75M","1.31%"
"2020- 08- 11","2,671.36","2,681.84","2,703.43","2,670.95","37.18M","-0.65%"
"2020- 08- 10","2,688.86","2,649.28","2,693.74","2,633.53","34.66M","0.83%"
"2020- 08- 07","2,666.61","2,635.26","2,699.90","2,634.37","31.03M","1.00%"
"2020- 08- 06","2,640.15","2,622.19","2,670.07","2,619.55","32.08M","0.43%"
"2020- 08- 05","2,628.73","2,545.22","2,629.95","2,534.65","30.27M","3.32%"
"2020- 08- 04","2,544.34","2,551.86","2,557.35","2,525.57","30.55M","1.15%"
"2020- 08- 03","2,515.36","2,497.17","2,521.14","2,474.95","33.07M","0.97%"
"2020- 07- 31","2,491.10","2,523.50","2,528.02","2,480.94","33.61M","-0.64%"
"2020- 07- 30","2,507.15","2,514.43","2,524.83","2,495.58","33.83M","0.33%"
"2020- 07- 29","2,499.02","2,512.87","2,532.49","2,487.56","47.55M","-0.58%"
"2020- 07- 28","2,513.72","2,478.05","2,528.31","2,477.57","65.02M","2.68%"
"2020- 07- 27","2,448.10","2,427.23","2,458.47","2,425.66","28.45M","0.80%"
"2020- 07- 24","2,428.64","2,426.52","2,448.40","2,415.73","20.95M","-0.96%"
"2020- 07- 23","2,452.26","2,479.24","2,479.24","2,443.63","25.89M","-0.94%"
"2020- 07- 22","2,475.65","2,471.07","2,481.48","2,454.53","23.00M","-0.14%"
"2020- 07- 21","2,479.18","2,465.30","2,489.81","2,460.91","30.58M","1.80%"
"2020- 07- 20","2,435.31","2,455.50","2,455.50","2,420.18","16.76M","-0.58%"
"2020- 07- 17","2,449.56","2,443.20","2,454.45","2,441.14","16.40M","0.44%"
"2020- 07- 16","2,438.93","2,479.81","2,481.90","2,426.62","24.56M","-1.33%"
"2020- 07- 15","2,471.90","2,462.22","2,478.27","2,451.01","36.51M","1.27%"
"2020- 07- 14","2,440.98","2,412.81","2,440.98","2,410.80","22.51M","0.46%"
"2020- 07- 13","2,429.80","2,430.74","2,433.26","2,405.31","20.03M","1.07%"
"2020- 07- 10","2,404.12","2,426.46","2,429.57","2,384.06","23.09M","-0.42%"
"2020- 07- 09","2,414.38","2,410.68","2,431.39","2,401.25","27.78M","0.55%"
"2020- 07- 08","2,401.07","2,424.33","2,440.83","2,396.61","29.03M","-0.72%"
"2020- 07- 07","2,418.55","2,484.51","2,491.45","2,416.06","44.67M","-1.51%"
"2020- 07- 06","2,455.63","2,417.47","2,460.81","2,408.34","34.61M","2.14%"
"2020- 07- 03","2,404.17","2,400.23","2,406.55","2,383.14","18.44M","1.12%"
"2020- 07- 02","2,377.45","2,377.77","2,384.82","2,354.45","21.18M","0.34%"
"2020- 07- 01","2,369.33","2,387.98","2,407.04","2,361.58","24.14M","0.64%"
"2020- 06- 30","2,354.26","2,386.54","2,403.02","2,354.15","31.85M","0.55%"
"2020- 06- 29","2,341.33","2,350.75","2,381.36","2,331.54","25.96M","-1.97%"
"2020- 06- 26","2,388.30","2,393.71","2,408.41","2,365.57","30.43M","0.95%"
"2020- 06- 25","2,365.81","2,387.70","2,409.13","2,365.81","31.98M","-2.55%"
"2020- 06- 24","2,427.62","2,405.82","2,454.60","2,401.85","36.05M","1.50%"
"2020- 06- 23","2,391.71","2,423.31","2,438.44","2,375.12","28.97M","-0.13%"
"2020- 06- 22","2,394.74","2,397.46","2,421.70","2,391.54","21.12M","-1.27%"
"2020- 06- 19","2,425.50","2,432.62","2,433.36","2,369.16","28.27M","0.73%"
"2020- 06- 18","2,407.82","2,421.40","2,433.91","2,397.59","24.09M","-1.34%"
"2020- 06- 17","2,440.41","2,394.40","2,443.12","2,374.85","39.94M","1.96%"
"2020- 06- 16","2,393.53","2,339.32","2,393.53","2,319.58","33.07M","5.65%"
"2020- 06- 15","2,265.45","2,370.27","2,400.72","2,265.45","43.97M","-5.77%"
"2020- 06- 12","2,404.22","2,363.18","2,416.69","2,351.04","42.40M","-2.59%"
"2020- 06- 11","2,468.09","2,479.07","2,501.96","2,426.86","53.60M","-1.12%"
"2020- 06- 10","2,495.98","2,462.37","2,500.10","2,452.36","30.83M","1.34%"
"2020- 06- 09","2,462.96","2,483.50","2,496.43","2,432.58","38.16M","0.56%"
"2020- 06- 08","2,449.31","2,485.15","2,488.19","2,436.03","39.78M","0.25%"
"2020- 06- 05","2,443.30","2,411.55","2,449.98","2,392.44","35.18M","1.48%"
"2020- 06- 04","2,407.74","2,433.41","2,455.53","2,388.45","61.03M","0.49%"
"2020- 06- 03","2,395.97","2,342.66","2,404.04","2,342.46","75.55M","2.93%"
"2020- 06- 02","2,327.66","2,319.31","2,342.58","2,310.74","28.26M","0.57%"
"2020- 06- 01","2,314.55","2,283.39","2,316.66","2,278.23","29.08M","1.75%"
"2020- 05- 29","2,274.64","2,260.69","2,285.12","2,249.52","44.40M","-0.29%"
"2020- 05- 28","2,281.33","2,292.41","2,327.01","2,244.66","52.89M","0.42%"
"2020- 05- 27","2,271.74","2,282.55","2,304.30","2,263.55","33.82M","-1.32%"
"2020- 05- 26","2,302.21","2,241.22","2,305.62","2,234.88","30.28M","3.56%"
"2020- 05- 25","2,223.00","2,199.31","2,224.08","2,173.00","27.85M","1.64%"
"2020- 05- 22","2,187.15","2,225.31","2,230.33","2,172.53","31.86M","-1.81%"
"2020- 05- 21","2,227.44","2,238.99","2,251.22","2,218.76","28.20M","-0.06%"
"2020- 05- 20","2,228.84","2,184.65","2,228.84","2,184.65","24.40M","1.16%"
"2020- 05- 19","2,203.31","2,201.62","2,214.57","2,184.53","37.48M","2.17%"
"2020- 05- 18","2,156.57","2,132.08","2,168.16","2,109.16","33.45M","1.09%"
"2020- 05- 15","2,133.32","2,145.32","2,146.02","2,113.85","28.58M","0.12%"
"2020- 05- 14","2,130.84","2,140.66","2,147.89","2,116.07","34.24M","-1.50%"
"2020- 05- 13","2,163.25","2,086.76","2,163.25","2,084.82","34.28M","1.86%"
"2020- 05- 12","2,123.73","2,133.94","2,142.77","2,088.33","33.41M","-0.25%"
"2020- 05- 11","2,128.95","2,148.05","2,158.07","2,123.71","23.71M","-0.34%"
"2020- 05- 08","2,136.17","2,123.20","2,151.49","2,118.14","27.22M","1.39%"
"2020- 05- 07","2,106.81","2,088.49","2,115.13","2,082.98","21.83M","0.45%"
"2020- 05- 06","2,097.36","2,085.73","2,098.89","2,065.91","26.67M","1.97%"
"2020- 05- 04","2,056.77","2,066.23","2,080.48","2,053.73","38.54M","-2.90%"
"2020- 04- 29","2,118.17","2,098.92","2,132.77","2,093.85","26.90M","0.94%"
"2020- 04- 28","2,098.45","2,105.80","2,112.16","2,077.37","26.09M","0.38%"
"2020- 04- 27","2,090.44","2,066.80","2,099.83","2,058.00","23.94M","1.46%"
"2020- 04- 24","2,060.35","2,081.36","2,087.04","2,049.23","25.78M","-1.89%"
"2020- 04- 23","2,100.13","2,124.22","2,127.78","2,091.48","33.18M","-0.37%"
"2020- 04- 22","2,107.97","2,051.95","2,107.97","2,030.74","32.26M","1.26%"
"2020- 04- 21","2,081.70","2,073.99","2,101.32","2,041.69","42.68M","-0.70%"
"2020- 04- 20","2,096.46","2,116.19","2,145.19","2,085.53","35.19M","-1.85%"
"2020- 04- 17","2,136.06","2,101.67","2,186.90","2,098.17","53.53M","4.17%"
"2020- 04- 16","2,050.47","1,996.79","2,053.45","1,995.35","36.27M","1.78%"
"2020- 04- 14","2,014.53","2,004.70","2,024.42","1,986.12","26.54M","2.13%"
"2020- 04- 13","1,972.50","2,012.42","2,014.18","1,971.24","25.08M","-2.95%"
"2020- 04- 10","2,032.46","2,029.99","2,036.11","2,007.35","29.79M","-0.60%"
"2020- 04- 09","2,044.73","2,063.21","2,065.40","2,025.05","34.31M","1.11%"
"2020- 04- 08","2,022.26","2,032.12","2,070.52","2,022.26","39.67M","-1.05%"
"2020- 04- 07","2,043.77","2,042.94","2,061.76","1,996.96","51.07M","2.67%"
"2020- 04- 06","1,990.65","1,925.40","1,991.72","1,912.21","38.06M","4.78%"
"2020- 04- 03","1,899.79","1,918.09","1,938.73","1,880.35","33.99M","-0.10%"
"2020- 04- 02","1,901.69","1,888.18","1,903.27","1,838.75","34.42M","1.67%"
"2020- 04- 01","1,870.43","1,925.49","1,966.90","1,870.43","43.31M","-4.31%"
"2020- 03- 31","1,954.66","1,986.75","1,998.58","1,926.84","46.56M","-0.59%"
"2020- 03- 30","1,966.31","1,915.53","1,984.85","1,893.29","41.19M","-0.19%"
"2020- 03- 27","1,970.03","2,025.01","2,025.01","1,904.26","62.17M","1.70%"
"2020- 03- 26","1,937.07","1,983.06","2,034.57","1,937.07","63.77M","-3.00%"
"2020- 03- 25","1,997.00","1,978.74","2,010.52","1,925.45","77.88M","5.73%"
"2020- 03- 24","1,888.80","1,760.87","1,890.99","1,736.48","71.91M","11.30%"
"2020- 03- 23","1,697.09","1,681.09","1,750.49","1,657.87","62.50M","-5.38%"
"2020- 03- 20","1,793.63","1,694.30","1,804.24","1,680.78","74.20M","9.06%"
"2020- 03- 19","1,644.68","1,842.44","1,843.47","1,606.04","88.95M","-8.49%"
"2020- 03- 18","1,797.36","1,941.27","1,960.29","1,797.36","60.22M","-6.65%"
"2020- 03- 17","1,925.44","1,892.32","2,005.31","1,888.62","69.97M","-2.24%"
"2020- 03- 16","1,969.57","2,101.95","2,101.95","1,969.22","49.91M","-4.40%"
"2020- 03- 13","2,060.17","1,967.44","2,112.22","1,941.54","87.69M","-2.15%"
"2020- 03- 12","2,105.45","2,162.91","2,185.38","2,060.85","71.54M","-3.98%"
"2020- 03- 11","2,192.68","2,267.47","2,273.79","2,179.15","60.37M","-3.30%"
"2020- 03- 10","2,267.49","2,236.95","2,279.91","2,219.31","50.23M","1.43%"
"2020- 03- 09","2,235.47","2,279.57","2,295.11","2,224.01","46.43M","-5.49%"
"2020- 03- 06","2,365.22","2,372.39","2,396.67","2,354.02","28.39M","-2.20%"
"2020- 03- 05","2,418.39","2,412.47","2,427.62","2,383.55","33.29M","1.33%"
"2020- 03- 04","2,386.64","2,309.37","2,394.57","2,309.37","36.46M","2.20%"
"2020- 03- 03","2,335.16","2,398.28","2,398.28","2,326.74","44.42M","0.72%"
"2020- 03- 02","2,318.56","2,289.30","2,340.19","2,254.52","44.91M","2.55%"
"2020- 02- 28","2,260.92","2,317.34","2,335.91","2,254.33","49.90M","-4.30%"
"2020- 02- 27","2,362.58","2,398.88","2,415.22","2,351.76","36.12M","-1.74%"
"2020- 02- 26","2,404.46","2,398.73","2,431.13","2,389.20","39.79M","-2.30%"
"2020- 02- 25","2,461.16","2,442.67","2,464.07","2,414.57","38.04M","0.29%"
"2020- 02- 24","2,454.04","2,485.09","2,500.26","2,451.76","38.54M","-3.87%"
"2020- 02- 21","2,552.74","2,548.35","2,588.54","2,546.11","23.46M","-1.51%"
"2020- 02- 20","2,591.82","2,606.89","2,623.59","2,559.63","23.60M","-0.01%"
"2020- 02- 19","2,591.98","2,604.19","2,615.42","2,558.75","20.80M","0.48%"
"2020- 02- 18","2,579.52","2,595.41","2,615.69","2,571.13","27.59M","-1.50%"
"2020- 02- 17","2,618.69","2,612.91","2,632.37","2,591.07","14.83M","0.29%"
"2020- 02- 14","2,611.08","2,593.20","2,620.91","2,569.68","20.62M","0.85%"
"2020- 02- 13","2,589.03","2,598.31","2,623.28","2,583.22","32.20M","0.15%"
"2020- 02- 12","2,585.10","2,573.59","2,594.01","2,555.93","24.02M","0.68%"
"2020- 02- 11","2,567.55","2,534.70","2,584.42","2,525.40","20.51M","2.20%"
"2020- 02- 10","2,512.37","2,477.10","2,518.00","2,474.68","19.70M","-0.24%"
"2020- 02- 07","2,518.45","2,525.86","2,538.57","2,496.82","24.28M","-0.91%"
"2020- 02- 06","2,541.48","2,486.99","2,544.53","2,483.78","26.53M","2.64%"
"2020- 02- 05","2,476.08","2,502.42","2,510.61","2,461.40","30.66M","0.45%"
"2020- 02- 04","2,465.05","2,385.88","2,465.51","2,385.84","34.95M","3.84%"
"2020- 02- 03","2,373.81","2,311.47","2,386.12","2,308.21","36.31M","0.79%"
"2020- 01- 31","2,355.16","2,415.15","2,432.14","2,355.16","33.84M","-1.79%"
"2020- 01- 30","2,398.15","2,442.02","2,456.41","2,381.81","31.64M","-1.92%"
"2020- 01- 29","2,445.19","2,439.75","2,460.94","2,424.39","24.42M","0.94%"
"2020- 01- 28","2,422.39","2,408.59","2,427.60","2,398.55","34.50M","-2.23%"
"2020- 01- 23","2,477.70","2,494.26","2,510.17","2,471.69","22.98M","-1.67%"
"2020- 01- 22","2,519.87","2,476.17","2,522.28","2,473.39","24.27M","1.73%"
"2020- 01- 21","2,477.04","2,496.65","2,504.42","2,475.16","16.51M","-0.78%"
"2020- 01- 20","2,496.60","2,477.31","2,514.09","2,477.31","21.05M","1.45%"
"2020- 01- 17","2,460.92","2,483.16","2,490.30","2,452.29","23.47M","0.34%"
"2020- 01- 16","2,452.65","2,424.97","2,454.49","2,412.30","22.09M","0.96%"
"2020- 01- 15","2,429.43","2,438.97","2,445.46","2,419.95","21.87M","-0.88%"
"2020- 01- 14","2,450.92","2,455.28","2,484.47","2,441.58","27.87M","0.86%"
"2020- 01- 13","2,430.03","2,392.62","2,432.42","2,388.02","21.49M","1.48%"
"2020- 01- 10","2,394.64","2,362.95","2,397.40","2,361.41","26.13M","1.49%"
"2020- 01- 09","2,359.59","2,347.30","2,359.59","2,333.20","36.60M","2.00%"
"2020- 01- 08","2,313.37","2,306.22","2,341.46","2,295.92","38.30M","0.03%"
"2020- 01- 07","2,312.71","2,312.12","2,329.42","2,308.18","16.98M","0.48%"
"2020- 01- 06","2,301.61","2,275.50","2,307.25","2,271.42","17.14M","-0.25%"
"2020- 01- 03","2,307.28","2,336.36","2,352.74","2,298.18","23.91M","-0.02%"
"2020- 01- 02","2,307.68","2,339.41","2,344.19","2,305.57","19.19M","-0.72%"
"2019- 12- 30","2,324.53","2,334.82","2,342.31","2,321.19","14.09M","-0.68%"
"2019- 12- 27","2,340.54","2,306.28","2,352.63","2,297.96","20.11M","1.88%"
"2019- 12- 26","2,297.24","2,291.08","2,299.94","2,280.73","15.33M","0.36%"
"2019- 12- 24","2,288.93","2,307.03","2,308.05","2,284.38","17.56M","-0.68%"
"2019- 12- 23","2,304.66","2,321.58","2,323.41","2,295.32","14.77M","-0.38%"
"2019- 12- 20","2,313.41","2,313.10","2,317.68","2,297.16","19.23M","0.60%"
"2019- 12- 19","2,299.65","2,310.76","2,326.71","2,290.69","23.30M","0.12%"
"2019- 12- 18","2,296.81","2,312.57","2,323.65","2,286.22","25.29M","-0.72%"
"2019- 12- 17","2,313.45","2,291.35","2,320.68","2,281.06","33.01M","1.86%"
"2019- 12- 16","2,271.21","2,255.66","2,277.13","2,254.71","20.00M","0.37%"
"2019- 12- 13","2,262.81","2,262.89","2,266.38","2,246.19","29.53M","2.09%"
"2019- 12- 12","2,216.50","2,197.54","2,219.28","2,192.24","41.15M","1.77%"
"2019- 12- 11","2,177.96","2,167.06","2,185.26","2,162.39","18.12M","0.43%"
"2019- 12- 10","2,168.67","2,140.23","2,170.17","2,138.18","13.81M","0.89%"
"2019- 12- 09","2,149.62","2,150.59","2,158.11","2,142.67","21.31M","0.67%"
"2019- 12- 06","2,135.35","2,115.68","2,138.59","2,111.34","19.30M","1.50%"
"2019- 12- 05","2,103.73","2,119.03","2,130.32","2,091.40","19.32M","0.26%"
"2019- 12- 04","2,098.23","2,117.35","2,120.23","2,087.52","26.58M","-1.83%"
"2019- 12- 03","2,137.25","2,119.07","2,142.42","2,107.94","27.66M","-0.43%"
"2019- 12- 02","2,146.55","2,147.60","2,158.93","2,142.02","25.37M","0.64%"
"2019- 11- 29","2,132.97","2,173.08","2,173.53","2,129.66","19.15M","-1.62%"
"2019- 11- 28","2,168.11","2,165.59","2,183.03","2,164.68","14.55M","-0.44%"
"2019- 11- 27","2,177.66","2,189.07","2,191.39","2,166.50","11.68M","0.06%"
"2019- 11- 26","2,176.41","2,178.53","2,201.46","2,176.41","37.95M","0.27%"
"2019- 11- 25","2,170.55","2,170.64","2,188.30","2,164.92","14.84M","0.82%"
"2019- 11- 22","2,152.82","2,146.99","2,157.80","2,142.20","14.46M","0.65%"
"2019- 11- 21","2,138.95","2,164.79","2,168.58","2,125.53","23.01M","-1.51%"
"2019- 11- 20","2,171.78","2,203.13","2,211.97","2,171.04","20.24M","-2.16%"
"2019- 11- 19","2,219.83","2,214.03","2,224.03","2,198.69","14.84M","0.00%"
"2019- 11- 18","2,219.77","2,217.22","2,232.14","2,208.19","13.15M","0.34%"
"2019- 11- 15","2,212.35","2,180.98","2,214.70","2,177.59","17.56M","1.53%"
"2019- 11- 14","2,178.91","2,165.65","2,179.39","2,162.64","16.91M","0.49%"
"2019- 11- 13","2,168.18","2,168.56","2,172.59","2,157.92","10.73M","-0.20%"
"2019- 11- 12","2,172.62","2,153.45","2,172.62","2,143.14","11.91M","1.18%"
"2019- 11- 11","2,147.30","2,175.82","2,176.09","2,140.77","14.59M","-1.43%"
"2019- 11- 08","2,178.45","2,193.43","2,200.93","2,170.67","18.45M","0.11%"
"2019- 11- 07","2,176.16","2,180.76","2,181.69","2,165.19","15.36M","-0.35%"
"2019- 11- 06","2,183.90","2,188.07","2,205.74","2,181.13","20.94M","-0.43%"
"2019- 11- 05","2,193.27","2,179.31","2,196.01","2,175.46","18.20M","0.90%"
"2019- 11- 04","2,173.77","2,161.69","2,179.61","2,161.69","19.57M","1.27%"
"2019- 11- 01","2,146.43","2,122.83","2,148.44","2,118.50","13.99M","1.09%"
"2019- 10- 31","2,123.36","2,144.25","2,151.69","2,121.23","17.10M","-0.33%"
"2019- 10- 30","2,130.36","2,149.65","2,153.74","2,124.81","15.41M","-1.02%"
"2019- 10- 29","2,152.39","2,169.50","2,171.81","2,148.01","13.66M","-0.18%"
"2019- 10- 28","2,156.29","2,147.36","2,163.37","2,144.20","13.27M","0.87%"
"2019- 10- 25","2,137.78","2,130.70","2,138.86","2,122.59","17.36M","1.29%"
"2019- 10- 24","2,110.59","2,111.79","2,116.01","2,089.12","30.28M","0.76%"
"2019- 10- 23","2,094.65","2,103.50","2,108.15","2,089.28","19.44M","-1.01%"
"2019- 10- 22","2,116.06","2,109.93","2,120.76","2,105.20","19.02M","0.78%"
"2019- 10- 21","2,099.72","2,090.16","2,103.03","2,079.02","11.32M","0.86%"
"2019- 10- 18","2,081.89","2,109.99","2,126.00","2,078.22","25.87M","-1.15%"
"2019- 10- 17","2,106.05","2,117.82","2,121.65","2,097.59","12.35M","-0.84%"
"2019- 10- 16","2,123.85","2,121.11","2,132.32","2,116.12","17.24M","1.00%"
"2019- 10- 15","2,102.90","2,097.65","2,110.22","2,096.21","11.48M","-0.19%"
"2019- 10- 14","2,106.94","2,129.43","2,133.19","2,104.19","19.24M","0.52%"
"2019- 10- 11","2,095.94","2,105.00","2,106.48","2,084.90","15.26M","0.56%"
"2019- 10- 10","2,084.29","2,066.19","2,097.62","2,049.77","30.21M","-0.03%"
"2019- 10- 08","2,084.99","2,069.10","2,088.69","2,055.21","22.05M","1.37%"
"2019- 10- 07","2,056.74","2,067.51","2,075.84","2,041.96","13.63M","0.49%"
"2019- 10- 04","2,046.63","2,039.21","2,070.86","2,038.21","17.50M","0.25%"
"2019- 10- 02","2,041.56","2,072.15","2,074.30","2,041.56","15.19M","-2.20%"
"2019- 10- 01","2,087.43","2,081.74","2,101.42","2,079.29","13.50M","0.22%"
"2019- 09- 30","2,082.81","2,049.75","2,083.06","2,045.35","16.50M","1.10%"
