"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 07- 01","488.43","484.05","494.06","483.05","16.03M","1.70%"
"2020- 06- 30","480.25","481.73","486.71","479.98","20.16M","0.52%"
"2020- 06- 29","477.78","480.28","480.49","475.16","20.27M","-2.55%"
"2020- 06- 26","490.29","490.08","493.79","487.47","18.59M","1.34%"
"2020- 06- 25","483.81","490.83","492.69","483.81","27.93M","-3.42%"
"2020- 06- 24","500.95","500.26","504.42","498.21","23.22M","0.86%"
"2020- 06- 23","496.68","502.67","505.67","490.04","26.02M","-0.54%"
"2020- 06- 22","499.37","504.44","507.19","499.37","21.64M","-1.89%"
"2020- 06- 19","508.97","515.78","516.04","502.60","30.26M","0.21%"
"2020- 06- 18","507.92","500.72","513.89","500.50","24.58M","-0.22%"
"2020- 06- 17","509.06","507.67","510.95","499.29","28.79M","-1.48%"
"2020- 06- 16","516.72","498.99","518.69","497.57","32.20M","6.50%"
"2020- 06- 15","485.20","499.17","514.62","485.20","37.75M","-4.51%"
"2020- 06- 12","508.14","502.13","510.33","500.62","41.44M","-3.83%"
"2020- 06- 11","528.37","532.61","534.04","519.70","48.90M","-2.74%"
"2020- 06- 10","543.25","550.40","551.89","541.44","31.25M","-1.89%"
"2020- 06- 09","553.73","556.15","561.91","547.31","32.14M","-0.44%"
"2020- 06- 08","556.16","568.92","569.74","553.37","33.36M","-0.09%"
"2020- 06- 05","556.68","549.37","558.31","544.16","41.15M","1.12%"
"2020- 06- 04","550.54","580.37","586.87","548.88","57.25M","-2.73%"
"2020- 06- 03","565.99","545.52","569.97","545.52","76.09M","6.03%"
"2020- 06- 02","533.80","508.21","536.53","506.75","48.41M","4.82%"
"2020- 06- 01","509.23","504.13","510.77","501.55","34.51M","1.76%"
"2020- 05- 29","500.41","496.39","506.81","492.66","92.83M","-0.29%"
"2020- 05- 28","501.85","504.86","511.92","496.54","62.62M","1.98%"
"2020- 05- 27","492.09","496.70","496.70","488.96","35.95M","0.96%"
"2020- 05- 26","487.39","474.97","489.61","474.30","29.45M","2.47%"
"2020- 05- 25","475.66","472.64","476.28","468.70","16.11M","0.77%"
"2020- 05- 22","472.04","483.26","484.10","468.85","26.01M","-2.10%"
"2020- 05- 21","482.17","486.77","487.22","480.33","27.76M","-0.32%"
"2020- 05- 20","483.70","483.48","487.27","481.69","21.59M","-0.60%"
"2020- 05- 19","486.60","487.66","494.23","485.22","42.44M","3.36%"
"2020- 05- 18","470.76","474.94","474.94","466.12","21.69M","-0.86%"
"2020- 05- 15","474.86","474.89","477.31","468.45","23.92M","1.33%"
"2020- 05- 14","468.64","469.06","471.41","465.10","35.40M","-1.16%"
"2020- 05- 13","474.15","459.97","474.15","459.60","23.36M","1.19%"
"2020- 05- 12","468.57","478.01","478.29","466.50","25.94M","-2.17%"
"2020- 05- 11","478.94","487.26","490.88","478.94","22.83M","-1.47%"
"2020- 05- 08","486.08","489.77","490.19","485.05","22.53M","0.82%"
"2020- 05- 07","482.15","478.33","487.01","477.12","21.58M","-0.18%"
"2020- 05- 06","483.02","487.03","488.32","479.13","30.56M","0.58%"
"2020- 05- 04","480.25","485.73","487.47","479.00","37.26M","-3.91%"
"2020- 04- 29","499.80","495.06","505.36","493.43","48.02M","1.52%"
"2020- 04- 28","492.32","496.04","507.11","487.47","43.37M","0.36%"
"2020- 04- 27","490.54","460.73","491.76","459.88","47.85M","8.03%"
"2020- 04- 24","454.07","457.12","459.69","453.38","22.57M","-1.35%"
"2020- 04- 23","460.30","458.81","464.87","458.01","30.29M","0.29%"
"2020- 04- 22","458.98","452.22","460.21","448.08","28.36M","-0.33%"
"2020- 04- 21","460.48","463.41","466.53","451.39","41.76M","-1.44%"
"2020- 04- 20","467.20","475.05","476.07","466.33","38.15M","-1.22%"
"2020- 04- 17","472.97","468.94","479.37","468.76","116.80M","2.17%"
"2020- 04- 16","462.94","465.77","466.14","457.50","37.41M","-2.77%"
"2020- 04- 14","476.11","470.94","476.11","467.19","32.23M","2.09%"
"2020- 04- 13","466.37","474.69","480.76","465.87","71.60M","-1.79%"
"2020- 04- 10","474.85","459.23","477.77","456.90","131.06M","4.46%"
"2020- 04- 09","454.58","457.02","457.54","449.63","34.82M","1.37%"
"2020- 04- 08","448.43","455.17","458.02","447.13","35.89M","-2.11%"
"2020- 04- 07","458.08","459.34","466.05","448.54","38.06M","1.79%"
"2020- 04- 06","450.02","438.39","450.70","435.48","28.06M","3.90%"
"2020- 04- 03","433.13","434.66","441.81","428.88","28.69M","-1.37%"
"2020- 04- 02","439.14","428.33","441.79","419.27","29.51M","2.82%"
"2020- 04- 01","427.08","447.86","456.27","427.08","32.54M","-6.26%"
"2020- 03- 31","455.59","453.43","463.11","446.01","37.81M","2.19%"
"2020- 03- 30","445.84","435.00","452.83","428.43","34.51M","-1.67%"
"2020- 03- 27","453.40","458.96","463.32","437.74","52.97M","4.86%"
"2020- 03- 26","432.40","433.01","451.99","425.50","76.15M","-0.05%"
"2020- 03- 25","432.60","406.28","433.69","405.67","69.07M","11.78%"
"2020- 03- 24","387.00","369.84","390.56","364.64","43.52M","6.77%"
"2020- 03- 23","362.45","360.10","374.27","354.37","40.13M","-7.26%"
"2020- 03- 20","390.81","366.76","391.46","349.01","50.20M","9.98%"
"2020- 03- 19","355.35","400.86","401.72","354.34","50.82M","-10.16%"
"2020- 03- 18","395.55","412.09","416.03","395.55","36.24M","-4.32%"
"2020- 03- 17","413.41","417.00","429.02","410.10","37.56M","-6.36%"
"2020- 03- 16","441.49","464.21","464.21","441.13","28.07M","-3.10%"
"2020- 03- 13","455.63","441.75","465.92","430.82","44.75M","-4.08%"
"2020- 03- 12","475.02","494.98","495.51","469.52","40.38M","-5.00%"
"2020- 03- 11","500.02","503.24","515.77","496.11","29.76M","-0.38%"
"2020- 03- 10","501.91","501.67","505.26","498.57","30.84M","-0.56%"
"2020- 03- 09","504.72","518.07","518.07","504.06","29.76M","-5.59%"
"2020- 03- 06","534.62","542.05","543.99","531.99","24.49M","-2.65%"
"2020- 03- 05","549.15","550.69","553.05","545.68","22.09M","-0.05%"
"2020- 03- 04","549.44","542.39","551.50","540.44","22.59M","1.48%"
"2020- 03- 03","541.44","549.64","552.31","540.04","19.52M","-0.39%"
"2020- 03- 02","543.55","550.59","553.30","540.94","19.66M","-1.28%"
"2020- 02- 28","550.61","555.34","557.35","548.43","35.80M","-2.46%"
"2020- 02- 27","564.51","560.13","566.58","557.62","17.84M","0.39%"
"2020- 02- 26","562.30","556.64","569.28","554.91","21.56M","-0.56%"
"2020- 02- 25","565.48","559.28","570.48","556.07","20.68M","0.94%"
"2020- 02- 24","560.24","575.03","577.04","559.85","23.48M","-4.06%"
"2020- 02- 21","583.94","585.33","586.93","581.56","19.59M","-1.33%"
"2020- 02- 20","591.81","594.42","597.80","588.65","15.67M","-0.25%"
"2020- 02- 19","593.28","599.99","600.37","589.80","17.02M","-0.42%"
"2020- 02- 18","595.79","598.38","601.21","593.71","13.26M","-1.07%"
"2020- 02- 17","602.24","608.67","609.30","599.45","12.53M","-0.88%"
"2020- 02- 14","607.59","608.58","614.23","606.33","13.43M","-0.41%"
"2020- 02- 13","610.09","616.90","618.45","609.41","20.39M","-1.51%"
"2020- 02- 12","619.47","613.81","621.04","610.65","20.42M","0.61%"
"2020- 02- 11","615.73","612.73","620.07","611.47","14.29M","0.52%"
"2020- 02- 10","612.52","615.39","616.62","608.25","15.47M","-1.66%"
"2020- 02- 07","622.89","629.19","630.70","617.86","14.86M","-1.41%"
"2020- 02- 06","631.78","622.10","634.01","619.38","17.23M","2.43%"
"2020- 02- 05","616.80","612.57","619.81","610.88","17.37M","1.19%"
"2020- 02- 04","609.52","613.66","614.89","607.68","17.99M","-0.34%"
"2020- 02- 03","611.61","613.77","615.86","604.05","17.30M","-0.36%"
"2020- 01- 31","613.84","622.81","624.32","613.84","18.66M","-0.82%"
"2020- 01- 30","618.89","623.48","626.07","617.01","21.42M","-0.54%"
"2020- 01- 29","622.26","625.61","625.65","619.81","13.30M","-0.64%"
"2020- 01- 28","626.28","641.37","645.70","622.31","20.79M","-3.79%"
"2020- 01- 23","650.95","651.56","654.83","647.16","12.95M","-0.69%"
"2020- 01- 22","655.46","657.05","659.49","652.51","11.35M","-0.06%"
"2020- 01- 21","655.85","658.87","662.68","655.47","10.55M","-0.63%"
"2020- 01- 20","660.00","657.26","666.25","653.78","13.13M","0.50%"
"2020- 01- 17","656.72","655.22","659.30","653.36","13.16M","-0.37%"
"2020- 01- 16","659.13","656.38","659.27","650.44","12.89M","-0.05%"
"2020- 01- 15","659.48","660.63","662.11","654.63","12.08M","-0.15%"
"2020- 01- 14","660.44","651.94","660.93","648.60","19.50M","1.58%"
"2020- 01- 13","650.16","646.29","650.72","642.44","14.16M","0.17%"
"2020- 01- 10","649.07","652.44","653.74","645.46","16.07M","-0.51%"
"2020- 01- 09","652.40","654.25","659.81","648.57","20.57M","0.24%"
"2020- 01- 08","650.83","650.57","653.58","645.81","20.88M","-1.99%"
"2020- 01- 07","664.06","662.39","664.85","659.33","13.21M","0.77%"
"2020- 01- 06","659.01","666.59","669.90","656.89","13.46M","-1.61%"
"2020- 01- 03","669.79","671.49","676.49","667.79","13.37M","0.44%"
"2020- 01- 02","666.84","680.17","680.62","666.07","12.90M","-2.12%"
"2019- 12- 30","681.29","685.80","685.96","677.99","13.05M","-0.95%"
"2019- 12- 27","687.80","686.62","690.35","683.30","20.55M","-2.92%"
"2019- 12- 26","708.52","706.94","709.22","703.54","18.16M","0.35%"
"2019- 12- 24","706.04","708.75","711.34","703.77","13.52M","-0.64%"
"2019- 12- 23","710.56","704.19","710.56","701.54","12.56M","0.77%"
"2019- 12- 20","705.11","707.82","707.86","700.57","17.30M","-0.36%"
"2019- 12- 19","707.69","702.66","708.70","700.74","12.86M","0.29%"
"2019- 12- 18","705.66","697.50","706.08","697.17","14.91M","1.40%"
"2019- 12- 17","695.90","693.38","696.40","686.65","19.60M","-0.34%"
"2019- 12- 16","698.28","710.90","714.79","695.68","19.08M","-1.80%"
"2019- 12- 13","711.10","699.17","711.10","699.17","25.05M","2.72%"
"2019- 12- 12","692.30","682.26","693.66","682.15","26.90M","2.03%"
"2019- 12- 11","678.51","675.58","680.63","673.69","14.62M","0.06%"
"2019- 12- 10","678.13","675.15","679.50","673.92","13.11M","0.07%"
"2019- 12- 09","677.68","672.19","678.01","670.89","16.36M","1.10%"
"2019- 12- 06","670.33","671.67","672.97","666.18","21.72M","0.18%"
"2019- 12- 05","669.10","668.79","674.96","667.44","12.96M","0.31%"
"2019- 12- 04","667.04","664.13","667.27","659.91","17.71M","-0.18%"
"2019- 12- 03","668.24","667.48","670.26","663.32","9.48M","-0.54%"
"2019- 12- 02","671.84","671.42","673.91","667.57","8.51M","0.45%"
"2019- 11- 29","668.86","682.24","682.24","667.74","13.07M","-1.66%"
"2019- 11- 28","680.17","674.97","680.60","674.73","8.28M","0.11%"
"2019- 11- 27","679.41","682.03","683.87","676.91","9.89M","0.46%"
"2019- 11- 26","676.29","676.88","681.07","672.94","25.47M","-0.02%"
"2019- 11- 25","676.40","675.45","679.69","674.36","12.02M","0.52%"
"2019- 11- 22","672.91","670.55","674.17","668.11","24.25M","0.77%"
"2019- 11- 21","667.76","677.17","677.70","663.61","15.95M","-1.40%"
"2019- 11- 20","677.23","669.14","680.04","668.52","14.09M","0.71%"
"2019- 11- 19","672.44","666.75","672.84","663.07","11.48M","0.34%"
"2019- 11- 18","670.19","669.50","670.56","665.03","10.07M","-0.29%"
"2019- 11- 15","672.17","663.22","676.47","663.22","13.78M","1.32%"
"2019- 11- 14","663.39","663.46","664.38","657.24","16.78M","0.20%"
"2019- 11- 13","662.06","669.14","669.37","660.37","11.67M","-1.30%"
"2019- 11- 12","670.77","669.02","670.77","665.12","10.90M","0.49%"
"2019- 11- 11","667.50","670.27","671.66","666.83","9.83M","-0.44%"
"2019- 11- 08","670.44","668.40","674.80","667.02","14.91M","0.98%"
"2019- 11- 07","663.93","655.77","666.04","655.75","12.49M","0.82%"
"2019- 11- 06","658.56","660.56","664.73","658.56","10.80M","-0.84%"
"2019- 11- 05","664.14","655.34","664.39","654.26","13.98M","1.33%"
"2019- 11- 04","655.43","646.21","657.53","645.33","14.89M","2.11%"
"2019- 11- 01","641.86","639.58","643.46","638.34","8.37M","0.46%"
"2019- 10- 31","638.93","642.48","645.56","638.93","12.33M","-0.81%"
"2019- 10- 30","644.16","655.93","655.93","642.78","12.71M","-1.49%"
"2019- 10- 29","653.92","653.69","655.55","650.29","10.12M","0.39%"
"2019- 10- 28","651.37","659.03","659.36","650.15","12.17M","-1.10%"
"2019- 10- 25","658.62","660.66","660.73","653.45","8.76M","-1.06%"
"2019- 10- 24","665.65","663.80","666.53","658.94","9.91M","0.53%"
"2019- 10- 23","662.12","661.53","663.66","657.02","10.21M","-0.57%"
"2019- 10- 22","665.91","660.77","666.64","658.15","11.19M","1.39%"
"2019- 10- 21","656.81","654.89","659.23","654.25","8.79M","0.83%"
"2019- 10- 18","651.40","656.62","659.83","649.79","14.12M","-0.88%"
"2019- 10- 17","657.21","654.03","659.86","652.55","10.48M","0.31%"
"2019- 10- 16","655.17","660.82","665.34","652.35","12.74M","0.33%"
"2019- 10- 15","653.03","655.05","658.75","651.12","9.95M","-0.33%"
"2019- 10- 14","655.20","649.74","658.30","649.71","15.76M","2.29%"
"2019- 10- 11","640.51","637.84","643.67","636.18","13.13M","2.26%"
"2019- 10- 10","626.33","633.32","633.32","623.36","19.57M","-2.17%"
"2019- 10- 08","640.23","639.82","647.06","637.21","13.29M","0.51%"
"2019- 10- 07","637.01","638.24","643.18","634.96","7.04M","-0.17%"
"2019- 10- 04","638.08","643.77","645.45","638.08","9.70M","-1.23%"
"2019- 10- 02","646.04","654.06","654.06","642.69","15.94M","-2.02%"
"2019- 10- 01","659.37","658.12","665.42","656.02","8.11M","0.18%"
"2019- 09- 30","658.17","652.45","660.41","651.35","9.58M","0.67%"
"2019- 09- 27","653.81","670.01","670.18","651.08","10.92M","-2.29%"
"2019- 09- 26","669.16","668.34","672.63","665.21","39.15M","0.22%"
"2019- 09- 25","667.66","670.48","675.44","667.54","11.32M","-0.46%"
"2019- 09- 24","670.72","671.20","673.57","666.61","9.91M","-0.03%"
"2019- 09- 23","670.94","669.03","671.75","668.04","7.82M","-0.49%"
"2019- 09- 20","674.22","663.14","674.22","660.85","14.40M","1.60%"
"2019- 09- 19","663.62","669.21","672.04","660.84","10.29M","-1.01%"
"2019- 09- 18","670.42","673.48","674.33","666.68","10.82M","-0.47%"
"2019- 09- 17","673.57","672.91","674.60","669.62","11.49M","-0.66%"
"2019- 09- 16","678.04","669.57","682.08","667.82","18.77M","1.96%"
"2019- 09- 11","665.03","660.65","668.55","660.46","22.07M","1.37%"
"2019- 09- 10","656.05","645.74","658.98","645.74","12.48M","2.13%"
"2019- 09- 09","642.36","636.56","646.81","636.25","9.46M","0.82%"
"2019- 09- 06","637.12","634.55","643.06","633.34","9.27M","0.70%"
"2019- 09- 05","632.72","629.17","641.20","628.41","10.96M","0.01%"
"2019- 09- 04","632.65","624.64","632.81","624.28","10.07M","1.05%"
"2019- 09- 03","626.10","627.15","632.29","624.27","9.10M","-0.61%"
"2019- 09- 02","629.93","626.29","632.88","624.42","7.16M","-0.07%"
"2019- 08- 30","630.39","619.50","630.40","619.50","23.53M","2.56%"
"2019- 08- 29","614.66","614.59","616.71","610.60","7.42M","0.07%"
"2019- 08- 28","614.24","613.19","615.69","610.53","8.89M","0.55%"
"2019- 08- 27","610.90","615.96","616.79","609.91","22.80M","-0.50%"
"2019- 08- 26","613.95","612.75","617.55","608.58","10.06M","-1.09%"
"2019- 08- 23","620.72","621.48","624.17","618.88","10.60M","-0.48%"
"2019- 08- 22","623.72","624.63","627.82","623.01","11.76M","0.07%"
"2019- 08- 21","623.29","620.87","624.86","620.45","9.95M","0.03%"
"2019- 08- 20","623.13","622.12","625.65","617.45","12.62M","-0.12%"
"2019- 08- 19","623.87","616.25","625.58","615.77","11.03M","1.79%"
"2019- 08- 16","612.87","613.00","615.46","607.46","13.87M","-0.75%"
"2019- 08- 14","617.49","621.82","625.87","617.49","12.90M","-0.37%"
"2019- 08- 13","619.81","624.44","625.72","619.18","12.27M","-1.36%"
"2019- 08- 12","628.36","636.27","637.24","627.94","11.16M","-1.56%"
"2019- 08- 09","638.31","642.67","646.16","638.31","14.23M","0.05%"
"2019- 08- 08","638.01","640.57","646.14","637.93","19.29M","0.03%"
"2019- 08- 07","637.80","647.90","647.90","637.04","14.56M","-1.78%"
"2019- 08- 06","649.36","643.73","655.87","637.40","22.06M","-0.96%"
"2019- 08- 05","655.63","659.15","660.19","651.85","18.00M","-1.01%"
"2019- 08- 02","662.33","680.18","680.54","661.30","15.61M","-3.28%"
"2019- 08- 01","684.82","682.75","689.54","678.97","10.25M","0.13%"
"2019- 07- 31","683.91","681.64","688.75","680.44","14.07M","-0.01%"
"2019- 07- 30","683.95","686.14","687.04","681.09","8.89M","-0.64%"
"2019- 07- 29","688.36","693.40","697.17","684.43","13.38M","-0.83%"
"2019- 07- 26","694.15","696.64","697.26","690.81","13.77M","-0.94%"
"2019- 07- 25","700.74","709.63","710.77","698.68","11.48M","-1.67%"
"2019- 07- 24","712.66","719.20","720.72","711.96","9.56M","-0.98%"
"2019- 07- 23","719.74","710.83","721.02","708.97","10.38M","1.27%"
"2019- 07- 22","710.70","710.49","712.37","707.28","7.57M","-0.56%"
"2019- 07- 19","714.67","705.64","715.83","704.16","10.05M","1.79%"
"2019- 07- 18","702.11","703.95","707.34","699.39","11.73M","-0.89%"
"2019- 07- 17","708.44","704.90","708.48","703.53","10.09M","0.02%"
"2019- 07- 16","708.33","705.32","708.57","702.26","12.03M","0.59%"
"2019- 07- 15","704.21","702.05","706.97","700.22","8.75M","0.03%"
"2019- 07- 12","703.98","700.39","704.08","697.22","8.58M","0.48%"
"2019- 07- 11","700.60","693.99","702.18","693.82","14.90M","0.67%"
"2019- 07- 10","695.95","696.44","697.78","694.16","8.78M","0.18%"
"2019- 07- 09","694.67","699.92","701.55","694.37","8.78M","-0.58%"
"2019- 07- 08","698.74","705.43","706.91","698.21","9.99M","-1.43%"
"2019- 07- 05","708.85","713.06","714.36","705.63","7.38M","-0.62%"
"2019- 07- 04","713.28","709.84","713.61","706.26","8.38M","0.65%"
"2019- 07- 03","708.66","723.71","724.12","707.71","13.48M","-2.20%"
"2019- 07- 02","724.60","725.28","726.09","721.34","10.43M","-0.55%"
"2019- 07- 01","728.59","731.53","732.91","728.56","8.57M","0.53%"
"2019- 06- 28","724.73","727.75","731.06","724.05","10.60M","-0.47%"
"2019- 06- 27","728.16","719.40","728.99","718.63","10.06M","0.57%"
"2019- 06- 26","724.04","717.78","724.38","715.63","12.02M","0.30%"
"2019- 06- 25","721.89","725.22","729.83","718.46","14.93M","-0.38%"
"2019- 06- 24","724.62","722.73","726.54","719.19","13.73M","0.48%"
"2019- 06- 21","721.18","721.68","726.71","720.84","17.12M","-0.08%"
"2019- 06- 20","721.78","725.90","729.11","721.39","11.65M","-0.95%"
"2019- 06- 19","728.71","727.84","729.24","726.29","14.39M","0.99%"
"2019- 06- 18","721.57","718.57","722.80","718.44","17.39M","0.51%"
"2019- 06- 17","717.94","714.32","723.28","714.13","9.66M","0.10%"
"2019- 06- 14","717.19","715.60","717.19","711.37","11.22M","0.07%"
"2019- 06- 13","716.68","720.40","722.66","709.70","17.75M","-0.76%"
"2019- 06- 12","722.15","718.37","723.88","718.36","11.57M","0.49%"
"2019- 06- 11","718.62","715.87","719.75","714.10","12.84M","-0.21%"
"2019- 06- 10","720.10","716.79","720.10","715.42","11.39M","1.28%"
"2019- 06- 07","711.03","711.02","715.24","703.00","12.62M","-0.03%"
"2019- 06- 05","711.25","718.33","719.36","709.95","13.40M","-1.23%"
"2019- 06- 04","720.12","716.92","721.73","715.31","12.24M","0.65%"
"2019- 06- 03","715.46","701.57","716.45","700.66","14.30M","1.65%"
"2019- 05- 31","703.86","705.47","706.93","700.85","12.83M","-1.12%"
"2019- 05- 30","711.85","705.26","711.87","704.71","10.85M","0.24%"
"2019- 05- 29","710.18","725.26","725.26","706.09","19.22M","-2.10%"
"2019- 05- 28","725.38","722.81","725.38","718.30","47.75M","0.40%"
"2019- 05- 27","722.51","725.09","725.09","719.71","8.91M","-0.41%"
"2019- 05- 24","725.46","716.71","726.91","716.71","10.82M","0.96%"
"2019- 05- 23","718.55","719.33","722.43","715.77","9.99M","-0.08%"
"2019- 05- 22","719.12","719.48","721.92","712.51","10.92M","0.09%"
"2019- 05- 21","718.46","711.82","720.81","711.82","10.61M","0.54%"
"2019- 05- 20","714.59","712.80","721.91","712.25","9.71M","0.69%"
"2019- 05- 17","709.66","712.68","719.67","709.59","14.76M","-0.29%"
"2019- 05- 16","711.71","711.30","716.20","708.74","13.72M","-0.36%"
"2019- 05- 15","714.27","707.41","717.23","705.27","13.40M","0.64%"
"2019- 05- 14","709.73","710.79","714.45","705.74","18.35M","-0.60%"
"2019- 05- 13","714.01","716.23","719.22","710.23","11.76M","-1.04%"
"2019- 05- 10","721.53","726.10","728.24","718.03","13.49M","0.52%"
"2019- 05- 09","717.80","729.93","733.70","717.80","18.98M","-2.17%"
"2019- 05- 08","733.69","728.69","736.79","727.14","12.80M","-0.11%"
"2019- 05- 07","734.47","729.01","734.47","725.76","14.12M","0.14%"
"2019- 05- 03","733.42","738.16","738.16","731.98","8.42M","-0.87%"
"2019- 05- 02","739.84","727.91","739.84","727.55","11.18M","1.18%"
"2019- 04- 30","731.24","739.15","742.76","726.78","13.33M","-0.93%"
"2019- 04- 29","738.13","721.71","738.13","720.08","8.13M","1.74%"
"2019- 04- 26","725.54","731.13","733.82","723.43","12.15M","-1.19%"
"2019- 04- 25","734.25","731.36","734.94","726.90","9.94M","0.68%"
"2019- 04- 24","729.29","738.59","740.63","726.93","12.61M","-0.99%"
"2019- 04- 23","736.57","731.11","737.85","728.93","9.27M","0.84%"
"2019- 04- 22","730.45","733.34","734.34","727.61","7.85M","-0.35%"
"2019- 04- 19","733.01","739.07","739.60","732.98","6.52M","-0.66%"
"2019- 04- 18","737.87","749.18","750.29","735.92","13.27M","-0.99%"
"2019- 04- 17","745.24","746.59","747.81","741.80","11.52M","-0.21%"
"2019- 04- 16","746.78","744.19","748.22","743.16","12.88M","-0.15%"
"2019- 04- 15","747.93","745.92","749.57","744.37","14.46M","0.44%"
"2019- 04- 12","744.69","741.35","744.69","737.87","12.62M","0.45%"
"2019- 04- 11","741.38","742.91","745.76","737.04","15.37M","-0.10%"
"2019- 04- 10","742.11","735.62","742.11","729.88","13.90M","0.61%"
"2019- 04- 09","737.58","738.84","742.14","735.62","13.01M","-0.35%"
"2019- 04- 08","740.19","744.04","747.40","738.81","10.56M","-0.28%"
"2019- 04- 05","742.26","737.24","744.89","734.99","11.53M","0.35%"
"2019- 04- 04","739.68","739.50","744.78","738.79","14.17M","0.20%"
"2019- 04- 03","738.21","728.61","738.21","725.59","17.56M","0.76%"
"2019- 04- 02","732.63","729.76","733.98","728.08","19.70M","1.13%"
"2019- 04- 01","724.42","711.55","726.96","710.82","19.65M","3.06%"
"2019- 03- 29","702.91","703.78","706.77","699.89","17.52M","0.79%"
"2019- 03- 28","697.39","704.58","704.59","693.79","10.38M","-0.94%"
"2019- 03- 27","704.00","704.80","707.49","702.65","9.46M","0.11%"
"2019- 03- 26","703.24","706.22","711.01","703.24","12.23M","-0.29%"
"2019- 03- 25","705.27","711.72","712.08","704.95","15.23M","-1.57%"
"2019- 03- 22","716.49","716.67","722.29","714.77","33.36M","-0.67%"
"2019- 03- 21","721.31","727.04","733.05","719.14","12.68M","-1.63%"
"2019- 03- 20","733.23","730.03","734.13","726.42","9.38M","-0.17%"
"2019- 03- 19","734.51","737.00","737.33","729.01","8.44M","-0.24%"
"2019- 03- 18","736.29","733.07","736.76","731.71","9.60M","0.52%"
"2019- 03- 15","732.51","718.18","734.53","717.33","29.01M","2.14%"
"2019- 03- 14","717.17","714.64","720.63","712.49","17.20M","0.84%"
"2019- 03- 13","711.17","713.37","714.30","705.05","9.21M","-0.35%"
"2019- 03- 12","713.64","711.11","717.70","710.06","9.82M","0.62%"
"2019- 03- 11","709.24","702.14","711.82","701.20","9.44M","1.29%"
"2019- 03- 08","700.23","708.26","708.27","699.22","12.04M","-1.84%"
"2019- 03- 07","713.37","720.57","721.68","709.71","12.05M","-0.68%"
"2019- 03- 06","718.24","715.15","720.67","711.90","10.35M","-0.11%"
"2019- 03- 05","719.01","719.01","723.61","715.69","12.95M","-0.15%"
"2019- 03- 04","720.11","730.65","733.73","718.23","19.55M","-1.52%"
"2019- 02- 28","731.21","733.84","737.61","728.15","18.19M","-0.19%"
"2019- 02- 27","732.59","729.42","733.00","724.92","11.30M","-0.11%"
"2019- 02- 26","733.40","736.06","736.13","730.97","12.02M","-1.09%"
"2019- 02- 25","741.50","742.07","744.52","736.62","10.14M","0.41%"
"2019- 02- 22","738.44","737.05","738.44","733.58","10.70M","-0.08%"
"2019- 02- 21","739.06","736.07","740.07","734.65","11.19M","0.15%"
"2019- 02- 20","737.94","736.12","739.48","729.42","15.71M","0.30%"
"2019- 02- 19","735.76","739.72","740.78","733.52","8.65M","-0.74%"
"2019- 02- 18","741.23","739.25","744.41","739.06","10.08M","0.49%"
"2019- 02- 15","737.65","744.18","744.20","734.64","10.52M","-1.57%"
"2019- 02- 14","749.38","736.98","749.38","734.63","16.67M","1.46%"
"2019- 02- 13","738.57","732.31","739.60","728.13","16.78M","1.35%"
"2019- 02- 12","728.76","734.91","734.91","726.49","11.98M","-0.59%"
"2019- 02- 11","733.05","737.24","738.84","731.13","11.66M","-1.17%"
"2019- 02- 08","741.74","740.56","746.15","740.43","12.56M","-0.26%"
"2019- 02- 07","743.64","740.20","746.74","735.86","13.91M","0.08%"
"2019- 02- 01","743.04","737.76","752.16","737.00","14.30M","0.95%"
"2019- 01- 31","736.07","733.09","741.82","730.30","21.27M","0.96%"
"2019- 01- 30","729.06","721.10","729.06","717.57","12.59M","0.77%"
"2019- 01- 29","723.52","723.27","723.73","718.38","11.16M","0.13%"
"2019- 01- 28","722.58","725.73","726.68","721.46","9.99M","-0.49%"
"2019- 01- 25","726.11","718.76","727.41","716.33","12.05M","0.40%"
"2019- 01- 24","723.20","714.52","723.47","714.52","17.74M","1.83%"
"2019- 01- 23","710.19","710.58","712.32","705.65","11.63M","0.06%"
"2019- 01- 22","709.79","708.81","711.27","705.82","10.12M","-0.13%"
"2019- 01- 21","710.70","715.00","715.87","709.03","9.37M","-0.57%"
"2019- 01- 18","714.78","717.46","717.81","712.39","11.57M","-0.56%"
"2019- 01- 17","718.82","716.99","720.44","712.73","14.61M","0.58%"
"2019- 01- 16","714.64","703.50","715.56","703.30","14.75M","1.57%"
"2019- 01- 15","703.57","684.51","703.91","684.47","15.46M","3.12%"
"2019- 01- 14","682.31","687.48","690.60","679.33","9.78M","-0.83%"
"2019- 01- 11","688.02","689.31","692.32","685.66","9.93M","0.13%"
"2019- 01- 10","687.10","691.57","693.46","686.24","12.92M","-1.10%"
"2019- 01- 09","694.74","688.33","696.89","687.78","11.67M","1.29%"
"2019- 01- 08","685.89","690.88","690.88","682.47","15.35M","-0.39%"
"2019- 01- 07","688.56","697.36","701.11","688.05","24.68M","-0.37%"
"2019- 01- 04","691.11","691.63","695.16","690.12","14.01M","-0.39%"
"2019- 01- 03","693.83","695.96","697.23","691.26","13.93M","0.04%"
"2019- 01- 02","693.53","707.48","708.22","689.05","14.19M","-1.49%"
"2018- 12- 28","703.99","700.46","704.30","699.67","11.65M","0.80%"
"2018- 12- 27","698.42","704.58","705.51","694.87","16.64M","-3.43%"
