Date,forward_stage,WTI,USDKRW,VIX,1,2,3,4,5,6,7,8,9,10,11,per_cn,pbr_cn
2014-08-07,down,97.34,1032.74,16.66,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.3
2014-08-08,down,97.65,1037.36,15.77,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.29
2014-08-11,down,98.08,1036.0,14.23,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.29
2014-08-12,down,97.37,1030.0,14.13,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.3
2014-08-13,down,97.59,1026.2,12.9,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.32
2014-08-14,down,95.58,1029.1,12.42,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.31
2014-08-18,down,96.41,1020.7,12.32,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.3
2014-08-19,down,94.48,1016.79,12.21,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.31
2014-08-20,down,96.07,1016.8,11.78,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.3
2014-08-21,down,93.96,1021.7,11.76,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.27
2014-08-22,down,93.65,1022.7,11.47,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.26
2014-08-25,down,93.35,1020.1,11.7,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.27
2014-08-26,down,93.86,1019.0,11.63,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.3
2014-08-27,down,93.88,1015.7,11.78,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.3
2014-08-28,down,94.55,1013.2,12.05,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.31
2014-08-29,down,95.96,1014.2,12.09,2030272.2,2.25,119.4,94.551,105.69,98.4,99.4,3.6,60.7,0.3,1.2,0.0,1.3
2014-09-02,down,92.88,1011.8,12.25,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.31
2014-09-03,down,95.54,1017.5,12.36,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.3
2014-09-04,down,94.45,1019.1,12.64,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.32
2014-09-05,down,93.29,1017.9,12.09,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.31
2014-09-11,down,92.83,1033.5,12.8,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.31
2014-09-12,down,92.27,1035.0,13.31,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.28
2014-09-15,down,92.92,1009.1,14.12,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.28
2014-09-16,down,94.88,1037.4,12.73,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.28
2014-09-17,down,94.42,1034.9,12.65,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.3
2014-09-18,down,93.07,1033.6,12.03,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.3
2014-09-19,down,92.41,1042.6,12.11,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.31
2014-09-22,down,91.52,1022.8,13.69,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.29
2014-09-23,down,91.56,1039.8,14.93,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.29
2014-09-24,down,92.8,1038.8,13.27,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.29
2014-09-25,down,92.53,1038.7,15.64,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.3
2014-09-26,down,93.54,1042.6,14.85,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.28
2014-09-29,down,94.57,1026.0,15.98,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.27
2014-09-30,down,91.16,1052.2,16.31,2036012.5,2.25,122.34,94.49,109.5,98.4,99.6,3.5,60.6,0.3,1.2,0.0,1.26
2014-10-01,down,90.73,1053.9,16.71,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.24
2014-10-02,down,91.01,1061.8,16.16,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.23
2014-10-06,down,90.34,1060.1,15.46,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.23
2014-10-07,down,88.85,1067.9,17.2,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.23
2014-10-08,down,87.31,1068.7,15.11,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.23
2014-10-10,down,85.82,1062.5,21.24,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.21
2014-10-13,down,85.74,1051.9,24.64,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.19
2014-10-14,down,81.84,1065.5,22.79,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.2
2014-10-15,down,81.78,1064.2,25.27,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.18
2014-10-16,down,82.7,1059.7,25.2,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.19
2014-10-17,neutral,82.75,1060.0,21.99,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.16
2014-10-20,down,82.71,1063.0,18.57,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.19
2014-10-21,down,82.81,1054.9,16.08,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.18
2014-10-22,down,80.52,1054.1,17.87,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.19
2014-10-23,down,82.09,1052.2,16.53,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.18
2014-10-24,down,81.01,1058.4,16.11,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.16
2014-10-27,neutral,81.0,1055.6,16.04,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.17
2014-10-28,neutral,81.42,1049.51,14.39,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.15
2014-10-29,down,82.2,1045.56,15.15,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.19
2014-10-30,neutral,81.12,1053.1,14.52,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.16
2014-10-31,down,80.54,1053.8,14.03,2053472.3,2.0,122.86,94.205,116.68,98.5,99.6,3.6,60.5,0.5,0.4,0.0,1.17
2014-11-03,down,78.78,1051.2,14.73,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.17
2014-11-04,neutral,77.19,1081.6,14.89,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.17
2014-11-05,neutral,78.68,1076.9,14.17,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.17
2014-11-06,neutral,77.91,1088.5,13.67,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.18
2014-11-07,neutral,78.65,1089.9,13.12,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.17
2014-11-10,down,77.4,1064.4,12.67,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.18
2014-11-11,down,77.94,1087.4,12.92,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.19
2014-11-12,down,77.18,1095.3,13.02,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.2
2014-11-13,down,74.21,1093.5,13.79,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.2
2014-11-14,down,75.82,1095.4,13.31,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.17
2014-11-17,neutral,75.64,1100.0,13.99,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.16
2014-11-18,down,74.61,1100.1,13.86,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.16
2014-11-19,down,74.58,1100.4,13.96,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.14
2014-11-20,neutral,75.58,1113.1,13.58,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.13
2014-11-21,down,76.51,1111.9,12.9,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.14
2014-11-24,down,75.78,1111.7,12.62,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.17
2014-11-25,down,74.09,1113.5,12.25,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.16
2014-11-26,neutral,73.69,1107.9,12.07,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.15
2014-11-28,neutral,66.15,1099.1,13.33,2078884.7,2.0,114.36,94.015,108.78,98.5,99.7,3.5,60.6,0.5,0.4,0.0,1.14
2014-12-01,neutral,69.0,1088.5,14.16,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.1
2014-12-02,neutral,66.88,1108.6,12.85,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.1
2014-12-03,neutral,67.38,1113.21,12.5,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.1
2014-12-04,neutral,66.81,1114.7,12.38,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.11
2014-12-05,neutral,65.84,1110.14,11.89,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.11
2014-12-08,neutral,63.05,1119.6,14.21,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.1
2014-12-09,neutral,63.82,1111.4,15.35,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.07
2014-12-10,neutral,60.94,1102.6,18.53,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.05
2014-12-11,neutral,59.95,1100.4,20.08,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.02
2014-12-12,neutral,57.81,1100.8,21.08,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.03
2014-12-15,neutral,55.91,1103.1,20.42,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.05
2014-12-16,up,55.93,1097.9,23.57,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.03
2014-12-17,up,56.47,1079.5,19.44,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.04
2014-12-18,up,54.11,1098.9,16.81,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.03
2014-12-19,up,56.52,1097.5,16.49,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.04
2014-12-22,up,55.26,1099.3,15.25,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.04
2014-12-23,up,57.12,1099.1,14.8,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.04
2014-12-24,up,55.84,1106.1,14.37,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.06
2014-12-26,up,54.73,1102.1,14.5,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.05
2014-12-29,up,53.61,1105.6,15.06,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.04
2014-12-30,up,54.12,1098.8,15.92,2085332.1,2.0,121.61,94.006,112.96,98.6,99.7,3.6,60.4,0.5,0.4,0.0,1.04
2015-01-02,up,52.69,1093.6,17.79,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.02
2015-01-05,up,50.04,1111.0,19.92,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.02
2015-01-06,up,47.93,1108.5,21.12,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,0.99
2015-01-07,up,48.65,1097.3,19.31,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.0
2015-01-08,up,48.79,1097.8,17.01,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.01
2015-01-09,up,48.36,1094.3,17.55,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.02
2015-01-12,up,46.07,1081.8,19.6,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.02
2015-01-13,up,45.89,1081.4,20.56,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.01
2015-01-14,up,48.48,1077.1,21.48,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.01
2015-01-15,up,46.25,1082.0,22.39,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.01
2015-01-16,up,48.69,1075.5,20.95,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,0.98
2015-01-20,up,46.39,1079.1,19.89,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,0.99
2015-01-21,up,47.78,1086.7,18.85,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,0.99
2015-01-22,up,46.31,1081.9,16.4,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.01
2015-01-23,up,45.59,1084.7,16.66,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.01
2015-01-26,up,45.15,1084.5,15.52,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.0
2015-01-27,up,46.23,1079.3,17.22,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.01
2015-01-28,up,44.45,1076.7,20.44,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.04
2015-01-29,up,44.53,1084.4,18.76,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.04
2015-01-30,up,48.24,1098.8,20.97,2094265.7,2.0,109.1,94.643,100.73,98.6,100.0,3.5,60.6,0.8,0.8,0.0,1.04
2015-02-02,up,49.57,1099.0,19.43,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.06
2015-02-03,up,53.05,1098.1,17.33,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.06
2015-02-04,up,48.45,1091.3,18.33,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.07
2015-02-05,up,50.48,1087.6,16.85,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.08
2015-02-06,up,51.69,1084.8,17.29,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.07
2015-02-09,up,52.86,1096.7,18.55,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.07
2015-02-10,up,50.02,1094.1,17.23,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.07
2015-02-11,up,48.84,1097.6,16.96,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.07
2015-02-12,up,51.21,1105.7,15.34,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.06
2015-02-13,up,52.78,1101.2,14.69,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.07
2015-02-17,up,53.53,1100.2,15.8,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.09
2015-02-23,up,49.45,1109.1,14.56,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.1
2015-02-24,up,49.28,1107.7,13.69,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.11
2015-02-25,up,50.99,1111.3,13.84,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.13
2015-02-26,up,48.17,1098.68,13.91,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.16
2015-02-27,up,49.76,1100.67,13.34,2110001.8,2.0,94.05,94.587,89.07,98.6,100.1,3.6,60.7,0.8,0.8,0.0,1.15
2015-03-02,up,49.59,1099.01,13.04,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.18
2015-03-03,up,50.52,1100.59,13.86,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.17
2015-03-04,up,51.53,1094.96,14.23,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.16
2015-03-05,up,50.76,1099.25,14.04,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.16
2015-03-06,neutral,49.61,1099.89,15.2,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.16
2015-03-09,neutral,50.0,1108.81,15.06,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.15
2015-03-10,up,48.29,1113.5,16.69,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.13
2015-03-11,up,48.17,1124.86,16.87,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.11
2015-03-12,up,47.05,1128.98,15.42,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.1
2015-03-13,neutral,44.84,1123.02,16.0,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.11
2015-03-16,neutral,43.88,1136.22,15.61,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.08
2015-03-17,neutral,43.46,1129.0,15.66,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.12
2015-03-18,neutral,44.66,1127.16,13.97,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.11
2015-03-19,neutral,43.96,1109.89,14.07,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.13
2015-03-20,down,45.72,1119.3,13.02,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.13
2015-03-23,down,47.45,1111.78,13.41,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.14
2015-03-24,neutral,47.51,1103.43,13.62,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.15
2015-03-25,neutral,49.21,1101.67,15.44,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.15
2015-03-26,neutral,51.43,1098.98,15.8,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.14
2015-03-27,neutral,48.87,1102.95,15.07,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.13
2015-03-30,neutral,48.68,1101.73,14.51,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.15
2015-03-31,neutral,47.6,1105.5,15.29,2127669.7,1.75,106.63,94.596,106.94,98.5,100.3,3.5,60.4,0.8,0.8,0.0,1.15
2015-04-01,neutral,50.09,1107.1,15.11,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.12
2015-04-02,neutral,49.14,1097.87,14.67,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.12
2015-04-06,neutral,52.14,1089.12,14.74,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.15
2015-04-07,neutral,53.98,1089.12,14.78,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.16
2015-04-08,neutral,50.42,1092.32,13.98,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.17
2015-04-09,down,50.79,1090.15,13.09,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.16
2015-04-10,down,51.64,1093.79,12.58,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.17
2015-04-13,down,51.91,1091.94,13.94,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.21
2015-04-14,down,53.29,1099.89,13.67,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.22
2015-04-15,down,56.39,1090.3,12.84,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.23
2015-04-16,down,56.71,1093.62,12.6,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.24
2015-04-17,down,55.74,1082.59,13.89,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.23
2015-04-20,down,56.38,1081.89,13.3,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.23
2015-04-21,down,55.26,1081.18,13.25,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.22
2015-04-22,down,56.16,1081.32,12.71,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.22
2015-04-23,down,57.74,1083.0,12.48,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.22
2015-04-24,down,57.15,1080.02,12.29,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.2
2015-04-27,down,56.99,1074.38,13.12,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.2
2015-04-28,down,57.06,1067.81,12.41,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.19
2015-04-29,down,58.58,1062.85,13.39,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.17
2015-04-30,down,59.63,1068.97,14.55,2150539.7,1.75,105.51,94.625,106.7,98.2,100.4,3.6,60.4,0.5,0.6,0.0,1.16
2015-05-04,down,58.93,1075.06,12.85,2171395.4,1.75,98.46,94.89,99.02,97.8,100.6,3.7,60.4,0.5,0.6,0.0,1.15
2015-05-06,down,60.93,1079.58,15.15,2171395.4,1.75,98.46,94.89,99.02,97.8,100.6,3.7,60.4,0.5,0.6,75.14,1.08
2015-05-07,down,58.94,1078.67,15.13,2171395.4,1.75,98.46,94.89,99.02,97.8,100.6,3.7,60.4,0.5,0.6,74.76,1.07
2015-05-08,down,59.39,1091.89,12.86,2171395.4,1.75,98.46,94.89,99.02,97.8,100.6,3.7,60.4,0.5,0.6,74.96,1.08
2015-05-11,down,59.25,1085.8,13.85,2171395.4,1.75,98.46,94.89,99.02,97.8,100.6,3.7,60.4,0.5,0.6,75.41,1.08
2015-05-12,down,60.75,1095.95,13.86,2171395.4,1.75,98.46,94.89,99.02,97.8,100.6,3.7,60.4,0.5,0.6,75.54,1.09
2015-05-13,down,60.5,1092.38,13.76,2171395.4,1.75,98.46,94.89,99.02,97.8,100.6,3.7,60.4,0.5,0.6,75.62,1.09
2015-05-14,down,59.88,1091.4,12.74,2171395.4,1.75,98.46,94.89,99.02,97.8,100.6,3.7,60.4,0.5,0.6,76.34,1.1
