Date,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR
2011-09-09,-2319200.0,-331316.3,-1262.49,51.29,-38.47,29.94,61.58,53.88
2011-09-14,-2658900.0,-282309.85,-10190.02,48.39,-41.76,29.74,46.87,54.97
2011-09-15,-2266800.0,-8492.59,-138.94,51.79,-41.87,29.57,52.18,55.6
2011-09-16,-1836700.0,327061.54,4401.23,55.37,-36.21,28.69,57.58,56.66
2011-09-19,-2172300.0,-138661.72,31.05,52.13,-32.89,27.88,54.17,54.54
2011-09-20,-1851100.0,283459.88,-1348.55,54.85,-28.56,27.38,50.9,54.0
2011-09-21,-1553500.0,53823.55,4272.55,57.31,-23.54,26.34,51.11,52.84
2011-09-22,-1848900.0,-38092.81,-5556.93,54.24,-23.62,26.02,41.87,53.97
2011-09-23,-2260700.0,-410908.03,-9214.4,50.38,-31.64,26.7,34.51,57.48
2011-09-26,-2685000.0,-329423.05,-6865.34,46.78,-41.14,27.8,32.75,58.87
2011-09-27,-2345200.0,339800.0,3925.99,49.96,-41.48,28.52,45.99,60.59
2011-09-28,-2689600.0,-344225.85,3160.65,46.87,-42.29,28.65,46.47,59.09
2011-09-29,-2315700.0,368427.3,-764.82,50.47,-38.75,28.94,44.63,59.36
2011-09-30,-1961500.0,249518.99,1796.5,53.69,-35.51,29.12,43.42,57.37
2011-10-05,-2297800.0,-254397.91,-12267.18,50.49,-40.8,30.1,38.81,61.15
2011-10-06,-1945200.0,-283251.25,2340.01,53.68,-40.98,30.7,46.94,61.58
2011-10-07,-1610500.0,124326.61,1920.46,56.6,-36.71,30.58,48.91,61.12
2011-10-10,-1335900.0,-154077.3,1271.7,58.91,-32.41,30.11,43.85,58.44
2011-10-11,-935900.0,-302396.86,1351.07,62.13,-26.4,29.13,47.87,57.46
2011-10-12,-580600.0,332544.39,-640.92,64.76,-20.23,28.41,47.65,55.61
2011-10-13,-149000.0,-431600.0,1185.44,67.75,-14.08,27.21,47.42,53.63
2011-10-14,200000.0,275045.02,-921.41,69.96,-8.12,26.39,53.1,52.36
2011-10-17,567700.0,367700.0,1826.22,72.16,-0.98,25.11,67.16,50.74
2011-10-18,244200.0,141049.38,-1463.56,67.52,2.52,24.29,69.8,50.14
2011-10-19,584200.0,339684.15,704.18,69.74,6.6,23.29,64.87,48.1
2011-10-20,235100.0,-338793.9,-1492.88,64.9,5.66,22.87,59.27,49.4
2011-10-21,590300.0,248295.95,-1040.35,67.39,7.52,22.47,58.04,48.62
2011-10-24,964200.0,373900.0,5555.12,69.88,13.67,20.93,63.15,49.43
2011-10-25,609400.0,-195221.04,1024.96,64.8,17.56,19.52,78.07,47.48
2011-10-26,994200.0,342389.92,-1147.1,67.54,20.86,18.42,75.73,46.3
2011-10-27,1412500.0,368744.12,2121.74,70.29,25.42,17.38,74.16,45.33
2011-10-28,1921300.0,-303290.41,2925.28,73.3,29.3,17.13,74.22,45.16
2011-10-31,1527600.0,-253579.55,-2054.79,67.66,30.37,16.49,67.35,44.74
2011-11-01,1881200.0,30912.16,-1295.61,69.89,30.91,15.66,65.91,43.96
2011-11-02,1491600.0,363180.44,-2897.05,64.66,30.06,14.84,61.98,44.38
2011-11-03,1055200.0,-259738.84,-17.0,59.33,26.81,14.08,55.26,43.67
2011-11-04,1521800.0,441913.23,1862.38,62.93,28.62,13.51,58.85,44.77
2011-11-07,1172100.0,-201620.58,326.33,58.73,28.97,13.05,61.79,42.83
2011-11-08,768900.0,-315295.74,-699.85,54.27,27.64,12.26,56.96,41.77
2011-11-09,1203500.0,-162872.58,-38.5,57.98,26.63,11.46,67.51,41.08
2011-11-10,801600.0,-401900.0,-9245.38,53.81,18.02,12.25,46.45,44.88
2011-11-11,1098500.0,296749.87,787.39,56.34,15.07,12.96,44.93,45.26
2011-11-14,1425800.0,155152.5,3062.87,59.06,15.73,12.53,51.9,45.18
2011-11-15,1064400.0,-110247.17,-550.32,55.0,14.74,12.35,48.94,43.7
2011-11-16,656600.0,-366600.37,-1037.55,50.8,11.39,12.66,41.47,44.73
2011-11-17,1009700.0,349496.74,-3021.28,54.06,10.28,13.25,43.4,44.48
2011-11-18,672600.0,-73003.68,-805.76,50.65,6.31,13.86,41.62,44.48
2011-11-21,372900.0,-74619.86,-1356.92,47.79,1.59,14.8,39.72,43.27
2011-11-22,644000.0,195973.77,-1020.92,50.51,-1.62,15.9,41.66,42.53
2011-11-23,232800.0,-353296.2,-1366.68,46.6,-7.56,17.22,40.25,42.78
2011-11-24,513200.0,189623.79,-1726.39,49.46,-11.18,18.62,33.28,41.91
2011-11-25,206800.0,-60312.64,-467.61,46.54,-15.37,19.97,32.52,40.94
2011-11-28,484500.0,241910.02,2086.19,49.5,-15.38,20.31,39.81,40.89
2011-11-29,814000.0,324682.64,3420.0,52.9,-11.92,19.42,44.55,40.93
2011-11-30,479400.0,-30698.77,467.02,49.27,-9.8,18.56,54.48,39.39
2011-12-01,979900.0,-63947.35,2479.0,54.49,-2.54,18.31,56.57,42.21
2011-12-02,590600.0,149733.21,-159.95,50.17,3.16,18.01,51.83,40.26
2011-12-05,920800.0,94154.74,384.71,53.54,8.14,17.9,55.22,38.64
2011-12-06,537400.0,-94481.34,-1050.62,49.4,10.34,17.25,56.83,38.09
2011-12-07,940200.0,303285.86,281.3,53.49,13.28,16.66,56.32,36.7
2011-12-08,513300.0,13801.35,-68.23,48.98,14.87,15.92,61.9,36.02
2011-12-09,140500.0,-302050.88,-1665.16,45.43,12.94,15.07,58.39,36.29
2011-12-12,550100.0,193625.81,414.66,49.77,13.28,14.02,60.65,35.73
2011-12-13,100000.0,-434399.87,-908.9,45.54,10.54,13.76,61.99,35.75
2011-12-14,-301900.0,-36764.55,-441.18,42.13,7.77,13.82,59.45,34.11
2011-12-15,-711500.0,-356929.52,-1655.48,38.97,2.43,14.64,56.07,34.55
2011-12-16,-221500.0,338369.79,158.6,44.37,-0.11,15.33,53.7,33.78
2011-12-19,-905800.0,-227520.46,-4987.84,39.28,-7.13,17.25,38.81,37.75
2011-12-20,-516000.0,187883.61,-53.84,43.28,-11.27,19.03,42.49,36.53
2011-12-21,900.0,396529.37,1957.15,48.29,-9.96,19.0,40.3,38.03
2011-12-22,-405500.0,406400.0,20.94,44.93,-8.9,18.97,40.21,36.21
2011-12-23,60800.0,98600.28,668.76,49.34,-6.39,18.25,42.33,35.4
2011-12-26,-373900.0,-246863.72,-148.7,45.68,-5.19,17.74,43.48,34.43
2011-12-27,-903800.0,60510.79,-2300.47,41.67,-5.37,18.07,38.99,35.63
2011-12-28,-1282500.0,-24519.84,-544.26,39.05,-6.79,18.38,37.93,34.8
2011-12-29,-937900.0,114542.74,-376.26,42.58,-7.78,18.89,42.45,34.34
2012-01-02,-614500.0,5281.77,370.05,45.76,-8.41,19.28,37.77,33.54
2012-01-03,-171000.0,443500.0,2264.09,49.94,-4.9,18.43,51.81,34.65
2012-01-04,-665500.0,-494500.0,540.46,45.7,-2.83,17.37,51.34,33.5
2012-01-05,-1199300.0,-314038.08,-207.29,41.6,-1.37,16.54,57.97,32.2
2012-01-06,-1672000.0,-56618.16,-2044.54,38.35,-1.85,16.67,50.57,32.96
2012-01-09,-2067500.0,191878.63,-1332.58,35.86,-3.54,17.1,60.62,32.94
2012-01-10,-1678900.0,130753.22,1411.61,40.04,-2.69,16.61,62.33,32.95
2012-01-11,-2126900.0,-299881.95,15.09,37.05,-2.61,16.16,49.27,31.65
2012-01-12,-1650600.0,476300.0,44.41,42.03,-0.99,15.52,53.98,31.29
2012-01-13,-1175600.0,186869.29,873.12,46.61,1.17,14.44,52.06,30.5
2012-01-16,-1567500.0,228778.78,-898.52,43.58,1.54,13.9,50.61,30.6
2012-01-17,-1135500.0,430815.28,1077.09,47.69,4.49,13.3,61.0,30.8
2012-01-18,-1563500.0,52126.13,203.29,44.25,6.71,12.9,65.72,29.63
2012-01-19,-1189100.0,373821.66,587.94,47.83,10.18,12.98,68.91,29.13
2012-01-20,-784300.0,345351.31,2117.48,51.52,15.57,13.92,72.86,29.7
2012-01-25,-408400.0,-186951.27,1661.15,54.75,19.8,15.22,67.18,29.59
2012-01-26,-400.0,66149.93,-101.43,58.01,23.28,16.42,70.74,28.42
2012-01-27,448500.0,375424.35,64.14,61.32,26.36,17.62,72.52,27.59
2012-01-30,36800.0,-269075.19,-554.09,56.92,26.53,18.17,71.35,27.66
2012-01-31,506000.0,285551.47,-15.7,60.42,27.58,18.68,78.52,27.39
2012-02-01,1007100.0,27364.59,448.94,63.81,28.36,19.4,76.06,27.03
2012-02-02,1648100.0,-100634.07,696.76,67.68,30.65,20.64,81.42,27.57
2012-02-03,1112200.0,2851.53,-513.57,61.77,31.14,21.09,75.21,27.2
2012-02-06,1635400.0,-243536.3,485.76,64.99,31.23,21.84,73.95,27.49
2012-02-07,2174800.0,346789.53,-65.65,67.99,31.62,22.53,81.28,26.42
2012-02-08,2762700.0,587900.0,556.87,70.93,33.33,23.65,80.13,26.11
2012-02-09,3320300.0,557600.0,207.56,73.44,35.16,24.93,81.39,26.83
2012-02-10,2623600.0,-313742.85,94.3,65.83,34.53,26.12,70.39,26.89
2012-02-13,3076400.0,222893.36,74.05,68.14,34.6,27.23,66.41,26.35
2012-02-14,2560500.0,40719.55,29.22,62.91,34.01,28.25,64.75,25.4
2012-02-15,3242000.0,567313.16,403.02,66.59,34.97,29.66,68.06,25.31
2012-02-16,2545300.0,-573033.4,-330.56,60.09,33.1,30.11,57.81,25.59
2012-02-17,3276400.0,-267637.22,339.52,64.1,33.34,31.02,69.69,26.19
2012-02-20,4010300.0,-713974.33,324.13,67.63,33.25,32.23,67.56,26.03
2012-02-21,3301300.0,325525.28,-553.1,61.38,32.76,32.36,66.75,25.82
2012-02-22,4185000.0,847388.66,48.66,65.65,32.35,32.49,62.79,24.94
2012-02-23,3494900.0,-95727.84,-292.25,60.11,29.99,31.83,59.73,25.12
2012-02-24,4212800.0,717231.84,8.69,63.56,28.77,31.33,62.08,24.86
2012-02-27,3576800.0,-468358.22,-343.96,58.75,25.2,30.28,52.24,25.38
2012-02-28,4184700.0,378143.04,-28.08,61.74,23.11,29.3,49.99,24.65
2012-02-29,4747300.0,354206.49,812.43,64.34,23.33,29.37,53.55,25.03
2012-03-02,5230500.0,-401214.93,431.55,66.47,23.58,29.82,60.06,24.42
2012-03-05,4682500.0,-285921.43,-665.53,62.0,22.03,29.05,52.46,24.33
2012-03-06,4127800.0,-189869.84,-926.1,57.79,19.31,27.31,49.49,25.09
2012-03-07,3616500.0,231625.71,-1207.59,54.19,15.51,25.86,40.1,25.7
2012-03-08,4072600.0,316790.86,820.08,56.8,13.84,24.15,50.79,25.72
2012-03-09,4489000.0,234423.71,1050.45,59.11,13.77,23.19,48.71,25.47
2012-03-12,4113500.0,-332926.34,-93.48,56.2,12.3,22.29,44.78,24.91
2012-03-13,4562400.0,228782.31,380.36,58.83,12.8,21.79,50.17,25.02
2012-03-14,5103500.0,-541100.0,681.7,61.84,14.65,22.18,53.26,25.54
2012-03-15,4627400.0,-62515.61,-165.69,57.84,15.83,22.24,57.73,24.56
2012-03-16,4163200.0,-453925.04,2.69,54.16,15.83,22.43,53.17,24.29
2012-03-19,4719000.0,259520.36,-25.86,57.64,16.65,22.6,63.07,23.73
2012-03-20,4178700.0,-169517.09,62.81,53.4,16.71,22.91,59.33,23.47
2012-03-21,3661600.0,-255324.5,-452.89,49.67,15.38,22.52,49.22,23.16
2012-03-22,3119900.0,116045.66,-167.1,46.04,14.08,21.88,47.77,22.47
2012-03-23,3626700.0,321127.77,-92.79,49.73,12.95,21.06,53.11,22.01
2012-03-26,3189700.0,-240747.1,336.09,46.76,11.31,20.78,55.7,22.45
2012-03-27,3796100.0,291356.72,230.88,51.15,11.54,20.63,67.19,22.6
2012-03-28,3262300.0,-159002.51,-54.04,47.45,10.95,20.48,59.87,21.82
2012-03-29,2792000.0,-31288.07,-784.98,44.42,8.98,19.04,48.76,22.18
2012-03-30,2342100.0,214491.17,-162.92,41.69,7.3,17.82,54.08,21.7
2012-04-02,2752000.0,282364.76,525.54,45.03,7.12,17.11,51.59,21.42
2012-04-03,3345300.0,368130.68,479.12,49.58,8.49,17.32,51.57,21.5
2012-04-04,2723800.0,-505373.7,-697.4,45.38,7.02,16.31,42.3,22.37
2012-04-05,3273100.0,486469.21,-1096.08,49.44,6.6,15.71,48.27,23.17
2012-04-06,3809400.0,88380.08,283.68,53.12,6.22,15.02,44.08,22.28
2012-04-09,3342700.0,-378597.42,-742.93,49.77,3.3,15.41,37.41,23.06
2012-04-10,2799000.0,-323543.87,-73.1,46.13,0.76,15.96,40.16,22.92
2012-04-12,2407500.0,391500.0,-1023.28,43.67,-1.86,17.12,38.61,23.09
2012-04-13,2902800.0,334346.57,792.92,47.53,-2.11,16.97,45.4,23.21
2012-04-16,2450300.0,116793.14,-448.45,44.55,-3.58,17.25,43.48,23.41
2012-04-17,2004600.0,-296257.39,12.63,41.77,-5.28,17.46,35.69,22.95
2012-04-18,2387500.0,-214374.32,603.62,44.97,-5.02,16.92,43.25,23.43
2012-04-19,1975400.0,-107591.77,-226.03,42.29,-5.12,16.67,46.15,22.77
2012-04-20,1456700.0,-277539.63,-761.29,39.16,-7.16,17.24,40.79,23.24
2012-04-23,871500.0,6960.95,-196.89,35.93,-8.84,17.96,35.87,22.78
2012-04-24,240700.0,20418.42,-271.8,32.81,-10.79,18.93,27.37,22.49
2012-04-25,-441100.0,-681063.79,220.67,29.79,-12.3,19.38,32.36,22.2
2012-04-26,166300.0,-159449.3,-160.55,35.48,-13.19,20.02,28.76,22.36
2012-04-27,651000.0,-12574.01,264.37,39.7,-12.83,20.39,33.58,22.13
2012-04-30,1488900.0,-139113.33,144.66,46.27,-11.87,20.28,44.54,21.68
2012-05-02,2141900.0,422523.73,213.14,50.8,-9.62,19.63,51.53,21.5
2012-05-03,1456100.0,70607.99,-8.07,46.38,-8.07,19.03,52.85,20.58
2012-05-04,847300.0,267369.02,-135.39,42.83,-7.23,18.86,42.54,20.07
2012-05-07,313600.0,-3309.8,-460.43,39.99,-9.1,19.79,37.84,21.26
2012-05-08,806300.0,176653.21,151.04,43.72,-9.63,20.11,43.99,20.69
2012-05-09,338300.0,-189382.72,-424.15,41.12,-11.26,20.93,31.87,20.76
2012-05-10,-86800.0,35797.25,-316.07,38.87,-12.83,21.95,31.72,20.3
2012-05-11,-622700.0,-469685.66,-738.58,36.21,-16.14,23.48,31.18,20.94
2012-05-14,-1021700.0,101158.16,-867.14,34.34,-18.82,25.26,30.9,20.96
2012-05-15,-1546300.0,251778.84,-780.0,32.01,-21.88,27.3,29.83,21.75
2012-05-16,-1972500.0,-420986.76,-3296.19,30.26,-28.69,29.85,21.99,24.39
2012-05-17,-1528200.0,20248.66,-1049.66,34.28,-33.33,32.31,22.93,24.31
2012-05-18,-2076000.0,-452350.5,-3012.24,31.91,-41.59,35.16,14.4,27.27
2012-05-21,-1661900.0,139744.39,-8.78,35.55,-46.25,37.81,17.45,26.89
2012-05-22,-1233500.0,312557.84,1059.42,39.22,-47.02,38.87,20.96,27.25
2012-05-23,-1681100.0,128599.94,-689.09,36.88,-48.69,40.11,19.87,27.61
2012-05-24,-1273200.0,281812.12,117.25,40.38,-48.98,41.16,21.77,26.79
2012-05-25,-886700.0,24275.73,621.87,43.6,-47.87,41.39,26.91,26.12
2012-05-29,-558700.0,288880.66,1168.56,46.28,-44.41,40.67,30.58,26.68
2012-05-30,-975700.0,335337.07,119.11,43.46,-41.59,40.0,31.82,26.28
2012-05-31,-1423600.0,447311.63,-644.1,40.6,-39.01,39.76,32.26,26.68
2012-06-01,-1758000.0,84185.19,223.91,38.57,-37.27,39.53,34.53,26.31
2012-06-04,-2153100.0,-106080.4,-2023.16,36.31,-39.58,40.23,29.27,28.55
2012-06-05,-1814300.0,136516.98,570.29,39.6,-39.44,40.29,34.78,28.15
2012-06-07,-1410900.0,94449.45,1609.92,43.44,-35.2,38.46,51.21,29.81
2012-06-08,-1790700.0,-281706.27,-150.97,40.82,-32.47,36.93,48.47,29.23
2012-06-11,-1408500.0,199674.58,522.53,44.5,-27.45,35.0,64.95,29.55
2012-06-12,-1829900.0,270610.67,-656.67,41.46,-24.19,33.72,59.98,29.36
2012-06-13,-1271600.0,46576.86,303.93,46.68,-20.99,32.2,56.04,28.53
2012-06-14,-845000.0,426600.0,180.52,50.34,-17.27,30.64,62.8,27.67
2012-06-15,-1297500.0,-43775.5,-211.23,46.69,-15.23,29.42,58.63,27.43
2012-06-18,-921200.0,-126864.32,1298.2,49.99,-10.78,27.41,62.19,28.54
2012-06-19,-540300.0,150937.41,-143.26,53.15,-7.16,25.48,58.33,27.34
2012-06-20,-172600.0,136039.27,431.83,56.06,-3.26,24.07,61.46,26.56
