,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2019-04-05,1.965232831507037,0.433882771628285,-0.0372819503734765,1.2465445800977226,0.7918207784727161,0.7884290375756186,1.030987076467751,-1.5755170258966578,down,63.08,1134.3,12.82,0.0,0.84,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-08,1.9325832811449264,-0.3766154963781546,-0.037043788826169,0.9353696270600458,0.7982107382506775,0.8572476662679552,0.63903200770538,-1.5806436025822947,down,64.4,1136.69,13.18,0.0,0.83,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-09,1.9559405920766824,-0.1278091218694974,-0.0367429531874647,1.296002850779208,0.8525253963633486,0.8857243402096114,0.4012036007391104,-1.5345044124115612,down,63.98,1141.11,14.28,0.0,0.83,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-10,1.9305136459990748,0.1380173447807356,-0.0374480367156778,1.065197587598944,0.8908651550311165,0.9225067107175848,0.5212723110521783,-1.4986183756121016,down,64.61,1140.1,13.3,0.0,0.83,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-11,1.9507876229380312,0.1284022477142686,-0.0370657247581578,1.371220637440633,0.9339973835323554,1.0198020133515775,0.108536119351007,-1.3960868418993604,down,63.58,1135.9,13.02,0.0,0.83,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-12,1.9169131864691915,0.3008646863988208,-0.0375671174893316,1.0765317746301175,0.9499722829772588,1.0530247996168436,0.3625276219363432,-1.2422895413302488,down,63.89,1140.99,12.01,0.0,0.83,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-15,1.942382369998756,0.1445034022077108,-0.0371095966221355,1.458802991772429,0.9547647528107296,1.0957398105293283,0.9224634344540164,-1.1653908910456932,down,63.4,1133.43,12.32,0.0,0.84,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-16,1.9696677639624345,0.2460623564698453,-0.0369529113936437,1.891562860235424,0.9164249941429616,1.0340403503224056,1.0073196864541172,-0.9962138604196702,down,64.05,1133.2,12.18,0.0,0.84,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-17,1.94090405918029,-0.2248065997263098,-0.0367805576423028,1.683425971117508,0.849330416474368,0.9664082497109714,1.229562251216286,-0.8731760199643807,down,63.76,1135.7,12.6,0.0,0.83,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-18,1.9173777984407088,-0.5172552564649079,-0.0361757526603245,1.5062005011755195,0.7934182684172065,0.92013365455578,1.0275235559779503,-0.8629228665931064,down,64.0,1130.2,12.09,0.0,0.82,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-22,1.8593013020009908,0.0566456057859192,-0.0381061146753433,1.0466507360933872,0.8093931678621098,0.8987761490995377,1.1926180326584197,-0.8270368297936472,down,65.7,1134.5,12.42,0.0,0.81,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-23,1.8852773349540288,0.0990360420168237,-0.0369497776890739,1.3918282502245856,0.834953006973955,0.9865792270863116,1.235334785365953,-0.8526697132218324,down,66.3,1140.04,12.28,0.0,0.83,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-24,1.8175706994683056,-0.7280075943318267,-0.0363575075253749,0.8302708018618895,0.7534810198049483,0.8797916998051001,1.161446348250219,-0.8629228665931064,down,65.89,1142.0,13.14,0.0,0.81,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-25,1.7743195486651988,-0.4365966724704131,-0.0370375214170293,0.4109058817084636,0.7343111404710644,0.7872425094947164,1.0454184118419174,-0.9141886334494772,down,65.21,1155.26,13.25,0.0,0.81,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-26,1.8028298287356064,0.4018541826118842,-0.0373258222374542,0.7797821505412066,0.7391036103045352,0.7848694533329117,1.2613111890394535,-0.7603913328803655,down,63.3,1159.0,12.73,0.0,0.81,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-29,1.8390273250620344,0.4831180581292565,-0.0371628695998227,1.279516760552046,0.7103487913037093,0.7979212622228375,1.50664389040029,-0.6988724126527207,down,63.5,1157.73,13.11,0.0,0.82,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-04-30,1.8124599677816104,0.0391233650915004,-0.0376485938081473,1.0569545424853632,0.6097069248008187,0.7860559814138138,1.3478992012844548,-0.5963408789399794,down,63.91,1158.79,13.12,0.0,0.81,2763242.5,1.75,99.481,124.43,113.46,94.7,98.7,4.1,60.8,1.1,0.7
2019-05-02,1.847474811229521,1.1133819525869155,-0.0376141230578791,1.5587499137745984,0.5058700784089473,0.773004172523888,1.7617898998155594,-0.6732395292245356,down,61.81,1164.67,14.42,0.0,0.86,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-03,1.7822601854092115,-0.7330417151448196,-0.0356367554743127,1.0044051298862848,0.2598566269574365,0.7433409705013292,1.7386997632168923,-0.7398850261378173,down,61.94,1166.11,12.87,0.0,0.84,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-07,1.7428948801860713,-1.2023226564986262,-0.0369529113936437,0.6087389644344042,0.0090507056724549,0.5546830056378551,1.3432811739647217,-0.9910872837340328,down,61.4,1168.05,19.32,0.0,0.82,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-08,1.6645866442593529,-0.2320375624157722,-0.0362948334339782,-0.3371504623489987,-0.1650756982769908,0.4977296577545421,0.7631414919232147,-0.9346949401920254,down,62.12,1171.3,19.4,0.0,0.81,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-09,1.6319370938972415,-0.996374196481551,-0.0358059755210838,-0.8183382208542812,-0.35517700167134,0.4894239611882257,0.5206950576372118,-1.1551377376744187,down,61.7,1172.19,19.1,0.0,0.78,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-10,1.6855786578815637,0.0196989383226948,-0.0364170479122018,-0.1238616700350941,-0.4350514988958564,0.513154522806273,0.2193687750246084,-1.329441344986079,down,61.66,1179.19,16.04,0.0,0.79,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-13,1.646889151889722,-0.5792686417710287,-0.0361538167283356,-0.7101482537385321,-0.5420833251767084,0.742154442420427,-0.5229791166225333,-1.4473526087557314,down,61.04,1174.42,20.55,0.0,0.77,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-14,1.6092978196487404,0.0154798003758319,-0.0378679531280358,-1.3551665338762344,-0.5628506944550827,0.9130144860703656,-0.5639641090851671,-1.5037449522977386,down,61.78,1187.18,18.06,0.0,0.76,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-15,1.6427076441460622,0.4138958955056808,-0.0376517275127171,-0.9564092265067602,-0.5580582246216117,0.9070818456658538,-0.3157451406494978,-1.6216562160673913,down,62.02,1186.93,16.44,0.0,0.78,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-16,1.6179987347517093,-0.3313650769646585,-0.0369466439845041,-1.4077159464753122,-0.6315427620681668,0.9901388113290188,-0.4508224397516991,-1.631909369438665,down,62.87,1186.04,15.29,0.0,0.77,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-17,1.6426231692421498,-0.2617856461774761,-0.0368463654382693,-1.1150878449431916,-0.6650900509024639,1.1384548214418129,-0.4554404670714324,-1.6421625228099397,down,62.76,1190.49,15.96,0.0,0.77,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-20,1.6095512443604774,-0.3452218300215033,-0.0361976885923133,-1.7498023186889178,-0.7066247894592124,1.235750124075806,-1.067906340351073,-1.688301712980673,down,63.1,1193.83,16.31,0.0,0.76,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-21,1.63206380625311,-0.2274121873710364,-0.0371377999632641,-1.5035413459206897,-0.6922473799587994,1.3271127863052865,-1.1233226681878736,-1.7549472098939547,down,62.99,1193.33,14.95,0.0,0.76,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-22,1.6559702040602962,0.1220831874886012,-0.0371158640312752,-1.2253385733373354,-0.6634925609579735,1.1764237200306882,-1.3103527746370756,-1.6472890994955764,down,61.42,1193.33,14.75,0.0,0.76,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-23,1.6746813952768749,0.3492025085352405,-0.0372944851917559,-0.9965940714354669,-0.6395302117906185,1.0138693729470658,-1.3317111509908426,-1.5806436025822947,down,57.91,1188.8,16.92,0.0,0.77,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-24,1.6492122117473107,-0.2614542297842709,-0.037291351487186,-1.457174217156797,-0.6267502922346959,0.83944974505442,-1.7092348843790468,-1.596023332639206,down,58.63,1188.8,15.85,0.0,0.76,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-28,1.6845227215826597,0.4916880501254224,-0.0370500562353087,-1.0522346259521376,-0.467001297785663,0.5238332755343942,-1.140063017221907,-1.5498841424684726,down,59.14,1182.31,17.5,0.0,0.78,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-29,1.657490752330718,-0.3001931303245712,-0.0372224099866496,-1.52930086190063,-0.4414414586738177,0.3767037935025022,-1.933209209386116,-1.5447575657828352,down,58.81,1187.58,17.9,0.0,0.76,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-30,1.6841425845150542,0.3625779256543501,-0.0380371731748069,-1.2387335216469046,-0.3184347329480624,0.2165225025806848,-1.7825460680798142,-1.5908967559535687,down,56.59,1192.21,17.3,0.0,0.78,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-05-31,1.7083446444859334,0.4469050832626275,-0.0375577163756221,-0.9553788458675628,-0.2305727860010943,0.063460380144281,-1.6370782075082126,-1.713934596408858,down,53.5,1188.38,18.71,0.0,0.79,2774827.3,1.75,99.652,120.29,109.61,94.6,98.5,3.9,60.8,1.1,0.7
2019-06-03,1.6768355053266386,0.2078919034986507,-0.0376297915807283,-1.5128147716734683,-0.1794531077774038,-0.06824423683588,-1.903769285222816,-1.8113395534359624,down,53.25,1187.87,18.86,0.0,0.79,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-04,1.7008686154896933,-0.0267142279994142,-0.037118997735845,-1.2438854248428923,-0.097981120608397,-0.1394359216900209,-1.5649215306373785,-1.765200363265229,down,53.48,1178.35,16.97,0.0,0.79,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-05,1.673287559362321,-0.2816243268821218,-0.0364483849579002,-1.7611365057200914,-0.0181066233838806,-0.1596068990653611,-1.70519411047428,-1.6985548663519474,down,51.68,1176.05,16.09,0.0,0.78,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-07,1.6919565131269436,0.18224356445077,-0.0380058361291086,-1.567424945550941,0.1128875520643263,-0.1809644045216035,-1.6261103926238458,-1.6524156761812134,down,53.99,1177.0,16.3,0.0,0.79,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-10,1.7151026367989188,0.417055908654427,-0.0376517275127171,-1.3180728308651206,0.2678440766798882,-0.2782597071555964,-0.9097389046502043,-1.7241877497801326,down,53.26,1180.76,15.94,0.0,0.8,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-11,1.7393046967697978,0.197363625481401,-0.0380497079930863,-1.0388396776425692,0.3988382521280952,-0.3055498530163506,-1.0875329564599396,-1.7036814430375842,down,53.27,1182.1,15.99,0.0,0.8,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-12,1.763506756740677,0.1493813395911146,-0.0372694155551972,-0.7389989116360652,0.5410148571877345,-0.262834842103866,-0.4877666583095662,-1.7959598233790512,down,51.14,1177.98,15.91,0.0,0.82,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-13,1.806842382447696,0.5322329892208144,-0.0374762400568063,-0.1207705281175011,0.6224868443567413,-0.099093966939341,0.4958731607936448,-1.8318458601785108,down,52.28,1183.43,15.82,0.0,0.82,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-14,1.8379713845393848,0.3130015371110373,-0.0370876606901467,0.3954501721204996,0.679996482358393,0.0812583013578165,0.2026284259905749,-1.8420990135497848,down,52.51,1181.08,15.28,0.0,0.82,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-17,1.8133047125969883,-0.2450876704296092,-0.0371033292129959,0.0286346645661513,0.7263236907486126,0.2046572217716611,-0.2095305122956297,-1.7959598233790512,down,51.93,1185.89,15.35,0.0,0.81,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-18,1.831086679870532,-0.0801405343035093,-0.0377394712406725,0.3274450499334579,0.8237705773625227,0.3470405914799433,0.5587937830250124,-1.7395674798370433,down,53.9,1185.35,15.15,0.0,0.81,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-19,1.8497978710871097,0.2839392887733517,-0.0372600144414877,0.6540757125590987,0.9212174639764328,0.5179006351298824,1.2018540872978865,-1.7293143264657695,down,53.76,1173.58,14.33,0.0,0.82,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-20,1.82648279760731,-0.0542240729278562,-0.0373038863054654,0.336718475686236,0.965947182422162,0.593838432307633,1.0921759384542182,-1.60627648601048,down,56.65,1170.3,14.75,0.0,0.82,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-21,1.8435467281975984,-0.4489292898470686,-0.0372976188963257,0.6303769578575541,1.009079410923401,0.6341803870583129,0.6927165752972806,-1.457605762127005,down,57.43,1157.21,15.4,0.0,0.82,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-24,1.877759064282087,0.0253766071028361,-0.0370845269855769,1.2712737154384657,1.044224189702188,0.6484187240291409,0.7319698075150144,-1.339694498357353,down,57.9,1158.31,15.26,0.0,0.83,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-25,1.851487369165356,-0.2956063888037543,-0.0367147498463362,0.9570076204831957,1.0298467802017752,0.6104498254402656,0.7631414919232147,-1.2166566579020637,down,57.83,1152.47,16.28,0.0,0.82,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-26,1.826187135443617,-0.0573996974856587,-0.0370719921672975,0.6293465772183566,1.0234568204238137,0.5689213426086834,0.6852122809027137,-1.1243782775605966,down,59.38,1155.71,16.21,0.0,0.82,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-27,1.8039279982627208,-0.0528607196465971,-0.0367648891194536,0.3202323854590747,1.0138718807568718,0.5689213426086834,0.7995084570661148,-0.9808341303627588,down,59.43,1152.5,15.82,0.0,0.82,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-06-28,1.7830626969963783,-0.268101355536273,-0.0376579949218568,0.0142093356173848,0.9931045114784977,0.5807866234177068,0.7948904297463816,-0.8936823267069289,down,58.47,1155.51,15.08,0.0,0.81,2796016.9,1.75,99.491,111.42,103.47,94.4,98.3,3.9,60.8,1.1,0.7
2019-07-01,1.8220901026038687,0.000490717649239,-0.0369685799164929,0.6870478930134222,1.0042869410899298,0.6092632973593635,0.796044936576315,-0.8321634064792841,down,59.09,1155.6,14.06,0.0,0.82,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9
2019-07-02,1.7907921507043556,-0.108728355675189,-0.0365768668452635,0.2316196504880798,0.9403873433103168,0.5321389721007107,0.8249076073246487,-0.6988724126527207,down,56.25,1159.75,12.93,0.0,0.82,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9
2019-07-03,1.771743059872128,-0.5985843472841004,-0.0365361286858556,-0.0702818767968189,0.8669028058637617,0.4763721522982998,0.4877916129841114,-0.7552647561947281,down,57.34,1165.58,12.57,0.0,0.8,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9
2019-07-05,1.826229372895573,0.1105712987681639,-0.0356054184286143,0.9281569625856624,0.8205755974735421,0.4324706133049126,1.404470035951188,-0.7296318727665428,down,57.51,1167.13,13.28,0.0,0.81,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9
2019-07-08,1.812037589038304,-0.4681510534451489,-0.0345493599885797,0.7385669249733025,0.703958831525748,0.3565328161271624,1.1331609309168524,-0.8424165598505581,neutral,57.66,1174.02,13.96,0.0,0.79,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9
2019-07-09,1.7870330174802576,-0.5320364483256577,-0.036050404477531,0.3954501721204996,0.6959713818032964,0.3114447490528727,0.863006332712449,-1.098745394132411,down,57.83,1179.85,14.09,0.0,0.77,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9
2019-07-10,1.8155010600987087,0.2014117398888982,-0.0384226188368967,0.9116708723585004,0.7710534091943418,0.3743307373406975,1.088712417964418,-1.1038719708180484,down,60.43,1181.48,13.03,0.0,0.77,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9
2019-07-11,1.83759124747178,0.2855182840886692,-0.0377394712406725,1.3423699795431,0.8365504969184453,0.5356985563434175,1.1718369097196188,-1.180770621102604,down,60.2,1175.53,12.93,0.0,0.79,2808818.5,1.5,99.187,120.63,110.02,94.2,98.1,4.0,60.8,0.4,0.9
