,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2017-11-09,-0.6996199119758044,-0.4074531872961739,0.0382741920649743,1.1101733902280866,0.5884163817447466,-1.2365789011467412,0.6216438593750918,-0.1392501685422834,down,57.17,1113.11,10.5,15.34,1.93,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-10,-0.7230212273721351,0.3218727880015012,0.037056094900777,0.6284043502631328,0.5798959474347605,-1.279530406839556,1.2856113813431302,-0.121491891609832,down,56.74,1116.85,11.29,15.31,1.93,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-13,-0.7373841997225894,-0.8718454295174339,0.0384907860340987,0.3064999804445631,0.5751345282615328,-1.2637061679000978,0.7788331401440404,-0.0799299668743072,down,56.76,1118.31,11.5,15.17,1.91,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-14,-0.7531736316557941,-0.4750372655119403,0.0375351383189756,-0.0676050979932336,0.6192403058661672,-1.24562132339786,0.522928991052192,-0.0497031125211985,down,55.7,1119.46,11.59,15.16,1.91,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-15,-0.7707215439367,-0.3445713833089239,0.0365780271310881,-0.5113111212566672,0.6748737298901947,-1.173281945388909,0.6115837454058788,0.0130176102615024,down,55.33,1115.77,13.13,15.11,1.9,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-16,-0.7553379151606571,0.5738011917793214,0.03026509344992,-0.1850566923864953,0.7573214618897668,-1.0681637867196518,0.9555138917283382,0.0719599762500647,down,55.14,1115.77,11.76,15.23,1.92,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-17,-0.7410733193331512,-1.2345144066358258,0.039593268849912,0.1346726479062727,0.8041838505946909,-0.9551335085806656,1.0234196610205244,0.0863177320677913,down,56.55,1096.39,11.43,15.32,1.93,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-20,-0.761400368387347,-0.5328804261987422,0.0338515773710967,-0.3644966282650905,0.818969310132608,-0.9720880503015136,0.6222726164981675,0.0715821405706507,down,56.09,1092.56,10.65,15.21,1.91,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-21,-0.7491033030188076,1.4144327418062144,0.0334447319426063,-0.0991430261173502,0.8736003301201667,-0.9155729112320208,1.0881816446973307,0.0640254269823736,down,56.83,1096.0,9.73,15.5,1.95,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-22,-0.7211889646322228,-0.236623375344639,0.0378092955501645,0.5751161268810044,0.8144584919684978,-0.9110517001064612,1.3528883935122409,0.0337985726292646,down,58.02,1091.26,9.88,15.65,1.97,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-24,-0.7342238539228747,0.6582056393623125,0.0388581176979515,0.2597368456398385,0.5463154122130501,-1.2648364706814876,1.2334245401278394,0.098030638129621,down,58.95,1082.59,9.67,15.52,1.95,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-27,-0.7476522493053198,-0.9172791047958097,0.0459203494344688,-0.0839178194367421,0.365130882621285,-1.3982121988854914,0.7077835852364754,0.0606249058676488,down,58.11,1084.95,9.87,15.14,1.9,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-28,-0.7679424071634101,0.2593468289778379,0.0366941293037268,-0.6385503485160344,0.2866927667675887,-1.5406303493406135,0.5826609177443922,-0.0368566994211271,down,57.99,1090.06,10.03,15.12,1.9,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-29,-0.7841007510576711,0.1098083326110554,0.0428909608122561,-1.1192318737180875,0.19121378229392,-1.5191545964942066,0.3412181824832875,0.002816046917328,down,57.3,1083.45,10.7,15.11,1.9,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-30,-0.7974430669825364,-1.6089558062349087,0.0366604694301467,-1.5422751164864108,0.0731807069996996,-1.524806110401156,-0.6729670570379688,-0.1471847178099745,down,57.4,1080.66,11.28,14.54,1.83,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-12-01,-0.7693319755500551,0.4128148913518233,0.0355155459041671,-1.0311431779231413,0.1533730299172166,-1.5485424688103429,0.761227940697918,-0.1713662012924616,down,58.36,1087.23,11.43,11.33,1.75,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-04,-0.7516487955500952,0.9965717804716082,0.037291714015838,-0.6613881585369465,0.1741729136739476,-1.5259364131825457,0.8417088524516197,-0.1781672435219111,down,57.47,1082.51,11.68,11.44,1.77,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-05,-0.7687294193469966,0.0024220043303389,0.0373239104166538,-1.1920953628324265,0.1390887723975339,-1.4603788518619338,1.0441686460820254,-0.1528522530011823,down,57.62,1085.23,11.33,11.35,1.76,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-06,-0.782207002990916,-0.9207907619740504,0.0394083834573486,-1.6390639303845618,0.1448525956072304,-1.4072546211366102,0.0482173631299671,-0.143028525336422,down,55.96,1085.23,11.02,11.23,1.74,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-07,-0.7665405417113966,0.0820476201154165,0.0338530408438611,-1.3595726363191143,0.2150208781600578,-1.3507394820671172,-0.1391522595466193,-0.1437841966952496,down,56.69,1092.57,10.16,11.27,1.74,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-08,-0.7492754619339671,0.5594248995616828,0.0361858164302412,-1.0257056041086383,0.2851891607128852,-1.3620425098810158,-0.0919954753159348,-0.1626759806659426,down,57.36,1092.44,9.58,11.41,1.77,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-11,-0.7368185347156365,-0.0042775825246151,0.0360921541733226,-0.766877090538302,0.2959650041049266,-1.2761394984953862,-0.0517550194390839,-0.09390988701262,down,57.99,1091.82,9.34,11.41,1.77,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-12,-0.7271776354667016,-0.1608167895221046,0.037579530326161,-0.559161770824293,0.3069914485060852,-1.1958880010167063,0.0532474201145738,-0.0421463989329212,neutral,57.14,1087.83,9.92,11.42,1.77,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-13,-0.7137492400842563,0.7059266848589993,0.0333252150001841,-0.2600952110266354,0.3127552717157817,-1.1382425591658234,-0.3101741970232353,0.033042901270437,neutral,56.6,1091.26,10.18,11.45,1.77,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-14,-0.7260094142566903,-1.4845325021893707,0.0378005147135784,-0.5896121841855091,0.3014782263055059,-1.0591213644685329,-0.4824536487460031,0.0984084738090348,neutral,57.04,1084.18,10.49,11.42,1.77,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-15,-0.7018579778728786,-0.6231009973409296,0.0379839366333774,-0.0436797732094212,0.2999746202508025,-1.0399062171849054,-0.3183480396232208,0.1176780934591416,neutral,57.3,1087.82,9.42,11.95,1.82,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-18,-0.6883312059674851,0.1475965867876659,0.0345150183576038,0.2934498032897565,0.294210797041106,-0.9800001697712428,0.1959752870527788,0.1671745674623574,neutral,57.16,1089.03,9.53,11.98,1.82,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-19,-0.6754438814612557,-0.4734309654488917,0.0384078559107853,0.6284043502631328,0.2678976910837957,-0.8737517083205959,0.4399330508061872,0.2325401400009555,down,57.46,1085.38,10.03,12.07,1.83,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-20,-0.693114764395847,-0.7224936900804109,0.0434514708810037,0.2151487403609154,0.1897101762392165,-0.822888083158052,0.2884025841449205,0.2589886375599255,neutral,58.09,1084.2,9.72,11.96,1.82,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-21,-0.7057315534639685,-0.9604156016133252,0.0421450775266904,-0.0958804818286483,0.1461056006528166,-0.725682043958524,-0.2592448700540963,0.1426152483004566,neutral,58.36,1079.96,9.62,11.63,1.77,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-22,-0.6902249540342402,0.3632848019079512,0.0379234464257841,0.265174419454341,0.2561194436552854,-0.6296063075403856,-0.3755649378231179,0.0965192954119656,neutral,58.47,1080.21,9.9,11.72,1.78,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-26,-0.7024974252720426,-1.278822096409546,0.0349194246648203,-0.0197544484256087,0.3460852059283748,-0.6714275104518106,-0.7792270108377779,0.1074765301149675,down,59.97,1076.36,10.25,11.52,1.75,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-27,-0.681764573060685,0.8766973713481132,0.0326895799961997,0.4598395620135443,0.5603490687236157,-0.7155093189260152,-0.3805949948077246,0.092740938617827,neutral,59.64,1075.04,10.47,11.8,1.79,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-28,-0.666676073853487,0.4383801099640894,0.0319836982995263,0.8415572437916452,0.6874037803460566,-0.7132487133632356,0.4235853656062162,0.0644032626617874,down,59.84,1073.55,10.18,11.93,1.81,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2018-01-02,-0.6559407357867519,0.396294648286873,0.0352291930666086,1.126486111671595,0.7763671385826771,-0.6216941880706566,1.005185704451326,0.0557130420352687,down,60.37,1065.22,9.77,12.06,1.83,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-03,-0.6665408061344331,-0.5502016019886309,0.0369346266613357,0.92638339529789,0.8169645020596701,-0.5210972405269593,0.6361052732058349,0.1271239854444882,down,61.63,1062.54,9.15,12.04,1.83,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-04,-0.6822318615446895,-0.9235212494256176,0.0351950453687736,0.6186167173970273,0.8668341028740011,-0.4510184680807877,0.5694570181598005,0.1940009007007416,down,62.01,1063.94,9.22,12.0,1.82,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-05,-0.6641797695836735,0.884728247132484,0.0325573796231531,1.067760314474964,0.9387565924906492,-0.3752881817276668,0.6078112026674239,0.2000462715713635,down,61.44,1061.08,9.22,12.24,1.86,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-08,-0.647234413505826,0.1882607997111423,0.0373312277804756,1.524516514893205,0.8986604310318907,-0.3278154649092928,0.5072100629752972,0.1966457504566386,down,61.73,1060.5,9.52,12.31,1.87,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-09,-0.6646839492637836,-0.3792255994953424,0.0429421823590085,1.223274925569746,0.7994224314214633,-0.391112420667125,0.3066365407141185,0.2533211023687177,down,62.96,1067.69,10.08,12.24,1.86,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-10,-0.6814817405572086,-0.913823237315568,0.0426543660486856,0.9144207329059836,0.7024398408930912,-0.4600608903319064,0.2248981147142654,0.1683080745005991,down,63.57,1071.74,9.82,11.97,1.82,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-11,-0.704784679430591,-0.4880245662913756,0.0380156452099384,0.454401988199041,0.7061988560298498,-0.4837972487410936,0.1110930754375465,0.1059651873973121,down,63.8,1069.67,9.88,11.89,1.81,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-12,-0.7209922115863261,0.2041025950585211,0.0362219154250953,0.1107473231224603,0.7405311942789118,-0.3764184845090569,0.0318696779299966,0.1803988162418426,down,64.3,1065.14,10.16,11.88,1.81,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-16,-0.7281982918922904,1.1392922007897073,0.0349979643698406,-0.0915304227770461,0.8367619817799323,-0.1921791311425096,1.3560321791276195,0.1890890368683613,down,63.73,1061.82,11.66,12.03,1.83,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-17,-0.7521037869687311,-0.2751397422424727,0.0355735969904865,-0.6646507028256484,0.8122030828864426,-0.1175791475707787,1.5100776742811892,0.2004241072507773,down,63.97,1062.46,11.91,11.99,1.82,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-18,-0.7313586376920049,-1.0715594265464643,0.0401879266164944,-0.251395092923431,0.7871429819747185,-0.1221003586963381,1.7464903525576874,0.2873263135159651,down,63.95,1066.56,12.22,12.03,1.83,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-19,-0.7543418528658054,-0.924814885211156,0.0457461961755106,-0.8430031239413425,0.7269987397865808,-0.161660956044983,1.2221069119124754,0.2249834264126782,down,63.37,1069.69,11.27,11.82,1.8,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-22,-0.7723939448268214,-0.3270181839404874,0.0361199601558453,-1.3486974886901086,0.7503046336344842,-0.161660956044983,1.3792961926814242,0.1482827834916644,down,63.49,1066.36,11.03,11.68,1.78,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-23,-0.7549321120034953,1.567825137529251,0.0355389614683968,-1.0539809879440534,0.8400197948984564,-0.0271549250595897,1.3818112211737268,0.190600379586017,down,64.47,1068.81,11.1,11.81,1.8,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-24,-0.7283581537420813,-0.5683344903206929,0.0352833415588896,-0.5493741379581875,0.8773593452569253,0.0983086836746847,0.919674735713018,0.2559659521246147,down,65.61,1072.76,11.47,11.81,1.8,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-25,-0.705989791836708,0.8751818561709075,0.0334471710638803,-0.0610800094158307,0.9141976935971596,0.1706480616836359,1.1428835144049252,0.263144830033478,down,65.51,1064.4,11.58,12.04,1.83,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-26,-0.6831049531858558,1.006931297309441,0.0353994437315284,0.514215300158573,0.8377643858164011,0.2124692645950609,1.2529160109431892,0.2408525249480604,down,66.14,1064.89,11.08,12.15,1.85,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-29,-0.6658521704737949,-0.4509703164412069,0.0399381605980447,1.0046844582267311,0.6716159167716705,0.1299571615536009,1.4390281193736238,0.323220703060282,down,65.56,1063.13,13.84,12.17,1.85,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-30,-0.681125125661521,-0.98284668529992,0.0384649313485951,0.6621173079130508,0.4405617863655746,-0.02376401671542,1.0190183611589938,0.3028175763719335,down,64.5,1069.79,14.79,11.94,1.82,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-31,-0.6972465783596763,-0.6464533062420874,0.0373000070281694,0.2782245966091484,0.2576230497099888,-0.1492276254496946,1.0655463882666023,0.3462686795045275,down,64.73,1072.54,13.54,11.92,1.81,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-02-01,-0.6736608069828175,-0.1517666549354037,0.0397864472548067,0.9361710281639948,0.0343375505865272,-0.2724306286211894,0.8303912242362554,0.3742285197811532,down,65.8,1069.02,13.47,12.0,1.82,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-02,-0.6920572167741527,-0.916735188723756,0.0510278693820639,0.5033401525295671,-0.2618728421900512,-0.3832003011973959,0.5606544184367394,0.3273768955338344,down,65.45,1071.18,17.31,11.7,1.78,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-05,-0.7124949394166653,-0.477670485979986,0.0433480521389893,-0.0273670517659127,-0.4813993261767542,-0.4758851292713645,0.1117218325606226,0.1599956895534942,neutral,64.15,1090.01,37.32,11.41,1.73,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-06,-0.7305470313776814,0.786678647991856,0.0336062017709401,-0.5352364460404805,-0.6064492297262573,-0.4046760540438034,0.1538485598067005,0.1354363703915933,neutral,63.39,1093.3,29.98,11.22,1.71,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-07,-0.7545140117809649,-1.300663881940683,0.0403167122197576,-1.283446602916074,-0.6618320527411674,-0.2735609314025795,-0.0259759773929765,0.1154110793826586,neutral,61.79,1079.26,27.73,11.04,1.68,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-08,-0.7331540092358118,0.1598294335544213,0.0427075388924571,-0.8299529467865351,-0.6310081286197469,-0.1085367253196596,0.3405894253602113,0.0167959670556411,neutral,61.15,1089.42,33.46,11.19,1.7,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-09,-0.7513290718505131,-0.6876736387484523,0.0355877438938753,-1.4585364797430662,-0.6570706335679399,-0.0429791639990479,-0.8037485386377339,-0.0617938542624421,neutral,59.2,1095.86,29.06,10.89,1.66,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-12,-0.732908067928441,0.1678348478663012,0.0292065148170374,-1.077906312727866,-0.5280111138725609,-0.1650518643891527,-0.6666794858072108,-0.0224989436034003,neutral,59.29,1083.17,25.61,11.02,1.68,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-13,-0.7207462702789553,0.0014566357345992,0.0335393698480346,-0.8027650777140207,-0.4195008769247957,-0.2690397202770201,-0.5063464194228834,-0.0886201875008259,neutral,59.19,1082.61,24.97,11.28,1.71,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-14,-0.7009111050692076,-0.2648539082081143,0.0352789511405966,-0.2959831982023541,-0.4037130133504095,-0.2769518397467492,-0.6100913447303894,-0.0957990654096895,neutral,60.6,1083.77,19.26,11.37,1.73,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-20,-0.6995584278786683,-0.4039878112594061,0.0369604813468392,-0.2872830800991497,-0.4633560535203128,-0.10740642253827,-1.4381644758212102,-0.1124238353038992,neutral,61.9,1066.71,20.6,11.26,1.71,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-21,-0.6903110347215266,0.4925407073436185,0.0362672830807903,-0.0338921403433164,-0.4222574880250854,-0.1594003504822033,-1.2935503375137776,-0.0814413095919627,neutral,61.68,1072.54,20.02,11.37,1.73,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-22,-0.7012800170302638,-0.2232786608747816,0.0339720699620285,-0.3655841430279908,-0.4217562860068508,-0.2193063978958661,-1.4878362885441982,-0.0455469200476458,neutral,62.77,1074.86,18.72,11.3,1.72,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-23,-0.6924015358341783,0.6034892709236399,0.035457006993593,-0.1372060428188704,-0.377149306383982,-0.2667791147142405,-1.3086405084675967,-0.0330783426269885,neutral,63.55,1080.08,16.49,11.47,1.74,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-26,-0.703038497377965,-0.3253541798887211,0.0357614093285786,-0.451497809297136,-0.3981997911498303,-0.2769518397467492,-1.1263009427756163,0.0315315585527816,neutral,63.91,1075.0,15.8,11.41,1.73,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-27,-0.6935205687827154,-0.757146427075818,0.0393786261778067,-0.2187696500364133,-0.3866721447304371,-0.2837336564350882,-1.175972755498604,0.0526903565999576,neutral,63.01,1069.7,18.59,11.44,1.74,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-28,-0.7055839899092526,-0.8036693789109342,0.0478535969561803,-0.566774374164597,-0.3763975033566303,-0.2566063896817317,-1.6274203698670244,0.0149067886585716,neutral,61.64,1079.39,19.85,11.23,1.71,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-03-02,-0.719221435402963,0.2445742748816354,0.0364541197703728,-0.9735048954894108,-0.2493427917341892,-0.2543457841189516,-1.898414689912692,-0.042902070291749,neutral,61.25,1081.95,19.59,11.15,1.7,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-05,-0.730891350437707,-0.5529782011295742,0.0313739179810455,-1.3312972524837,-0.0456041713218725,-0.4668427070202459,-0.7282976838686389,0.0062165680320529,neutral,62.57,1079.21,18.73,11.09,1.69,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-06,-0.7197133180177046,1.1539227066709603,0.0314114804486639,-1.1290195065841926,0.2488520143908853,-0.6883820521726584,-0.4321530788999397,-0.0833304879890318,neutral,62.6,1076.66,18.36,11.47,1.74,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-07,-0.6996691014669851,-0.5964104140550531,0.0365131465052017,-0.7309891033625833,0.4315401500373539,-0.8771426166647653,-0.3032578686694016,-0.1033557789979665,neutral,61.15,1063.16,17.76,11.49,1.75,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-08,-0.6824040216895556,0.9262750590720278,0.0312719627117955,-0.3492714215844824,0.6503148309967051,-0.993563803147921,0.2714261418218743,-0.0818191452713764,neutral,60.12,1066.15,16.54,11.64,1.77,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-09,-0.6664916191026654,0.0244470171558555,0.0326154307094724,0.0335337749565195,0.8495426332449113,-1.1077243840682969,0.5178989340675854,-0.1366053187863863,down,62.04,1073.46,14.64,11.76,1.79,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-12,-0.6493618070442899,-0.287166413165156,0.0331525252139903,0.4902899753747597,1.0116814861437662,-1.124678925789145,0.5707145324059523,-0.1494517318864575,down,61.36,1064.05,15.78,11.9,1.82,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-13,-0.6363638089497435,1.1786032906221005,0.0358931218773704,0.8676575981012591,1.1337241775838625,-1.018430464338498,1.387470035281409,-0.2257745391280574,down,60.71,1063.86,16.35,12.21,1.86,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-14,-0.6564695108273058,0.7807211599458217,0.0367765716027854,0.3706633514556973,1.1156809049274212,-1.00260622539904,1.3937576065121668,-0.2238853607309882,down,60.96,1066.4,17.23,12.19,1.86,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-15,-0.6404464346520987,0.4340538861967862,0.038023450398015,0.8513448766577499,1.0878641929154074,-1.0591213644685329,1.8276000214344648,-0.1672100088189091,down,61.19,1062.55,16.59,12.21,1.86,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-16,-0.6530263325241147,0.8049657244126707,0.0359336112905176,0.5403156544681861,1.03223076889138,-1.1201577146635855,1.284982624220055,-0.1400058399011109,down,62.34,1068.75,15.8,12.2,1.86,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-19,-0.6678319992278362,-0.7004753058657396,0.0406537987798138,0.1498978545868808,0.9522890469829802,-1.1676304314819597,1.2617186106662504,-0.1124238353038992,down,62.06,1070.21,19.02,12.07,1.84,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-20,-0.6555349338592967,0.680400899007611,0.0330695950906769,0.495727549189263,0.9034218502051182,-1.2399698094909106,1.288755166958509,-0.0878645161419983,down,63.4,1072.16,18.2,12.14,1.85,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-21,-0.667438493136043,-0.5311737564768794,0.0366868119399051,0.1890483860513014,0.7936586082117668,-1.2704879845884371,1.3019590665431011,-0.0742624316830994,down,65.17,1070.55,17.86,12.09,1.85,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-22,-0.6572934142069978,0.0152572902996613,0.0458296141230788,0.4652771358280468,0.6701123107169671,-1.4038637127924407,1.4553758045735947,-0.0070076807474322,down,64.3,1063.96,23.34,12.15,1.85,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-23,-0.6697749355560655,-1.0372892798272573,0.0394444824522026,0.1531603988755827,0.4768989326875745,-1.549672771591733,0.4852035636676443,-0.2000817129279149,down,65.88,1079.9,24.87,11.63,1.78,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-26,-0.6492142434895739,0.9632733334928596,0.032414934940756,0.6914802065113658,0.486922973052264,-1.5417606521220035,0.6782320004519131,-0.2321977456780931,down,65.55,1082.53,21.03,11.77,1.8,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-27,-0.665741499344891,-0.6732674918832181,0.042410941745548,0.3032374361558613,0.4217667106817815,-1.4728121824572222,0.6851483288057468,-0.2518452010076137,down,65.25,1074.3,22.5,11.73,1.79,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
2018-03-28,-0.6864251632947745,-0.4445602203645621,0.0375063566879433,-0.2372574010057233,0.3596176604207058,-1.4965485408664094,0.2871450698987692,-0.3429035997463542,down,64.38,1074.12,22.87,11.54,1.76,2577393.0,1.5,98.751,123.97,121.79,99.5,100.7,4.1,60.8,1.3,0.7
