,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2015-08-25,0.6561865059889993,-0.0186052612342321,-5.076823698135726,0.0137510638479574,-0.5896820504470146,-0.497369252448447,-0.4401249325062155,3.609765522091022,up,39.31,1189.58,36.02,24.19,1.36,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-26,0.656336154300582,-0.0171114260726082,-15.57057459681408,0.5731230761790563,-0.2876897353247977,-0.6345962638611614,-0.0367105496022865,3.131644756877097,up,38.6,1189.16,30.32,25.06,1.4,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-27,0.6564656599257284,-0.0179272427001181,-1.3820899045713877,1.1314780484877351,-0.2692474565387081,-0.7334462297093034,0.3007668613559774,2.430785000639816,up,42.56,1181.16,26.1,25.59,1.43,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-28,0.6563137603727205,-0.019234266871872,0.2512657845001044,0.6707589183313937,-0.4713440949029397,-0.6171521522409013,0.4074648705044162,2.353978452011073,neutral,45.22,1171.99,26.05,25.62,1.44,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-08-31,0.6562014352742404,-0.0207131676596197,1.2005881497211828,0.2832666697893049,-0.720314858515149,-0.5345833572383357,-0.0049409176648304,2.565196460740116,neutral,49.2,1177.6,28.43,25.47,1.43,2216829.0,1.5,95.213,95.66,92.4,96.6,100.3,3.7,60.5,1.5,0.3
2015-09-01,0.656084489206519,-0.0217658638044765,3.8591585676401614,-0.1632139000531539,-0.9846541877824332,-0.4229410428686696,-0.1871667310419393,2.5325536775729,up,45.41,1180.95,31.4,24.97,1.41,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-02,0.6562141133180561,-0.0175956853209991,-0.6756039489290668,0.3839536320089029,-1.1060658564575228,-0.2764105052584832,-0.5030647693634405,2.536394005004338,up,46.25,1177.28,26.09,24.98,1.41,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-03,0.6560664792751171,-0.0207083153267724,7.230060132817045,-0.1988103008378597,-1.2520672301807318,-0.1996564141293379,-0.3280320801985861,2.6132005536330807,neutral,46.75,1182.16,25.61,24.75,1.39,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-04,0.6559662397884988,-0.0205437031859663,2.9447569480177984,-0.6483419907475793,-1.3242994887595827,-0.1054582113799323,-0.860323271905404,2.267571084803737,up,46.05,1189.12,27.8,24.11,1.36,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-08,0.6559814060465213,-0.0190283627299473,-10.691450335670702,-0.6269841502767554,-0.9569907696032984,-0.3647940041344686,-1.0527393445832067,2.257970266225144,up,45.94,1201.19,24.9,23.92,1.35,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-09,0.6560721666218755,-0.0172667925177211,-4.419089237287651,-0.2771223825642138,-0.5989031898400594,-0.6311074415371096,-0.6679071992276014,1.7145639346767862,neutral,44.15,1193.0,26.23,24.78,1.39,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-10,0.6561748943227007,-0.016430210047485,-0.89918156409637,0.1673241072334044,-0.4997759413648279,-0.776475038372612,-0.3130464047563897,1.2633254614829208,neutral,45.92,1190.34,24.37,25.36,1.43,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-11,0.6560357912998994,-0.019523234384702,0.6737328897022488,-0.4520532664204846,-0.6081243292331042,-0.875325004220754,-0.8081731213665605,0.961859758115104,neutral,44.63,1180.6,23.2,25.06,1.41,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-14,0.6559440828334188,-0.0201218179607546,0.6541424349791999,-0.9148064766216668,-0.582766195902231,-0.8671844187979658,-1.181616153386096,1.044426797891003,neutral,44.0,1180.55,24.25,24.81,1.4,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-15,0.6560224023377388,-0.0180034572186703,-1.7999594008416786,-0.6015581497162509,-0.4513649595513427,-0.8590438333751776,-0.4047587384626316,0.9772210678408524,neutral,44.59,1182.0,22.54,24.94,1.4,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-16,0.6560883992574154,-0.0201982262666407,0.351100680310428,-0.3228891835731222,-0.3545429959243725,-0.938123806053691,-0.3621994202067936,1.08859056335253,down,47.15,1176.81,21.35,25.0,1.41,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-17,0.6560020226785209,-0.0210895817068675,-2.062067459882728,-0.742926712832656,-0.2623316019939246,-0.9485902730258472,-0.3160435398448288,1.1980398951484892,down,46.9,1169.2,21.14,24.85,1.4,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-18,0.6561049873521276,-0.0186051005947316,1.5638898834460264,-0.3096676632816596,-0.0709929595882451,-0.9602196807726872,0.1095496427135507,1.161556784549836,down,44.68,1164.89,22.28,25.36,1.43,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-21,0.6559814060465213,-0.0191818626970549,-4.014082504884865,-0.9514199174287932,-0.0218135494920062,-0.9102132274612744,-0.1470051208568527,1.148115638539806,down,46.68,1171.11,20.14,25.11,1.41,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-22,0.6560436114016923,-0.0176364801046163,1.4898794992621558,-0.6941087917564877,0.1334089636242477,-0.9625455623220556,0.1533078150047641,0.9253766475164508,down,45.83,1176.48,22.44,25.66,1.44,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-23,0.6559489407754416,-0.020463640968903,-0.2227822121855098,-1.2260207234822411,0.0965244060520685,-0.941612628377743,-0.5162521637525732,0.8600910811820193,neutral,44.48,1182.54,22.13,25.18,1.42,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-24,0.6560219283921755,-0.0185488257729033,0.6037699182744082,-0.9392154371597506,0.2486732060373075,-1.0020855486613125,-0.3592022851183545,0.8984943554963907,neutral,44.91,1192.41,23.47,25.42,1.43,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-25,0.6559524953671657,-0.0202303261185662,-1.1181673551046962,-1.3378951259484613,0.3439583130987704,-1.040462594225885,-0.6619129290507229,1.0213848333023798,neutral,45.7,1188.94,23.62,25.16,1.42,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-09-30,0.6560239426608192,-0.0170776560798446,-5.4078746803207,-1.0693965600295336,0.557581375704308,-1.0974466921854018,0.074782875687655,0.8581709174663004,neutral,45.09,1194.16,24.5,25.67,1.44,2228676.6,1.5,94.966,94.09,100.71,96.3,100.5,3.5,60.6,1.5,0.3
2015-10-01,0.6561388744598969,-0.019109161848846,-1.7421952299056107,-0.5863025493799484,0.5790973676214124,-1.157919612468971,0.4883875178922772,0.5701463601085137,down,44.74,1183.84,22.55,25.74,1.45,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-02,0.6560665977615079,-0.0216288281112496,-0.893941845375208,-0.9921015183256002,0.5952343615592409,-1.0590696466208291,0.2102533816851109,0.6584738910315684,down,45.54,1177.1,20.94,25.76,1.45,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-05,0.6561720506493215,-0.0200405904698546,-1.6469508727491806,-0.5222290279674768,0.6082976423660543,-1.0218555418309403,0.0741834486699668,0.719919129934563,down,46.26,1171.09,19.54,25.99,1.46,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-06,0.6562498962080783,-0.0190094225678929,2.566547854589826,-0.1316856593581281,0.52300210298039,-1.0195296602815724,0.4847909557861499,0.729519948513156,down,48.53,1159.57,19.4,26.22,1.48,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-07,0.6561803446966776,-0.0209039691386677,6.801778045368783,-0.5090075076760149,0.3024631858300688,-1.126520211552502,-0.5216470069117641,0.4549365371653994,down,47.81,1159.32,18.4,25.52,1.44,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-08,0.6562527398814575,-0.0183237111865901,0.622306258828823,-0.1499923797616913,0.3109158969403598,-1.1765266648639152,0.1095496427135507,0.3224452407808173,down,49.43,1156.75,17.42,25.51,1.44,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-12,0.6561618608197125,-0.0197404419378259,2.2631018085722303,-0.640205670568218,0.3078421838093449,-1.0800025805651416,0.0723851676169036,0.2245168912791702,down,47.1,1146.01,16.17,25.27,1.42,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-13,0.6560764321319444,-0.0184460572899415,-1.171253573041179,-1.149742721800728,0.3931377231950092,-0.996270844787892,0.0729845946345914,0.2168362364162954,down,46.66,1142.21,17.67,25.17,1.42,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-14,0.6561604389830229,-0.0192998256368937,-1.0220205733795085,-0.7815742336846231,0.5445180948974945,-1.039299653451201,-0.0990509594418242,0.2667604930249787,down,46.64,1148.07,18.03,25.25,1.42,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-15,0.6562413651879405,-0.0184035566678194,-2.876731239328586,-0.3889967850304337,0.6889826120551964,-1.0416255350005688,0.0376184005910075,0.2533193470149486,down,46.38,1135.75,16.05,25.44,1.43,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-16,0.6563109166993412,-0.0190080099602222,0.5190821288653239,-0.0198112568919082,0.7773518645718754,-0.995107904013208,0.4686064263085779,0.1649918160918939,down,47.26,1121.04,15.05,25.7,1.45,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-19,0.6563702783811329,-0.0184267295532193,-0.5417198799667764,0.3188630705740113,0.7842677191166592,-0.933472042954955,0.6867978607469585,0.2360378735734814,down,45.89,1129.72,14.98,25.7,1.45,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-20,0.6564166065599364,-0.0183706918658917,-0.9010275493965636,0.5924468366050395,0.7635201554823083,-0.8450885440789693,0.9085858572914662,0.3109242584865061,down,45.55,1130.37,15.75,25.74,1.45,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-21,0.6563566524461907,-0.0205620645358524,1.91481670248263,0.3178460305515914,0.7204881716480994,-0.774149156823244,1.228080457719095,0.4184534265667462,down,45.2,1129.47,16.7,25.65,1.44,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-22,0.6562889967170429,-0.0203335688705294,-2.220271356771,-0.010657896690127,0.6843720423586739,-0.7625197490764039,0.7934958698953969,0.3301258956436915,down,45.38,1138.04,14.45,25.32,1.42,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-23,0.6563679086533168,-0.0203302515373532,-0.8693623454223186,0.4185329927711894,0.7765834362891217,-0.6450627308333176,1.154950361561176,0.3934912982624048,down,44.6,1128.67,14.46,25.48,1.43,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-26,0.6564355643824648,-0.0179856083852857,-0.4546044142071241,0.81822972158232,0.790415145378689,-0.6218039153396373,1.580543544119555,0.3742896611052188,down,43.98,1134.01,15.29,25.81,1.45,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-27,0.6563687380580525,-0.019665413091777,-0.0893712090940211,0.5304073952374085,0.6536349110485246,-0.663669783228262,1.3641503907342385,0.4530163734496805,down,43.2,1128.74,15.43,25.73,1.45,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-28,0.656425256066465,-0.0183108294285531,1.4492157597020097,0.8639965225912276,0.5214652464148826,-0.7369350520333555,1.1897171285870716,0.5394237406570171,down,45.94,1134.02,14.33,25.88,1.46,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-29,0.6563394719195245,-0.0210467266579111,2.2724994934866203,0.4998961945648035,0.2947789030025314,-0.8276444324587091,0.9751222562548184,0.4645373557439924,down,46.06,1143.6,14.61,25.45,1.43,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-10-30,0.6562305829263776,-0.0206597027541328,1.5640017223883085,-0.0157430968022276,0.1895042282652702,-0.8904432342916461,0.3013662883736651,0.3205250770650991,down,46.59,1139.86,15.07,25.25,1.42,2234118.5,1.5,94.966,100.31,102.98,95.8,100.5,3.5,60.6,0.7,0.1
2015-11-02,0.6561440878610922,-0.0200972936636841,-0.4441301187851351,-0.4754451869361492,0.1341773919070014,-0.8543920702764414,0.2138499437912381,0.3186049133493802,down,46.14,1139.16,14.15,25.14,1.41,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-03,0.6562426685382393,-0.017462892550451,-0.9304752571014254,0.0391770644084619,0.1080508302933745,-0.724142703511831,0.0717857405992154,0.3589283513794705,down,47.9,1136.62,14.54,25.4,1.43,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-04,0.6563337845727659,-0.0187592380201743,1.1990243327868615,0.5802423563359976,-0.0318031171678048,-0.6194780337902693,0.0436126707678862,0.4050122805567161,down,46.32,1127.8,15.51,25.5,1.44,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-05,0.6562636406294113,-0.018495215526916,0.2195864399699389,0.2324146686682959,-0.2431208949250812,-0.5845898105497486,0.1341261504387527,0.5375035769412982,down,45.2,1133.16,15.05,25.38,1.43,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-06,0.6561834253428385,-0.0207526339800664,1.0377410084705856,-0.2008443808827003,-0.4536702443996039,-0.497369252448447,-0.2213340710501472,0.6277512715800712,down,44.29,1136.36,14.33,25.21,1.42,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-09,0.656112570481139,-0.0204989051640043,5.033554233193429,-0.6198648701198142,-0.6450088868052833,-0.3659569449091528,-0.6385352753608967,0.6431125813058202,down,43.87,1150.78,16.52,24.95,1.4,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-10,0.6560363837318534,-0.0203645059984516,0.1989450848409651,-1.10702704085908,-0.7725679817424029,-0.219426407298966,-1.0791141333614724,0.3032436036236319,down,44.21,1157.11,15.29,24.38,1.37,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-11,0.6561246560930007,-0.018855313190617,-0.0931068868672539,-0.6880065516219663,-0.6772828746809401,-0.2764105052584832,-1.2271726067303734,0.1726724709547687,down,42.93,1157.06,16.06,24.57,1.38,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-12,0.6560631616561746,-0.0202752057351951,1.2472012068086935,-1.0846521603658363,-0.6234928948881788,-0.4264298651927218,-1.2697319249862111,0.2456386921520744,down,41.75,1153.66,18.37,24.4,1.37,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-13,0.6561163620456446,-0.0187698555262048,0.1937683558689044,-0.8364943948953126,-0.4859442322752607,-0.5811009882256968,-0.882502071559855,0.3454872053694404,down,40.74,1157.26,20.08,24.43,1.37,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-16,0.6561822404789305,-0.0181875220380323,-5.92957635045908,-0.5120586277432756,-0.3245742928969768,-0.8008967946409765,-0.4017616033741925,0.4030921168409979,down,41.74,1168.34,18.16,24.48,1.38,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-17,0.6562555835548367,-0.0195318630207268,0.8526951226821116,-0.1215152591339262,-0.1539832141256482,-1.0381367126765166,-0.1476045478745404,0.2014749266905471,down,40.67,1167.09,18.84,24.73,1.39,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-18,0.6561924303085394,-0.020068812025269,-1.644097694215908,-0.4856155871603503,-0.0325715454505585,-1.1486160862714987,-0.2015529794664476,0.2686806567406976,down,40.75,1168.5,16.85,24.57,1.38,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-19,0.6562618633335493,-0.0179918427278036,-0.4346437340199696,-0.1113448589097243,0.1795146605894716,-1.3102648539525774,0.103555372536672,0.2014749266905471,down,40.54,1164.46,16.99,24.93,1.4,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-20,0.6561948000363554,-0.018250791052714,-1.2184483211790638,-0.4998541474742329,0.2878630484577479,-1.4242330498716116,0.1521089609693887,0.2725209841721346,down,40.39,1153.69,15.47,24.9,1.4,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-23,0.6562493037761242,-0.0181481245630858,-3.422667894057424,-0.2079636610396416,0.4323275656154496,-1.500987141000757,0.5914889649345888,0.1745926346704869,down,41.75,1152.62,15.62,25.27,1.42,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-24,0.6563089024306976,-0.0186468490160182,0.3581658162504442,0.130710666426278,0.4515382726842929,-1.548667712762802,0.8138763884967842,0.0613029754430908,down,42.87,1157.09,15.93,25.35,1.43,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-25,0.6562367442186993,-0.0204090158892461,-0.3225354784230185,-0.2679690223624318,0.4246432827879123,-1.4870318517045489,0.7563313947987498,0.088185267463151,down,43.04,1145.0,15.19,25.18,1.42,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-27,0.6563613919018227,-0.0183443699363161,0.5771728180926514,0.4602316336904164,0.4615278403600914,-1.3660860111374105,0.2821846238076541,0.1957144355433911,down,41.71,1146.86,15.12,25.49,1.43,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-11-30,0.6563023856792035,-0.0215744605647601,-1.124105745838849,0.1612218670988838,0.3785375858226883,-1.3277089655728378,0.0891691241121633,0.2648403293092598,down,41.65,1154.83,16.13,25.21,1.42,2240344.1,1.5,94.786,93.67,95.07,95.3,100.4,3.6,60.5,0.7,0.1
2015-12-01,0.6564679111671536,-0.018874475188172,-0.3862418966084903,1.2850510918731828,0.3839165838019645,-1.287006038458897,0.3930786220799075,0.191874108111954,down,41.85,1158.24,14.67,25.59,1.44,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-02,0.6563990705740977,-0.020648738470768,3.09889929159412,0.960615324721145,0.2171676464444045,-1.3684118926867783,0.1658957823762092,0.2552395107306675,down,39.94,1153.9,15.91,25.5,1.44,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-03,0.6563418416473404,-0.0192524038364241,3.4420957258098928,0.6687248382865529,0.0488818525213371,-1.4986612594513888,-0.4059575924980075,0.1937942718276729,down,41.08,1160.76,18.11,25.25,1.42,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-04,0.6562904185537325,-0.0204329919721483,0.0609120482210324,0.3941240322331049,-0.0633086767607078,-1.5393641865653296,-0.938248784204826,0.093945758610307,down,39.97,1152.27,14.81,24.89,1.4,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-07,0.6562269098482627,-0.0204895447258107,1.936700498275,0.0351089043187813,-0.0617718201952003,-1.4742395031830244,-0.618754183777197,0.1611514886604568,down,37.65,1161.64,15.84,24.84,1.4,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-08,0.6561773825369076,-0.0201015977823631,-1.0694994181408908,-0.2618667822279112,-0.0410242565608495,-1.4044630567019831,-0.4766899805851748,0.1630716523761756,neutral,37.51,1174.41,17.6,24.78,1.39,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-09,0.656230345953596,-0.0201465870418257,1.3652819190245156,0.0544326647447645,0.0227552909077102,-1.3684118926867783,-0.3190406749332679,0.2533193470149486,down,37.16,1178.59,19.61,24.9,1.4,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-10,0.6561751312954823,-0.0198583105338311,0.342439589808998,-0.2669519823400119,0.0657872747419192,-1.295146623881685,0.0514052219978285,0.3109242584865061,neutral,36.76,1179.72,19.34,24.81,1.4,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-11,0.6562485928577795,-0.019120852834713,1.72393205260399,0.170375227300665,0.1495459575620761,-1.2544436967677446,-0.0331139874961597,0.3454872053694404,neutral,35.62,1177.29,24.39,24.82,1.4,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-14,0.6561881647984705,-0.0184114305531754,-1.6967044187561706,-0.1744013402997759,0.2348414969477404,-1.2416513482462204,-0.4407243595239032,0.4510962097339623,neutral,36.31,1185.58,22.73,24.74,1.39,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-15,0.6561411257013222,-0.0203721121513068,-2.710675477389073,-0.4551043864877452,0.3639374484503674,-1.2974725054310534,-0.3304297882693375,0.5240624309312681,neutral,37.35,1183.65,20.95,24.61,1.38,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-16,0.6561907714990681,-0.0188392084432374,-2.484375162454493,-0.1835547005015571,0.5929290767109797,-1.3160795578259976,-0.1158349159370839,0.5125414486369569,neutral,35.52,1172.74,17.86,25.0,1.41,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-17,0.6562502516672507,-0.0189536475133994,0.6021681789401178,0.1602048270764631,0.7066564625585321,-1.2614213414158486,0.4512230427956297,0.4856591566168967,down,34.95,1170.05,18.94,25.23,1.42,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-18,0.6561998949511599,-0.0194140326722217,-1.2480040113109565,-0.1133789389545649,0.7404673069996964,-1.2137407696538038,0.3379313364526248,0.6027891432757299,neutral,34.73,1183.06,20.7,25.19,1.42,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-21,0.6562552280956644,-0.0191732315111967,0.1063636514654197,0.2029205080181108,0.816541706992316,-1.1334978562006064,0.0244310062018747,0.7045578202088146,neutral,34.74,1180.43,18.7,25.38,1.43,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-22,0.6563033217216908,-0.0184582378438098,-1.614315112436742,0.4897257943406015,0.824994418102607,-1.10558727760819,0.476998404556208,0.8658515723291752,down,36.14,1173.61,16.6,25.42,1.43,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-23,0.6563652901040802,-0.0190311853954554,-1.127148536371967,0.8751839628378495,0.8004047130544875,-1.0765137582410893,0.951744602564992,0.929216974947888,down,37.5,1169.11,15.57,25.54,1.44,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-24,0.6563143409560354,-0.0204155995589317,2.2943100154892195,0.6524521979278304,0.6951300383172262,-1.112564922256294,0.9541423106357428,1.06170827133247,neutral,38.1,1172.16,15.74,25.46,1.43,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-28,0.6562682497500135,-0.0202017552359842,5.2000978443122055,0.4459930733765338,0.5783289393386587,-1.1997854803575956,0.700584682153779,1.0866703996368114,neutral,36.81,1167.88,16.91,25.27,1.42,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-29,0.6562104283913022,-0.0181452789490776,-2.034382179647618,0.180545627524867,0.5045598241943005,-1.2544436967677446,0.785703318665455,1.1020317093625602,neutral,37.87,1165.85,16.08,25.21,1.42,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2015-12-30,0.6561505927639473,-0.020567959750536,3.0856000987506995,-0.102191498707943,0.4730542646013974,-1.1753637240892312,0.9415543432642982,1.261405297767202,neutral,36.6,1169.45,17.29,25.21,1.42,2245102.7,1.5,95.07,97.33,98.2,94.8,100.0,3.5,60.8,0.7,0.1
2016-01-04,0.6560925344324544,-0.0199917892095478,0.3955579453725733,-0.3889967850304337,0.4346328504637108,-1.1811784279626512,0.6586247909156288,1.2095608774428004,up,36.76,1174.11,20.7,24.91,1.4,2265227.2,1.5,95.232,85.95,82.52,94.3,99.7,3.4,60.6,0.3,0.6
2016-01-05,0.6561613750255102,-0.0190456607993303,-2.0205925666147664,-0.0706632580129172,0.5107072504563304,-1.10558727760819,0.6214603158189816,1.2326028420314237,neutral,35.97,1187.36,19.34,25.02,1.41,2265227.2,1.5,95.232,85.95,82.52,94.3,99.7,3.4,60.6,0.3,0.6
2016-01-06,0.6562250022173708,-0.017892055000017,-0.8775786511647885,0.2395339488252372,0.554507662573293,-0.99859672633726,0.9049892951853388,1.2095608774428004,neutral,33.97,1188.72,20.59,25.32,1.42,2265227.2,1.5,95.232,85.95,82.52,94.3,99.7,3.4,60.6,0.3,0.6
2016-01-07,0.6561522515734185,-0.0208262451187778,2.572107664076829,-0.0828677382819591,0.4838122605599496,-0.9509161545752152,0.4901857989453408,1.3247707003859155,neutral,33.27,1198.74,24.99,25.14,1.41,2265227.2,1.5,95.232,85.95,82.52,94.3,99.7,3.4,60.6,0.3,0.6
2016-01-08,0.6562431306351635,-0.0178400485992009,-2.2233334298803737,0.3605617114932391,0.491496543387487,-0.9020726420384862,0.3607095631247632,1.3113295543758854,neutral,33.16,1195.39,27.01,25.32,1.42,2265227.2,1.5,95.232,85.95,82.52,94.3,99.7,3.4,60.6,0.3,0.6
