Date,1_PER,1_PBR,2_PER,2_PBR,3_PER,3_PBR,4_PER,4_PBR,5_PER,5_PBR,6_PER,6_PBR,7_PER,7_PBR,8_PER,8_PBR,9_PER,9_PBR
20200831,23.59,1.0,7.44,0.72,,0.69,,0.35,,1.03,62.13,1.28,5.34,0.38,34.37,0.78,16.72,0.7
20200901,23.79,1.01,7.68,0.74,,0.7,,0.35,,1.03,62.75,1.29,5.46,0.38,34.92,0.8,17.15,0.72
20200902,23.92,1.01,7.67,0.74,,0.7,,0.35,,1.04,62.98,1.29,5.5,0.39,34.94,0.8,17.02,0.72
20200903,24.3,1.03,7.63,0.74,,0.71,,0.35,,1.06,63.69,1.31,5.47,0.39,34.68,0.79,17.02,0.72
20200904,23.96,1.01,7.56,0.73,,0.7,,0.35,,1.06,62.79,1.29,5.38,0.38,34.18,0.78,16.74,0.71
20200908,24.37,1.03,7.65,0.74,,0.7,,0.35,,1.04,64.27,1.32,5.44,0.38,34.61,0.79,16.66,0.7
20200909,24.1,1.02,7.55,0.73,,0.69,,0.35,,1.03,64.4,1.32,5.38,0.38,34.47,0.78,16.49,0.7
20200910,25.04,1.01,8.32,0.71,,0.72,,0.35,,1.04,79.0,1.31,5.4,0.36,29.17,0.78,23.62,0.69
20200911,25.09,1.01,8.26,0.71,,0.73,,0.35,,1.02,79.3,1.32,5.42,0.37,29.29,0.79,23.89,0.7
20200914,25.45,1.02,8.31,0.71,,0.74,,0.36,,1.03,80.23,1.34,5.5,0.37,29.4,0.79,24.68,0.72
20200915,25.64,1.03,8.23,0.71,,0.73,,0.36,,1.03,81.16,1.35,5.5,0.37,29.43,0.79,24.68,0.72
20200916,25.56,1.03,8.21,0.71,,0.73,,0.36,,1.01,80.6,1.34,5.48,0.37,29.39,0.79,25.09,0.74
20200917,25.22,1.02,8.11,0.7,,0.73,,0.36,,0.99,80.19,1.33,5.44,0.37,29.25,0.79,25.26,0.74
20200918,25.25,1.02,8.22,0.71,,0.72,,0.36,,1.0,80.72,1.34,5.41,0.37,29.32,0.79,25.0,0.73
20200921,25.05,1.01,8.08,0.69,,0.72,,0.35,,0.97,80.11,1.33,5.36,0.36,29.19,0.78,25.25,0.74
20200922,24.49,0.99,7.89,0.68,,0.71,,0.35,,0.95,78.43,1.31,5.26,0.36,28.52,0.77,24.42,0.72
20200923,24.54,0.99,7.46,0.64,,0.7,,0.35,,0.94,78.67,1.31,5.26,0.36,28.41,0.76,24.32,0.71
20200924,23.97,0.96,7.14,0.61,,0.67,,0.33,,0.9,76.55,1.27,5.21,0.35,27.85,0.75,23.45,0.69
20200925,24.06,0.97,7.14,0.61,,0.68,,0.34,,0.91,76.95,1.28,5.23,0.35,27.86,0.75,23.43,0.69
20200928,24.33,0.98,7.27,0.62,,0.69,,0.34,,0.92,77.83,1.3,5.27,0.36,28.5,0.77,24.04,0.71
20200929,24.52,0.99,7.4,0.64,,0.71,,0.35,,0.94,78.68,1.31,5.31,0.36,28.58,0.77,24.44,0.72
20200930,,,,,,,,,,,,,,,,,,
20201001,,,,,,,,,,,,,,,,,,
20201002,,,,,,,,,,,,,,,,,,
20201005,24.84,1.0,7.54,0.65,,0.71,,0.36,,0.97,79.26,1.32,5.44,0.37,29.07,0.78,25.26,0.74
20201006,24.92,1.0,7.49,0.64,,0.71,,0.36,,0.98,79.49,1.32,5.42,0.37,29.06,0.78,24.98,0.73
20201007,25.15,1.01,7.53,0.65,,0.71,,0.36,,0.99,80.38,1.34,5.48,0.37,29.16,0.78,25.07,0.74
20201008,25.16,1.01,7.55,0.65,,0.72,,0.37,,1.03,80.28,1.34,5.49,0.37,29.38,0.79,24.9,0.73
20201009,,,,,,,,,,,,,,,,,,
20201012,25.29,1.02,7.57,0.65,,0.72,,0.37,,1.03,80.36,1.34,5.54,0.37,29.79,0.8,25.02,0.73
20201013,25.33,1.02,7.51,0.65,,0.71,,0.37,,1.01,81.13,1.35,5.48,0.37,29.42,0.79,25.12,0.74
20201014,25.09,1.01,7.38,0.63,,0.7,,0.36,,0.99,80.33,1.34,5.38,0.36,29.22,0.78,24.77,0.73
20201015,24.89,1.0,7.42,0.64,,0.72,,0.37,,0.99,79.37,1.32,5.37,0.36,29.29,0.79,24.61,0.72
20201016,24.73,1.0,7.52,0.65,,0.72,,0.37,,0.98,78.29,1.3,5.37,0.36,29.48,0.79,24.18,0.71
20201019,24.79,1.0,7.56,0.65,,0.74,,0.38,,0.96,78.41,1.3,5.52,0.37,29.6,0.8,24.02,0.71
20201020,24.98,1.01,7.58,0.65,,0.74,,0.37,,0.97,79.64,1.33,5.6,0.38,29.44,0.79,24.25,0.71
20201021,25.07,1.01,7.62,0.65,,0.75,,0.38,,0.98,79.36,1.32,5.69,0.38,29.68,0.8,24.11,0.71
20201022,24.91,1.0,7.62,0.65,,0.75,,0.39,,0.98,78.4,1.3,5.82,0.39,29.6,0.8,23.97,0.7
20201023,24.99,1.01,7.64,0.66,,0.76,,0.39,,0.99,78.38,1.3,5.95,0.4,29.44,0.79,24.24,0.71
20201026,24.89,1.0,7.52,0.65,,0.75,,0.38,,0.97,77.99,1.3,5.9,0.4,28.9,0.78,24.89,0.73
20201027,24.75,1.0,7.45,0.64,,0.74,,0.38,,0.96,78.32,1.3,5.78,0.39,28.69,0.77,25.1,0.74
20201028,24.86,1.0,7.63,0.65,,0.74,,0.38,,0.98,78.23,1.3,5.87,0.4,28.61,0.77,25.35,0.74
20201029,24.61,0.99,7.45,0.64,,0.73,,0.37,,0.97,77.21,1.28,5.78,0.39,28.39,0.76,24.71,0.73
20201030,23.94,0.96,7.44,0.64,,0.72,,0.36,,0.94,76.05,1.27,5.64,0.38,27.82,0.75,23.9,0.7
20201102,24.29,0.98,7.47,0.64,,0.74,,0.37,,0.95,76.45,1.27,5.85,0.4,28.25,0.76,24.39,0.72
20201103,24.77,1.0,7.59,0.65,,0.75,,0.38,,0.99,78.53,1.31,5.93,0.4,28.43,0.76,24.44,0.72
20201104,24.91,1.0,7.58,0.65,,0.75,,0.38,,0.98,78.95,1.31,5.82,0.39,28.59,0.77,24.59,0.72
20201105,25.52,1.03,7.67,0.66,,0.76,,0.38,,1.02,81.22,1.35,5.92,0.4,28.91,0.78,25.09,0.74
20201106,25.57,1.03,7.64,0.66,,0.75,,0.38,,1.04,81.89,1.36,5.91,0.4,28.73,0.77,24.77,0.73
20201109,25.87,1.04,7.8,0.67,,0.8,,0.39,,1.09,83.45,1.39,5.97,0.4,29.0,0.78,24.98,0.73
20201110,25.89,1.04,7.94,0.68,,0.83,,0.4,,1.08,83.27,1.39,6.18,0.42,29.19,0.78,25.55,0.75
20201111,26.29,1.06,8.08,0.69,,0.84,,0.4,,1.07,83.28,1.39,6.39,0.43,29.86,0.8,26.3,0.77
20201112,26.18,1.05,7.96,0.68,,0.84,,0.4,,1.08,83.38,1.39,6.27,0.42,29.92,0.8,26.11,0.77
20201113,26.44,1.06,7.93,0.68,,0.83,,0.4,,1.07,83.79,1.39,6.18,0.42,29.63,0.8,26.22,0.77
20201116,27.04,1.09,8.14,0.7,,0.85,,0.41,,1.08,85.43,1.42,6.34,0.43,29.51,0.79,26.56,0.78
20201117,26.98,1.09,8.15,0.7,,0.85,,0.4,,1.09,85.28,1.42,6.36,0.43,29.72,0.8,26.55,0.78
20201118,26.99,1.09,8.2,0.7,,0.84,,0.4,,1.1,85.71,1.43,6.4,0.43,29.84,0.8,26.4,0.77
20201119,27.01,1.09,8.12,0.7,,0.82,,0.4,,1.1,86.62,1.44,6.39,0.43,29.69,0.8,26.55,0.78
20201120,27.04,1.09,8.19,0.7,,0.84,,0.4,,1.1,86.38,1.44,6.37,0.43,30.11,0.81,26.41,0.78
20201123,27.66,1.11,8.23,0.71,,0.89,,0.42,,1.12,88.28,1.47,6.48,0.44,30.2,0.81,26.76,0.79
20201124,27.81,1.12,8.37,0.72,,0.88,,0.42,,1.14,89.27,1.49,6.47,0.44,30.19,0.81,26.96,0.79
20201125,27.65,1.11,8.43,0.72,,0.89,,0.42,,1.14,88.1,1.47,6.55,0.44,29.95,0.8,26.79,0.79
20201127,28.0,1.13,8.54,0.73,,0.9,,0.41,,1.17,89.55,1.49,6.49,0.44,29.69,0.8,26.72,0.78
20201130,27.47,1.11,8.31,0.71,,0.89,,0.4,,1.14,87.22,1.45,6.2,0.42,29.29,0.79,26.42,0.78
20201201,27.98,1.13,8.4,0.72,,0.89,,0.42,,1.16,89.19,1.48,6.35,0.43,29.67,0.8,26.86,0.79
20201202,28.48,1.15,8.48,0.73,,0.88,,0.43,,1.19,91.23,1.52,6.46,0.44,29.83,0.8,27.01,0.79
20201203,28.71,1.16,8.58,0.74,,0.88,,0.43,,1.18,92.18,1.53,6.47,0.44,29.99,0.81,27.95,0.82
20201204,29.19,1.18,8.86,0.76,,0.89,,0.45,,1.17,93.31,1.55,6.53,0.44,29.84,0.8,27.93,0.82
20201207,29.37,1.18,9.0,0.77,,0.87,,0.45,,1.16,93.58,1.56,6.44,0.43,29.83,0.8,27.64,0.81
20201208,28.87,1.16,9.03,0.78,,0.87,,0.44,,1.15,93.7,1.56,6.35,0.43,29.74,0.8,27.27,0.8
20201209,29.51,1.19,9.44,0.81,,0.87,,0.46,,1.18,96.03,1.6,6.4,0.43,30.47,0.82,27.73,0.81
20201210,29.34,1.18,9.77,0.84,,0.89,,0.46,,1.18,94.98,1.58,6.42,0.43,30.68,0.82,27.69,0.81
20201211,25.9,1.19,9.59,0.85,,0.93,44.93,0.54,,1.12,45.88,1.51,6.25,0.43,24.8,0.81,34.83,0.85
20201214,25.85,1.18,9.37,0.84,,0.92,44.31,0.53,,1.1,45.86,1.51,6.21,0.43,24.74,0.81,34.84,0.85
20201215,25.8,1.18,9.27,0.83,,0.91,43.74,0.52,,1.1,46.06,1.52,6.19,0.43,24.65,0.81,34.76,0.84
20201216,25.92,1.19,9.31,0.83,,0.92,44.19,0.53,,1.12,46.57,1.54,6.21,0.43,24.84,0.82,34.83,0.85
20201217,25.88,1.19,9.24,0.82,,0.93,43.91,0.52,,1.13,46.78,1.54,6.15,0.42,25.0,0.82,34.55,0.84
20201218,25.85,1.18,9.45,0.84,,0.92,44.01,0.53,,1.12,46.5,1.53,6.12,0.42,25.42,0.84,34.58,0.84
20201221,25.89,1.19,9.5,0.85,,0.93,44.44,0.53,,1.13,46.23,1.53,6.14,0.42,25.47,0.84,34.31,0.83
20201222,25.5,1.17,9.22,0.82,,0.92,43.02,0.51,,1.1,45.34,1.5,6.11,0.42,24.99,0.82,33.96,0.82
20201223,25.84,1.18,9.15,0.82,,0.91,43.11,0.51,,1.1,47.67,1.57,6.09,0.42,25.04,0.82,34.65,0.84
20201224,26.39,1.21,9.27,0.83,,0.92,43.49,0.52,,1.12,48.1,1.59,6.2,0.43,25.26,0.83,34.92,0.85
20201228,26.44,1.21,9.12,0.81,,0.91,43.48,0.52,,1.11,48.66,1.61,6.21,0.43,25.28,0.83,35.12,0.85
20201229,26.54,1.22,9.17,0.82,,0.9,43.58,0.52,,1.12,49.93,1.65,5.95,0.41,24.98,0.82,35.0,0.85
20201230,27.09,1.24,9.37,0.84,,0.92,44.17,0.53,,1.14,51.22,1.69,5.97,0.41,25.17,0.83,35.38,0.86
20201231,,,,,,,,,,,,,,,,,,
20210104,27.83,1.27,9.68,0.86,,0.93,45.01,0.54,,1.22,53.8,1.77,5.88,0.4,24.95,0.82,37.1,0.9
20210105,28.26,1.29,10.08,0.9,,0.97,47.63,0.57,,1.25,54.83,1.81,5.98,0.41,25.26,0.83,37.39,0.91
20210106,27.98,1.28,10.15,0.9,,0.97,46.87,0.56,,1.27,54.28,1.79,6.04,0.42,25.13,0.83,36.55,0.89
20210107,28.59,1.31,10.27,0.92,,0.98,48.27,0.58,,1.33,56.15,1.85,6.28,0.43,25.34,0.83,37.6,0.91
20210108,29.94,1.37,10.31,0.92,,0.98,48.92,0.58,,1.37,58.26,1.92,6.33,0.43,25.83,0.85,41.52,1.01
20210111,30.01,1.37,10.35,0.92,,0.95,47.31,0.56,,1.36,57.43,1.89,6.28,0.43,25.2,0.83,42.04,1.02
20210112,29.78,1.36,10.42,0.93,,0.95,46.49,0.55,,1.34,57.15,1.89,6.29,0.43,25.29,0.83,41.35,1.0
20210113,29.95,1.37,10.35,0.92,,0.95,46.94,0.56,,1.36,57.92,1.91,6.42,0.44,25.62,0.84,41.78,1.01
20210114,29.92,1.37,10.5,0.94,,0.97,46.74,0.56,,1.36,58.35,1.93,6.39,0.44,25.91,0.85,41.66,1.01
20210115,29.26,1.34,10.26,0.92,,0.94,45.83,0.55,,1.34,56.97,1.88,6.24,0.43,25.69,0.84,40.73,0.99
20210119,29.35,1.34,10.61,0.95,,0.93,46.37,0.55,,1.37,57.43,1.89,6.2,0.43,25.4,0.83,42.95,1.04
20210120,29.54,1.35,10.68,0.95,,0.92,46.52,0.55,,1.4,58.96,1.95,6.15,0.42,25.49,0.84,43.15,1.05
20210121,29.98,1.37,10.65,0.95,,0.93,46.92,0.56,,1.42,60.57,2.0,6.15,0.42,25.6,0.84,44.75,1.09
20210122,29.76,1.36,10.74,0.96,,0.92,46.09,0.55,,1.41,60.25,1.99,6.04,0.42,25.74,0.85,43.89,1.07
20210125,30.52,1.4,10.77,0.96,,0.93,46.82,0.56,,1.45,61.49,2.03,6.07,0.42,26.57,0.87,44.59,1.08
20210126,29.75,1.36,9.82,0.88,,0.92,45.65,0.54,,1.43,60.12,1.98,5.96,0.41,26.04,0.86,43.31,1.05
20210127,29.54,1.35,9.76,0.87,,0.91,45.44,0.54,,1.41,59.66,1.97,5.94,0.41,25.79,0.85,42.95,1.04
20210128,29.03,1.33,9.61,0.86,,0.88,44.1,0.53,,1.4,58.26,1.92,5.82,0.4,25.49,0.84,41.94,1.02
20210129,28.21,1.29,9.18,0.82,,0.84,42.89,0.51,,1.37,56.25,1.86,5.61,0.39,24.79,0.81,40.18,0.98
20210201,28.97,1.33,9.61,0.86,,0.87,44.24,0.53,,1.44,57.33,1.89,5.81,0.4,24.97,0.82,42.02,1.02
20210202,29.36,1.34,9.68,0.86,,0.87,45.09,0.54,,1.46,58.15,1.92,5.84,0.4,25.35,0.83,42.15,1.02
20210203,29.65,1.36,10.0,0.89,,0.88,45.04,0.54,,1.48,58.76,1.94,5.85,0.4,25.42,0.84,43.77,1.06
20210204,29.17,1.34,9.75,0.87,,0.87,44.94,0.54,,1.46,57.36,1.89,5.77,0.4,25.42,0.83,43.81,1.06
20210205,29.52,1.35,9.76,0.87,,0.88,45.1,0.54,,1.48,58.28,1.92,5.94,0.41,25.52,0.84,44.18,1.07
20210208,29.21,1.34,9.79,0.87,,0.9,45.39,0.54,,1.45,57.73,1.9,6.05,0.42,25.85,0.85,41.63,1.01
20210209,29.14,1.33,9.8,0.87,,0.9,45.37,0.54,,1.44,58.0,1.91,6.03,0.41,25.82,0.85,41.69,1.01
20210210,29.26,1.34,9.96,0.89,,0.91,45.59,0.54,,1.46,58.61,1.93,6.06,0.42,25.93,0.85,42.36,1.03
20210211,,,,,,,,,,,,,,,,,,
20210212,,,,,,,,,,,,,,,,,,
20210216,29.94,1.37,10.04,0.9,,0.92,46.28,0.55,,1.47,60.54,2.0,6.08,0.42,26.0,0.85,42.4,1.03
20210217,29.58,1.36,10.04,0.9,,0.91,46.85,0.56,,1.46,60.05,1.98,6.12,0.42,25.95,0.85,41.69,1.01
20210218,29.11,1.33,9.98,0.89,,0.89,45.74,0.55,,1.43,58.67,1.94,5.99,0.41,25.9,0.85,40.88,0.99
20210219,29.36,1.34,10.25,0.91,,0.9,45.63,0.54,,1.43,59.13,1.95,6.04,0.42,25.95,0.85,41.29,1.0
20210222,29.08,1.33,10.12,0.9,,0.89,47.09,0.56,,1.39,58.43,1.93,6.05,0.42,25.7,0.84,41.0,1.0
20210223,29.0,1.33,10.22,0.91,,0.91,47.84,0.57,,1.39,57.6,1.9,6.07,0.42,25.83,0.85,41.16,1.0
20210224,28.4,1.3,9.75,0.87,,0.88,46.26,0.55,,1.32,56.12,1.85,6.01,0.41,25.21,0.83,39.55,0.96
20210225,29.47,1.35,10.02,0.89,,0.91,47.8,0.57,,1.37,58.53,1.93,6.16,0.42,25.6,0.84,40.61,0.99
20210226,28.59,1.31,9.72,0.87,,0.89,46.77,0.56,,1.32,56.19,1.85,6.01,0.41,25.01,0.82,39.8,0.97
20210301,,,,,,,,,,,,,,,,,,
20210302,28.93,1.33,9.68,0.86,,0.89,46.83,0.56,,1.34,57.14,1.89,6.12,0.42,25.04,0.82,40.33,0.98
20210303,29.31,1.34,9.76,0.87,,0.9,48.3,0.58,,1.35,57.78,1.91,6.22,0.43,25.59,0.84,40.83,0.99
20210304,28.89,1.32,9.72,0.87,,0.89,48.72,0.58,,1.34,56.25,1.86,6.22,0.43,25.6,0.84,40.36,0.98
20210305,28.74,1.32,9.63,0.86,,0.87,49.11,0.59,,1.33,55.93,1.85,6.25,0.43,25.32,0.83,40.32,0.98
20210308,28.48,1.3,9.54,0.85,,0.88,49.77,0.59,,1.29,54.66,1.8,6.43,0.44,25.11,0.82,40.07,0.97
20210309,28.3,1.3,9.54,0.85,,0.9,49.11,0.59,,1.26,54.26,1.79,6.57,0.45,25.03,0.82,40.0,0.97
20210310,28.14,1.29,9.42,0.84,,0.9,47.14,0.56,,1.25,53.66,1.77,6.52,0.45,25.03,0.82,39.33,0.96
20210311,28.67,1.31,9.65,0.86,,0.9,48.24,0.58,,1.29,55.59,1.83,6.55,0.45,25.18,0.83,39.8,0.97
20210312,29.02,1.33,9.91,0.88,,0.93,48.57,0.58,,1.32,56.53,1.87,6.51,0.45,25.45,0.84,40.46,0.98
20210315,28.89,1.32,10.08,0.9,,0.94,49.22,0.59,,1.3,55.91,1.84,6.55,0.45,25.55,0.84,40.62,0.99
20210316,29.1,1.33,10.06,0.9,,0.95,49.33,0.59,,1.27,56.86,1.88,6.56,0.45,25.86,0.85,41.0,1.0
20210317,28.87,1.32,9.96,0.89,,0.93,48.89,0.58,,1.26,55.84,1.84,6.53,0.45,25.88,0.85,40.57,0.99
20210318,29.09,1.33,9.99,0.89,,0.93,48.8,0.58,,1.26,56.31,1.86,6.52,0.45,25.86,0.85,40.97,1.0
20210319,28.8,1.32,10.0,0.89,,0.93,48.3,0.58,,1.25,55.63,1.84,6.54,0.45,25.72,0.85,40.75,0.99
20210322,28.78,1.32,10.1,0.9,,0.94,49.44,0.59,,1.23,55.38,1.83,6.57,0.45,25.55,0.84,40.51,0.98
20210323,28.5,1.31,10.06,0.9,,0.92,49.23,0.59,,1.21,54.04,1.78,6.52,0.45,25.55,0.84,39.99,0.97
20210324,28.39,1.3,10.08,0.9,,0.94,48.62,0.58,,1.22,54.03,1.78,6.45,0.44,25.7,0.84,39.38,0.96
20210325,28.49,1.31,10.16,0.91,,0.95,49.32,0.59,,1.24,54.13,1.79,6.55,0.45,25.83,0.85,39.45,0.96
20210326,28.79,1.32,10.33,0.92,,1.01,50.88,0.61,,1.27,54.45,1.8,6.6,0.45,25.78,0.85,39.42,0.96
20210329,28.74,1.32,10.43,0.93,,1.04,52.76,0.63,,1.27,54.06,1.78,6.63,0.46,25.81,0.85,39.29,0.95
20210330,29.06,1.33,10.45,0.93,,1.03,52.51,0.63,,1.3,55.56,1.83,6.7,0.46,26.17,0.86,40.32,0.98
20210331,28.95,1.33,10.49,0.94,,1.05,52.69,0.63,,1.3,55.0,1.81,6.8,0.47,25.9,0.85,39.87,0.97
20210401,29.26,1.34,10.36,0.92,,1.01,51.67,0.62,,1.33,56.56,1.87,6.7,0.46,25.99,0.85,40.04,0.97
20210405,29.64,1.36,10.6,0.95,,1.03,53.92,0.64,,1.3,57.01,1.88,6.71,0.46,25.93,0.85,41.0,1.0
20210406,29.71,1.36,10.56,0.94,,1.02,53.44,0.64,,1.29,57.1,1.88,6.68,0.46,25.88,0.85,40.7,0.99
20210407,29.77,1.36,10.64,0.95,,1.02,54.5,0.65,,1.3,57.33,1.89,6.8,0.47,25.88,0.85,40.97,0.99
20210408,29.78,1.36,10.87,0.97,,1.03,55.51,0.66,,1.32,57.07,1.88,6.77,0.47,25.92,0.85,41.58,1.01
20210409,29.6,1.36,10.84,0.97,,1.03,55.57,0.66,,1.32,56.76,1.87,6.74,0.46,25.92,0.85,41.05,1.0
20210412,29.59,1.36,10.9,0.97,,1.04,55.93,0.67,,1.35,56.29,1.86,6.78,0.47,25.96,0.85,40.91,0.99
20210413,29.93,1.37,10.8,0.96,,1.04,56.02,0.67,,1.38,57.31,1.89,6.78,0.47,26.19,0.86,41.37,1.0
20210414,30.05,1.38,10.99,0.98,,1.07,56.53,0.67,,1.4,57.6,1.9,6.78,0.47,26.22,0.86,41.81,1.02
20210415,30.19,1.38,11.08,0.99,,1.07,57.53,0.69,,1.39,58.5,1.93,6.83,0.47,26.2,0.86,41.42,1.01
20210416,30.18,1.38,11.14,0.99,,1.07,57.34,0.68,,1.4,58.27,1.92,6.76,0.46,26.14,0.86,41.63,1.01
20210419,30.14,1.38,11.16,1.0,,1.07,57.69,0.69,,1.4,58.5,1.93,6.74,0.46,26.22,0.86,41.51,1.01
20210420,30.33,1.39,11.4,1.02,,1.08,58.05,0.69,,1.41,58.67,1.94,6.88,0.47,26.48,0.87,41.69,1.01
20210421,29.79,1.36,11.36,1.01,,1.06,58.14,0.69,,1.4,57.15,1.89,6.77,0.47,26.08,0.86,40.81,0.99
20210422,29.83,1.37,11.43,1.02,,1.08,59.01,0.7,,1.41,57.2,1.89,6.86,0.47,26.0,0.85,40.76,0.99
20210423,29.9,1.37,11.39,1.02,,1.08,61.45,0.73,,1.41,57.5,1.9,6.93,0.48,26.25,0.86,40.26,0.98
20210426,30.18,1.38,11.67,1.04,,1.13,62.04,0.74,,1.43,58.38,1.93,7.04,0.48,26.29,0.86,40.48,0.98
20210427,30.16,1.38,11.75,1.05,,1.13,65.82,0.79,,1.43,58.16,1.92,7.12,0.49,26.18,0.86,40.18,0.98
20210428,29.84,1.37,11.59,1.03,,1.13,65.69,0.78,,1.4,57.2,1.89,7.15,0.49,26.17,0.86,39.89,0.97
20210429,29.75,1.36,11.65,1.04,,1.14,66.66,0.8,,1.42,56.92,1.88,7.06,0.49,26.18,0.86,39.67,0.96
20210430,29.48,1.35,11.33,1.01,,1.16,63.89,0.76,,1.39,55.94,1.85,7.14,0.49,26.04,0.86,39.08,0.95
20210503,24.12,1.34,13.2,1.17,,1.17,39.14,0.74,470.67,1.38,23.66,1.82,6.72,0.47,17.31,0.85,32.19,0.93
20210504,24.31,1.35,13.18,1.17,,1.15,39.47,0.75,480.53,1.41,23.82,1.83,6.69,0.47,17.25,0.85,32.48,0.94
20210505,,,,,,,,,,,,,,,,,,
20210506,24.48,1.36,13.56,1.21,,1.18,41.53,0.79,494.71,1.45,23.55,1.81,7.03,0.49,17.46,0.86,32.56,0.94
20210507,24.59,1.36,13.82,1.23,,1.19,42.09,0.8,493.36,1.45,23.68,1.82,7.09,0.5,17.65,0.87,32.86,0.95
20210510,25.0,1.38,13.97,1.24,,1.21,43.53,0.83,496.64,1.46,23.9,1.84,7.23,0.51,17.99,0.88,33.76,0.98
20210511,24.6,1.36,14.07,1.25,,1.22,45.09,0.86,486.58,1.43,23.17,1.78,7.23,0.51,18.07,0.89,33.36,0.96
20210512,24.21,1.34,13.68,1.22,,1.19,44.41,0.84,470.7,1.38,22.73,1.75,7.04,0.5,17.81,0.87,33.53,0.97
20210513,23.84,1.32,13.56,1.2,,1.16,41.97,0.8,460.04,1.35,22.27,1.71,7.13,0.5,17.81,0.87,33.33,0.96
20210514,24.08,1.33,13.59,1.21,,1.15,41.07,0.78,467.61,1.38,22.65,1.74,7.06,0.5,17.78,0.87,33.62,0.97
20210517,23.97,1.33,13.46,1.2,,1.17,40.42,0.77,466.63,1.37,22.52,1.73,7.04,0.49,17.78,0.87,33.55,0.97
20210518,24.25,1.34,13.81,1.23,,1.18,42.4,0.81,473.45,1.39,22.81,1.75,7.13,0.5,17.84,0.88,33.96,0.98
20210519,,,,,,,,,,,,,,,,,,
20210520,24.17,1.34,13.88,1.23,,1.16,40.52,0.77,475.69,1.4,22.87,1.76,7.02,0.49,17.66,0.87,33.47,0.97
20210521,24.19,1.34,13.7,1.22,,1.15,40.01,0.76,473.56,1.39,23.0,1.77,6.89,0.48,17.46,0.86,33.52,0.97
20210524,24.09,1.33,13.74,1.22,,1.17,39.6,0.75,466.73,1.37,22.74,1.75,6.97,0.49,17.66,0.87,33.19,0.96
20210525,24.31,1.35,13.67,1.21,,1.18,39.89,0.76,471.77,1.39,23.08,1.77,7.05,0.5,17.88,0.88,33.32,0.96
20210526,24.26,1.34,13.7,1.22,,1.2,38.53,0.73,466.68,1.37,22.99,1.77,7.02,0.49,18.24,0.9,33.28,0.96
20210527,24.23,1.34,14.04,1.25,,1.19,39.05,0.74,461.83,1.36,23.03,1.77,6.92,0.49,18.11,0.89,33.05,0.96
20210528,24.35,1.35,14.07,1.25,,1.21,39.55,0.75,465.85,1.37,22.7,1.74,7.04,0.49,18.03,0.89,33.93,0.98
20210601,24.6,1.36,14.06,1.25,,1.28,39.59,0.75,465.55,1.37,22.77,1.75,7.14,0.5,18.33,0.9,34.55,1.0
20210602,24.59,1.36,14.27,1.27,,1.32,39.48,0.75,467.47,1.37,22.6,1.74,7.18,0.5,18.27,0.9,34.65,1.0
20210603,16.83,1.34,14.08,1.13,,1.31,16.87,0.72,23.74,1.29,19.58,1.75,6.0,0.5,18.49,0.89,23.46,0.99
20210604,16.77,1.33,14.06,1.13,,1.35,16.99,0.73,23.65,1.29,19.49,1.74,5.99,0.5,18.47,0.89,23.66,1.0
20210607,16.81,1.34,14.2,1.14,,1.43,16.57,0.71,23.67,1.29,19.53,1.74,6.01,0.5,18.62,0.89,23.81,1.01
20210608,16.8,1.34,14.33,1.15,,1.34,16.59,0.71,23.42,1.28,19.36,1.73,6.01,0.5,18.53,0.89,23.98,1.01
20210609,16.61,1.32,14.13,1.13,,1.33,16.29,0.7,23.28,1.27,19.01,1.69,5.92,0.5,18.48,0.89,23.77,1.0
20210610,16.65,1.33,14.04,1.13,,1.3,16.41,0.7,23.37,1.27,19.05,1.7,5.9,0.5,18.53,0.89,23.61,1.0
20210611,17.04,1.35,18.15,1.19,,1.33,15.72,0.74,25.18,1.37,19.44,1.73,5.88,0.49,18.25,0.9,24.6,1.05
20210614,17.05,1.36,18.22,1.2,,1.33,15.7,0.74,25.09,1.36,19.54,1.74,5.79,0.49,18.34,0.9,24.5,1.04
20210615,17.09,1.36,18.16,1.19,,1.32,15.58,0.73,25.29,1.37,19.73,1.76,5.8,0.49,18.4,0.91,24.51,1.04
20210616,17.2,1.37,18.18,1.2,,1.33,15.64,0.74,25.15,1.36,19.83,1.77,5.9,0.5,18.7,0.92,24.68,1.05
20210617,17.11,1.36,18.29,1.2,,1.31,15.4,0.73,25.31,1.37,19.66,1.75,5.89,0.49,18.68,0.92,24.49,1.04
20210618,17.12,1.36,18.39,1.21,,1.32,15.33,0.72,25.14,1.36,19.81,1.76,5.82,0.49,18.7,0.92,24.52,1.05
20210621,16.98,1.35,18.17,1.19,,1.32,15.0,0.71,24.88,1.35,19.76,1.76,5.69,0.48,18.39,0.91,24.27,1.03
20210622,17.1,1.36,18.6,1.22,,1.34,15.47,0.73,25.18,1.37,19.75,1.76,5.8,0.49,18.4,0.91,24.88,1.06
20210623,17.19,1.37,18.48,1.21,,1.32,15.29,0.72,25.32,1.37,19.76,1.76,5.76,0.48,18.12,0.89,24.72,1.05
20210624,17.26,1.37,18.64,1.23,,1.3,15.8,0.75,25.42,1.38,20.12,1.79,5.82,0.49,18.23,0.9,24.64,1.05
