날짜,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2016-10-25,neutral,49.96,1134.38,13.46,8.09,1.06,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5
2016-10-26,neutral,49.18,1129.1,14.24,7.91,1.04,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5
2016-10-27,neutral,49.72,1137.33,15.36,7.95,1.04,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5
2016-10-28,neutral,48.7,1146.52,16.19,7.89,1.04,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5
2016-10-31,neutral,46.86,1146.7,17.06,7.83,1.03,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5
2016-11-01,neutral,46.67,1143.33,18.56,7.86,1.03,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-02,up,45.34,1145.47,19.32,7.81,1.03,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-03,up,44.66,1145.17,22.08,7.89,1.04,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-04,up,44.07,1143.42,22.51,7.88,1.04,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-07,up,44.89,1141.45,18.71,8.01,1.05,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-08,neutral,44.98,1140.55,18.74,8.05,1.06,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-09,up,45.27,1127.86,14.38,7.8,1.03,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-10,neutral,44.66,1156.28,14.74,7.99,1.05,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-14,up,43.32,1164.4,14.48,7.98,1.05,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-15,up,45.81,1167.76,13.37,8.08,1.06,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-16,up,45.57,1166.69,13.72,8.07,1.06,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-17,up,45.42,1169.07,13.35,8.04,1.06,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-18,up,45.69,1179.15,12.85,7.92,1.04,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-21,up,47.49,1180.75,12.42,7.88,1.04,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-22,up,48.03,1179.18,12.41,8.03,1.06,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-23,up,47.96,1167.93,12.43,8.09,1.06,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-25,up,46.06,1181.05,12.34,7.9,1.04,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-28,up,47.08,1172.7,13.15,7.86,1.03,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-29,up,45.23,1169.71,12.9,7.9,1.04,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-11-30,up,49.44,1167.86,13.33,7.81,1.03,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5
2016-12-01,up,51.06,1178.13,14.07,10.78,1.03,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-02,up,51.68,1167.7,14.12,10.73,1.03,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-05,up,51.79,1169.6,12.14,10.74,1.03,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-06,up,50.93,1166.99,11.79,10.98,1.05,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-07,up,49.77,1170.55,12.22,10.93,1.05,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-08,neutral,50.84,1157.5,12.64,11.24,1.08,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-09,neutral,51.5,1162.25,11.75,11.11,1.06,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-12,neutral,52.83,1169.95,12.64,11.12,1.06,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-13,up,52.98,1164.65,12.72,11.2,1.07,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-14,up,51.04,1163.59,13.19,11.02,1.05,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-15,up,50.9,1179.16,12.79,11.16,1.07,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-16,up,51.9,1184.43,12.2,11.07,1.06,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-19,up,52.12,1186.0,11.71,11.05,1.06,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-20,up,52.23,1186.95,11.45,11.02,1.05,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-21,up,52.49,1191.47,11.27,11.11,1.06,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-22,up,52.95,1193.35,11.43,11.12,1.06,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-23,up,53.02,1205.1,11.44,11.17,1.07,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-27,up,53.9,1199.55,11.99,11.26,1.08,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-28,up,54.06,1206.48,12.95,11.25,1.08,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2016-12-29,up,53.77,1210.34,13.37,11.26,1.08,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5
2017-01-03,up,52.33,1202.93,12.85,11.54,1.1,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-04,up,53.26,1206.01,11.85,11.53,1.1,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-05,up,53.76,1194.48,11.67,11.5,1.1,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-06,up,53.99,1180.63,11.32,11.52,1.1,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-09,up,51.96,1201.1,11.56,11.52,1.1,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-10,up,50.82,1202.52,11.49,11.47,1.1,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-11,neutral,52.25,1200.6,11.26,11.74,1.12,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-12,neutral,53.01,1187.16,11.54,11.85,1.13,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-13,neutral,52.37,1174.72,11.23,11.82,1.13,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-17,neutral,52.48,1182.17,11.87,11.75,1.12,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-18,neutral,51.08,1160.03,12.48,11.62,1.11,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-19,neutral,51.37,1176.79,12.78,11.6,1.11,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-20,up,52.42,1173.75,11.54,11.41,1.09,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-23,neutral,52.75,1173.3,11.77,11.42,1.09,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-24,up,53.18,1162.65,11.07,11.44,1.09,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-25,up,52.75,1168.03,10.81,11.39,1.09,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-26,up,53.78,1161.26,10.63,11.52,1.1,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-01-31,up,52.81,1169.21,11.99,11.24,1.08,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4
2017-02-01,up,53.88,1149.25,11.81,11.45,1.1,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-02,up,53.54,1151.95,11.93,11.56,1.11,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-03,up,53.83,1142.7,10.97,11.42,1.09,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-06,up,53.01,1137.76,11.37,11.4,1.09,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-07,up,52.17,1132.71,11.29,11.3,1.08,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-08,up,52.34,1142.1,11.45,11.31,1.08,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-09,up,53.0,1144.62,10.88,11.36,1.09,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-10,up,53.86,1149.91,10.85,11.61,1.11,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-13,up,52.93,1145.18,11.07,11.69,1.12,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-14,up,53.2,1148.7,10.74,11.61,1.11,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-15,up,53.11,1137.96,11.97,11.73,1.12,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-16,up,53.36,1133.1,11.76,11.59,1.11,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-17,up,53.4,1141.08,11.49,11.56,1.11,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-21,up,54.06,1143.96,11.57,11.52,1.1,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-22,up,53.59,1141.18,11.74,11.48,1.1,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-23,up,54.45,1137.95,11.71,11.53,1.1,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-24,up,53.99,1131.81,11.47,11.37,1.09,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-27,up,54.05,1130.45,12.09,11.38,1.09,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-02-28,up,54.01,1133.94,12.92,11.45,1.1,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4
2017-03-02,up,52.61,1139.57,11.81,11.51,1.1,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-03,up,53.33,1149.9,10.96,11.39,1.09,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-06,up,53.2,1151.97,11.24,11.28,1.08,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-07,up,53.14,1154.25,11.45,11.38,1.09,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-08,up,50.28,1149.41,11.86,11.37,1.09,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-09,up,49.28,1153.62,12.3,11.24,1.08,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-10,up,48.49,1159.28,11.66,11.23,1.07,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-13,up,48.4,1145.96,11.35,11.34,1.09,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-14,up,47.72,1147.55,12.3,11.39,1.09,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-15,up,48.86,1148.22,11.63,11.49,1.1,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-16,up,48.75,1127.4,11.21,11.63,1.11,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-17,up,48.78,1127.01,11.28,11.7,1.12,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-20,up,48.22,1126.65,11.34,11.66,1.12,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-21,up,47.34,1113.75,12.47,11.89,1.14,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-22,up,48.04,1122.78,12.81,11.71,1.12,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-23,up,47.7,1116.41,13.12,11.71,1.12,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-24,up,47.97,1121.23,12.96,11.7,1.12,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-27,up,47.73,1116.14,12.5,11.55,1.11,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-28,up,48.37,1111.1,11.53,11.84,1.13,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-29,up,49.51,1115.5,11.42,11.99,1.15,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-30,up,50.35,1109.95,11.54,11.98,1.15,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-03-31,up,50.6,1117.02,12.37,12.06,1.15,2433899.9,1.25,97.565,117.92,112.91,98.0,100.6,3.7,60.9,1.0,0.4
2017-04-03,up,50.24,1115.16,12.38,12.04,1.15,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-04,up,51.03,1116.23,11.79,11.8,1.13,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-05,up,51.15,1124.1,12.89,11.82,1.13,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-06,up,51.7,1127.1,12.39,11.8,1.13,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-07,up,52.24,1130.0,12.87,11.84,1.13,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-10,up,53.08,1136.0,14.05,11.67,1.12,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-11,up,53.4,1142.03,15.07,11.67,1.12,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-12,up,53.11,1144.59,15.77,11.68,1.12,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-13,up,53.18,1133.43,15.96,11.6,1.11,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-17,up,52.65,1135.36,14.66,11.6,1.11,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-18,up,52.41,1131.8,14.42,11.57,1.11,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-19,up,50.44,1141.68,14.93,11.54,1.1,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-20,up,50.27,1141.89,14.15,11.65,1.11,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-21,up,49.62,1137.11,14.63,11.7,1.12,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-24,up,49.23,1133.71,10.84,11.77,1.13,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-25,up,49.56,1133.84,10.76,11.92,1.14,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-26,up,49.62,1125.47,10.85,12.06,1.15,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-27,up,48.97,1131.8,10.36,12.06,1.15,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-04-28,up,49.33,1129.94,10.82,11.84,1.13,2451119.3,1.25,97.442,104.5,106.79,98.5,100.7,3.9,60.8,0.8,0.5
2017-05-02,up,47.66,1136.26,10.59,11.03,1.12,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-04,up,45.52,1132.91,10.46,11.01,1.12,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-08,up,46.43,1133.72,9.77,11.12,1.13,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-10,up,47.33,1137.86,10.21,11.02,1.12,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-11,up,47.83,1130.04,10.6,11.27,1.14,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-12,up,47.84,1123.16,10.4,11.32,1.15,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-15,neutral,48.85,1123.1,10.42,11.27,1.14,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-16,neutral,48.66,1117.43,10.65,11.39,1.16,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-17,neutral,49.07,1115.0,15.59,11.31,1.15,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-18,neutral,49.35,1120.95,14.66,11.27,1.14,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-19,neutral,50.33,1128.41,12.04,11.35,1.15,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-22,neutral,50.73,1117.01,10.93,11.56,1.17,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-23,neutral,51.47,1114.78,10.72,11.67,1.18,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-24,neutral,51.36,1124.57,10.02,11.66,1.18,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-25,neutral,48.9,1118.38,9.99,11.89,1.21,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-26,neutral,49.8,1119.56,9.81,11.88,1.21,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-30,neutral,49.66,1122.84,10.38,11.94,1.21,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-31,neutral,48.32,1123.9,10.41,11.89,1.21,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-06-01,neutral,48.36,1119.02,9.89,10.4,1.19,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-02,down,47.66,1121.04,9.75,10.29,1.18,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-05,down,47.4,1117.45,10.07,10.18,1.16,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-07,neutral,45.72,1117.46,10.39,10.12,1.16,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-08,down,45.64,1123.14,10.16,10.08,1.15,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-09,down,45.83,1121.51,10.7,10.08,1.16,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-12,down,46.08,1124.1,11.46,10.0,1.15,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-13,down,46.46,1130.49,10.42,10.09,1.16,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-14,down,44.73,1126.55,10.64,9.95,1.14,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-15,down,44.46,1118.9,10.9,9.75,1.12,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-16,neutral,44.74,1129.94,10.38,9.82,1.13,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-19,down,44.2,1131.14,10.37,9.88,1.14,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-20,neutral,43.23,1135.73,10.86,9.82,1.13,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-21,neutral,42.53,1140.85,10.75,9.87,1.13,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-22,neutral,42.74,1142.5,10.48,9.96,1.14,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-23,neutral,43.01,1139.05,10.02,9.92,1.14,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-26,neutral,43.38,1133.45,9.9,9.87,1.13,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-27,neutral,44.24,1133.08,11.06,9.86,1.13,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-28,neutral,44.74,1139.96,10.03,9.88,1.14,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-29,down,44.93,1137.7,11.44,9.84,1.13,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-30,down,46.04,1146.14,11.18,9.98,1.15,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-07-03,down,47.07,1144.81,11.22,10.15,1.17,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-05,down,45.13,1149.2,11.07,10.0,1.15,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-06,neutral,45.52,1152.85,12.54,9.96,1.14,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-07,neutral,44.23,1156.37,11.19,9.94,1.14,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-10,neutral,44.4,1153.81,11.11,9.98,1.15,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-11,down,45.04,1153.81,10.89,10.13,1.16,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-12,neutral,45.49,1147.97,10.3,10.05,1.16,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-13,down,46.08,1137.12,9.9,10.16,1.17,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-14,down,46.54,1136.63,9.51,10.38,1.19,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-17,neutral,46.02,1127.51,9.82,10.41,1.2,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-18,neutral,46.4,1127.66,9.89,10.44,1.2,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-19,neutral,47.12,1124.27,9.79,10.39,1.19,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-20,neutral,46.79,1123.5,9.58,10.56,1.21,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-21,neutral,45.77,1120.56,9.36,10.58,1.22,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-24,neutral,46.34,1116.11,9.43,10.62,1.22,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-25,neutral,47.89,1113.9,9.43,10.6,1.22,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-26,neutral,48.75,1119.24,9.6,10.59,1.22,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-27,neutral,49.04,1111.85,10.11,10.67,1.23,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-28,neutral,49.71,1115.51,10.29,10.53,1.21,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
