날짜,레이블,WTI,환율,VIX,PER,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률
2017-05-18,neutral,49.35,1120.95,14.66,10.31,0.73,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-19,neutral,50.33,1128.41,12.04,10.35,0.73,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-22,neutral,50.73,1117.01,10.93,10.37,0.73,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-23,neutral,51.47,1114.78,10.72,10.5,0.74,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-24,neutral,51.36,1124.57,10.02,10.45,0.74,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-25,neutral,48.9,1118.38,9.99,10.57,0.75,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-26,neutral,49.8,1119.56,9.81,10.64,0.75,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-30,neutral,49.66,1122.84,10.38,10.53,0.74,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-05-31,neutral,48.32,1123.9,10.41,10.53,0.74,2459313.0,1.25,97.546,108.67,103.92,99.0,100.7,3.5,60.8,0.8,0.5
2017-06-01,neutral,48.36,1119.02,9.89,9.77,0.73,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-02,down,47.66,1121.04,9.75,9.97,0.74,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-05,down,47.4,1117.45,10.07,9.96,0.74,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-07,neutral,45.72,1117.46,10.39,9.99,0.75,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-08,down,45.64,1123.14,10.16,10.0,0.75,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-09,down,45.83,1121.51,10.7,10.03,0.74,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-12,down,46.08,1124.1,11.46,10.09,0.75,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-13,down,46.46,1130.49,10.42,10.09,0.75,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-14,down,44.73,1126.55,10.64,10.1,0.75,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-15,down,44.46,1118.9,10.9,9.98,0.74,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-16,neutral,44.74,1129.94,10.38,10.01,0.74,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-19,down,44.2,1131.14,10.37,10.0,0.74,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-20,neutral,43.23,1135.73,10.86,9.92,0.74,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-21,neutral,42.53,1140.85,10.75,9.74,0.72,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-22,neutral,42.74,1142.5,10.48,9.85,0.73,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-23,neutral,43.01,1139.05,10.02,9.91,0.73,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-26,neutral,43.38,1133.45,9.9,9.88,0.73,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-27,neutral,44.24,1133.08,11.06,9.87,0.73,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-28,neutral,44.74,1139.96,10.03,10.09,0.75,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-29,down,44.93,1137.7,11.44,10.3,0.76,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-06-30,down,46.04,1146.14,11.18,10.23,0.76,2469567.2,1.25,97.338,111.62,107.83,99.5,100.8,3.7,60.7,0.8,0.5
2017-07-03,down,47.07,1144.81,11.22,10.26,0.76,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-05,down,45.13,1149.2,11.07,10.24,0.76,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-06,neutral,45.52,1152.85,12.54,10.27,0.76,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-07,neutral,44.23,1156.37,11.19,10.27,0.76,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-10,neutral,44.4,1153.81,11.11,10.4,0.77,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-11,down,45.04,1153.81,10.89,10.47,0.78,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-12,neutral,45.49,1147.97,10.3,10.39,0.77,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-13,down,46.08,1137.12,9.9,10.4,0.77,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-14,down,46.54,1136.63,9.51,10.45,0.77,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-17,neutral,46.02,1127.51,9.82,10.49,0.78,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-18,neutral,46.4,1127.66,9.89,10.5,0.78,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-19,neutral,47.12,1124.27,9.79,10.52,0.78,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-20,neutral,46.79,1123.5,9.58,10.57,0.78,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-21,neutral,45.77,1120.56,9.36,10.85,0.8,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-24,neutral,46.34,1116.11,9.43,10.9,0.81,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-25,neutral,47.89,1113.9,9.43,10.87,0.81,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-26,neutral,48.75,1119.24,9.6,10.93,0.81,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-27,neutral,49.04,1111.85,10.11,10.93,0.81,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-28,neutral,49.71,1115.51,10.29,10.78,0.8,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-07-31,neutral,50.17,1124.05,10.26,10.84,0.8,2470440.9,1.25,97.499,106.74,104.59,100.0,100.9,3.5,60.8,1.4,0.8
2017-08-01,neutral,49.16,1118.73,10.09,11.04,0.82,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-02,neutral,49.59,1120.37,10.28,10.91,0.81,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-03,up,49.03,1122.1,10.44,10.77,0.8,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-04,up,49.58,1127.25,10.03,10.8,0.8,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-07,up,49.39,1127.2,9.93,10.89,0.81,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-08,up,49.17,1125.35,10.96,10.84,0.8,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-09,up,49.56,1126.07,11.11,10.76,0.8,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-10,up,48.59,1138.23,16.04,10.66,0.79,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-11,up,48.82,1143.52,15.51,10.46,0.78,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-14,up,47.59,1141.46,12.33,10.55,0.78,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-16,up,46.78,1135.18,11.74,10.6,0.79,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-17,up,47.09,1134.8,15.55,10.56,0.78,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-18,up,48.51,1140.48,14.26,10.48,0.78,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-21,up,47.37,1139.06,13.19,10.4,0.77,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-22,up,47.64,1137.93,11.35,10.45,0.78,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-23,up,48.41,1131.16,12.25,10.44,0.77,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-24,up,47.43,1125.45,12.23,10.42,0.77,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-25,up,47.87,1127.28,11.28,10.65,0.79,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-28,up,46.57,1120.8,11.32,10.56,0.78,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-29,up,46.44,1118.01,11.7,10.48,0.78,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-30,up,45.96,1124.14,11.22,10.43,0.77,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-08-31,up,47.23,1123.33,10.59,10.3,0.76,2486134.9,1.25,98.058,112.12,107.5,100.5,101.0,4.0,60.8,1.4,0.8
2017-09-01,up,47.29,1123.54,10.13,9.27,0.72,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-05,up,48.66,1132.13,12.23,8.82,0.69,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-06,up,49.16,1131.65,11.63,8.72,0.68,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-07,up,49.09,1131.52,11.55,8.93,0.7,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-08,up,47.48,1127.03,12.12,8.89,0.69,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-11,up,48.07,1132.87,10.73,8.95,0.7,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-12,up,48.23,1129.43,10.58,8.97,0.7,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-13,up,49.3,1127.6,10.5,8.92,0.7,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-14,neutral,49.89,1130.13,10.44,9.01,0.7,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-15,neutral,49.89,1133.18,10.17,9.14,0.71,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-18,neutral,49.91,1133.3,10.15,9.31,0.73,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-19,neutral,49.48,1128.82,10.18,9.27,0.72,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-20,neutral,50.41,1130.36,9.78,9.27,0.72,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-21,neutral,50.55,1131.18,9.67,9.29,0.73,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-22,neutral,50.66,1130.35,9.59,9.4,0.73,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-25,up,52.22,1132.11,10.21,9.2,0.72,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-26,up,51.88,1133.82,10.17,9.14,0.71,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-27,neutral,52.14,1136.72,9.87,9.05,0.71,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-28,neutral,51.56,1145.28,9.55,9.17,0.72,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-09-29,neutral,51.67,1145.94,9.51,9.18,0.72,2493767.2,1.25,98.172,116.09,123.99,100.8,101.0,3.7,60.9,1.4,0.8
2017-10-10,neutral,50.92,1142.82,10.08,9.35,0.73,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-11,neutral,51.3,1133.86,9.85,9.4,0.73,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-12,neutral,50.6,1131.49,9.91,9.54,0.74,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-13,neutral,51.45,1132.06,9.61,9.49,0.74,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-16,neutral,51.87,1126.3,9.91,9.4,0.73,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-17,neutral,51.88,1127.08,10.31,9.33,0.73,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-18,neutral,52.04,1129.94,10.07,9.27,0.72,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-19,neutral,51.29,1131.4,10.05,9.38,0.73,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-20,neutral,51.47,1127.89,9.97,9.44,0.74,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-23,neutral,51.9,1133.76,11.07,9.34,0.73,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-24,neutral,52.47,1129.02,11.16,9.43,0.74,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-25,neutral,52.18,1129.73,11.23,9.63,0.75,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-26,neutral,52.64,1126.47,11.3,9.56,0.75,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-27,neutral,53.9,1128.49,9.8,9.53,0.74,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-30,neutral,54.15,1125.46,10.5,9.47,0.74,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-10-31,neutral,54.38,1123.45,10.18,9.41,0.73,2501860.1,1.25,98.077,105.76,102.84,101.0,101.0,3.7,60.9,-0.3,1.0
2017-11-01,neutral,54.3,1117.73,10.2,9.47,0.74,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-02,neutral,54.54,1109.95,9.93,9.42,0.74,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-03,neutral,55.64,1111.71,9.14,9.52,0.74,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-06,down,57.35,1114.8,9.4,9.31,0.73,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-07,down,57.2,1113.75,9.89,9.29,0.73,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-08,down,56.81,1112.52,9.78,9.17,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-09,down,57.17,1113.11,10.5,9.2,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-10,down,56.74,1116.85,11.29,9.16,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-13,down,56.76,1118.31,11.5,9.12,0.71,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-14,down,55.7,1119.46,11.59,9.13,0.71,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-15,down,55.33,1115.77,13.13,9.23,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-16,down,55.14,1115.77,11.76,9.33,0.73,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-17,down,56.55,1096.39,11.43,9.25,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-20,down,56.09,1092.56,10.65,9.2,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-21,down,56.83,1096.0,9.73,9.11,0.71,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-22,down,58.02,1091.26,9.88,9.23,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-24,down,58.95,1082.59,9.67,9.23,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-27,down,58.11,1084.95,9.87,9.22,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-28,down,57.99,1090.06,10.03,9.28,0.72,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-29,down,57.3,1083.45,10.7,9.31,0.73,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-11-30,down,57.4,1080.66,11.28,9.29,0.73,2517953.1,1.5,97.347,116.89,120.68,101.1,100.9,3.7,60.8,-0.3,1.0
2017-12-01,down,58.36,1087.23,11.43,8.75,0.69,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-04,down,57.47,1082.51,11.68,8.92,0.71,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-05,down,57.62,1085.23,11.33,8.94,0.71,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-06,down,55.96,1085.23,11.02,8.94,0.71,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-07,down,56.69,1092.57,10.16,8.87,0.7,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-08,down,57.36,1092.44,9.58,8.88,0.7,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-11,down,57.99,1091.82,9.34,8.89,0.7,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-12,neutral,57.14,1087.83,9.92,8.81,0.7,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-13,neutral,56.6,1091.26,10.18,9.01,0.71,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-14,neutral,57.04,1084.18,10.49,9.07,0.72,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-15,neutral,57.3,1087.82,9.42,9.19,0.73,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-18,neutral,57.16,1089.03,9.53,9.12,0.72,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-19,down,57.46,1085.38,10.03,9.13,0.72,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-20,neutral,58.09,1084.2,9.72,9.21,0.73,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-21,neutral,58.36,1079.96,9.62,9.17,0.73,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-22,neutral,58.47,1080.21,9.9,9.17,0.72,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-26,down,59.97,1076.36,10.25,9.28,0.73,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-27,neutral,59.64,1075.04,10.47,9.1,0.72,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2017-12-28,down,59.84,1073.55,10.18,9.13,0.72,2525207.8,1.5,97.698,121.24,114.96,100.9,100.8,3.6,61.0,-0.3,1.0
2018-01-02,down,60.37,1065.22,9.77,9.13,0.72,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-03,down,61.63,1062.54,9.15,9.14,0.72,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-04,down,62.01,1063.94,9.22,9.08,0.72,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-05,down,61.44,1061.08,9.22,9.19,0.73,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-08,down,61.73,1060.5,9.52,9.47,0.75,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-09,down,62.96,1067.69,10.08,9.55,0.76,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-10,down,63.57,1071.74,9.82,9.54,0.75,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-11,down,63.8,1069.67,9.88,9.6,0.76,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-12,down,64.3,1065.14,10.16,9.71,0.77,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-16,down,63.73,1061.82,11.66,9.62,0.76,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-17,down,63.97,1062.46,11.91,9.64,0.76,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-18,down,63.95,1066.56,12.22,9.59,0.76,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-19,down,63.37,1069.69,11.27,9.78,0.77,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-22,down,63.49,1066.36,11.03,9.62,0.76,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-23,down,64.47,1068.81,11.1,9.91,0.78,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-24,down,65.61,1072.76,11.47,9.79,0.77,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-25,down,65.51,1064.4,11.58,9.7,0.77,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-26,down,66.14,1064.89,11.08,9.71,0.77,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-29,down,65.56,1063.13,13.84,9.79,0.77,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-30,down,64.5,1069.79,14.79,9.74,0.77,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-01-31,down,64.73,1072.54,13.54,9.82,0.78,2559764.1,1.5,98.106,127.52,115.73,100.5,100.8,3.3,61.1,1.3,0.7
2018-02-01,down,65.8,1069.02,13.47,9.75,0.77,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-02,down,65.45,1071.18,17.31,9.72,0.77,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-05,neutral,64.15,1090.01,37.32,9.76,0.77,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-06,neutral,63.39,1093.3,29.98,9.41,0.74,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-07,neutral,61.79,1079.26,27.73,9.24,0.73,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-08,neutral,61.15,1089.42,33.46,9.17,0.72,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-09,neutral,59.2,1095.86,29.06,8.97,0.71,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-12,neutral,59.29,1083.17,25.61,9.23,0.73,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-13,neutral,59.19,1082.61,24.97,9.18,0.73,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-14,neutral,60.6,1083.77,19.26,9.17,0.72,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
2018-02-20,neutral,61.9,1066.71,20.6,9.3,0.73,2571190.2,1.5,98.855,115.44,103.82,100.0,100.7,3.7,60.7,1.3,0.7
