"날짜","종가","시가","고가","저가","거래량","변동 %"
"2020- 11- 26","1,092.07","1,097.70","1,101.02","1,088.31","9.26M","-0.61%"
"2020- 11- 25","1,098.74","1,111.58","1,112.53","1,093.00","14.15M","-0.79%"
"2020- 11- 24","1,107.54","1,111.91","1,113.19","1,105.36","19.75M","-0.03%"
"2020- 11- 23","1,107.83","1,104.33","1,112.88","1,102.35","9.41M","0.30%"
"2020- 11- 20","1,104.47","1,088.36","1,105.63","1,088.36","8.30M","1.43%"
"2020- 11- 19","1,088.89","1,091.90","1,094.05","1,082.26","7.33M","-0.52%"
"2020- 11- 18","1,094.53","1,090.37","1,100.96","1,089.72","8.23M","0.42%"
"2020- 11- 17","1,090.00","1,085.23","1,094.66","1,083.69","14.93M","0.70%"
"2020- 11- 16","1,082.47","1,084.90","1,092.25","1,081.55","9.51M","-0.40%"
"2020- 11- 13","1,086.83","1,097.50","1,097.76","1,080.05","10.88M","-0.97%"
"2020- 11- 12","1,097.53","1,091.40","1,108.03","1,085.83","12.46M","0.20%"
"2020- 11- 11","1,095.35","1,073.33","1,096.41","1,069.54","12.82M","2.31%"
"2020- 11- 10","1,070.65","1,075.65","1,075.93","1,063.37","9.77M","0.66%"
"2020- 11- 09","1,063.61","1,057.48","1,069.41","1,057.48","6.22M","0.84%"
"2020- 11- 06","1,054.73","1,060.46","1,063.78","1,051.28","5.36M","-0.62%"
"2020- 11- 05","1,061.32","1,049.40","1,061.32","1,045.76","6.63M","1.12%"
"2020- 11- 04","1,049.55","1,047.65","1,054.52","1,041.48","5.72M","0.58%"
"2020- 11- 03","1,043.54","1,037.42","1,047.01","1,037.32","4.70M","0.62%"
"2020- 11- 02","1,037.07","1,026.91","1,038.94","1,025.95","3.89M","1.56%"
"2020- 10- 30","1,021.10","1,043.06","1,043.06","1,019.96","7.08M","-2.01%"
"2020- 10- 29","1,042.06","1,040.84","1,046.13","1,036.98","6.73M","-0.78%"
"2020- 10- 28","1,050.20","1,043.67","1,051.84","1,043.67","4.61M","-0.28%"
"2020- 10- 27","1,053.12","1,052.59","1,057.18","1,046.90","6.85M","-0.71%"
"2020- 10- 26","1,060.69","1,075.67","1,078.67","1,057.60","7.49M","-1.84%"
"2020- 10- 23","1,080.60","1,087.98","1,087.98","1,074.19","6.48M","-0.55%"
"2020- 10- 22","1,086.60","1,083.34","1,086.60","1,074.96","6.47M","-0.25%"
"2020- 10- 21","1,089.32","1,080.90","1,090.82","1,079.83","8.81M","0.81%"
"2020- 10- 20","1,080.55","1,082.69","1,087.92","1,074.61","7.73M","-0.57%"
"2020- 10- 19","1,086.69","1,086.65","1,096.91","1,083.21","11.72M","0.43%"
"2020- 10- 16","1,082.02","1,076.33","1,086.00","1,074.78","12.61M","0.65%"
"2020- 10- 15","1,075.08","1,072.68","1,077.18","1,065.49","7.07M","0.24%"
"2020- 10- 14","1,072.49","1,074.24","1,079.57","1,069.42","7.41M","-0.68%"
"2020- 10- 13","1,079.87","1,095.29","1,095.66","1,074.67","5.88M","-1.26%"
"2020- 10- 12","1,093.68","1,087.86","1,097.39","1,084.29","9.18M","1.40%"
"2020- 10- 08","1,078.54","1,077.74","1,080.74","1,072.39","8.99M","0.77%"
"2020- 10- 07","1,070.29","1,064.03","1,072.96","1,059.04","5.60M","0.35%"
"2020- 10- 06","1,066.56","1,068.73","1,076.05","1,064.02","6.62M","-0.06%"
"2020- 10- 05","1,067.25","1,055.63","1,071.52","1,052.95","5.65M","1.73%"
"2020- 09- 29","1,049.06","1,054.57","1,056.05","1,044.96","4.94M","0.28%"
"2020- 09- 28","1,046.13","1,030.38","1,046.50","1,028.46","4.16M","2.31%"
"2020- 09- 25","1,022.53","1,031.20","1,031.80","1,022.53","4.70M","0.00%"
"2020- 09- 24","1,022.50","1,034.69","1,035.41","1,021.26","7.00M","-1.97%"
"2020- 09- 23","1,043.02","1,048.07","1,051.56","1,038.62","6.18M","-0.41%"
"2020- 09- 22","1,047.27","1,072.28","1,072.28","1,044.21","6.97M","-2.30%"
"2020- 09- 21","1,071.92","1,075.45","1,083.80","1,068.99","7.11M","-0.42%"
"2020- 09- 18","1,076.44","1,075.39","1,079.86","1,071.16","5.07M","0.24%"
"2020- 09- 17","1,073.90","1,077.84","1,079.17","1,069.40","6.88M","-0.50%"
"2020- 09- 16","1,079.26","1,078.16","1,088.41","1,075.36","6.94M","-0.13%"
"2020- 09- 15","1,080.67","1,073.14","1,082.59","1,070.36","6.80M","0.10%"
"2020- 09- 14","1,079.57","1,075.03","1,081.75","1,073.87","6.10M","0.40%"
"2020- 09- 11","1,075.32","1,071.50","1,079.68","1,069.34","5.60M","0.39%"
"2020- 09- 10","1,071.15","1,064.16","1,080.34","1,062.60","8.48M","0.94%"
"2020- 09- 09","1,061.18","1,062.17","1,064.46","1,052.68","6.55M","-0.42%"
"2020- 09- 08","1,065.62","1,057.90","1,071.30","1,057.90","7.40M","0.78%"
"2020- 09- 07","1,057.36","1,049.48","1,059.17","1,048.84","6.27M","0.47%"
"2020- 09- 04","1,052.43","1,053.14","1,054.48","1,046.37","8.25M","-1.44%"
"2020- 09- 03","1,067.81","1,074.66","1,078.60","1,065.51","7.48M","-0.75%"
"2020- 09- 02","1,075.84","1,081.31","1,082.60","1,066.20","7.84M","0.07%"
"2020- 09- 01","1,075.12","1,063.76","1,076.81","1,061.89","10.76M","1.61%"
"2020- 08- 31","1,058.13","1,077.51","1,084.90","1,057.46","11.43M","-1.18%"
"2020- 08- 28","1,070.74","1,074.64","1,077.61","1,061.71","8.08M","0.26%"
"2020- 08- 27","1,067.99","1,075.15","1,077.29","1,062.46","8.52M","-0.84%"
"2020- 08- 26","1,077.04","1,085.86","1,085.86","1,066.32","8.06M","-1.43%"
"2020- 08- 25","1,092.70","1,084.14","1,094.49","1,078.49","10.90M","1.27%"
"2020- 08- 24","1,079.01","1,084.00","1,084.63","1,067.69","6.80M","0.16%"
"2020- 08- 21","1,077.24","1,073.33","1,091.70","1,068.21","8.84M","1.05%"
"2020- 08- 20","1,066.02","1,091.50","1,095.71","1,064.34","13.56M","-3.10%"
"2020- 08- 19","1,100.07","1,087.68","1,109.29","1,086.78","9.93M","1.15%"
"2020- 08- 18","1,087.60","1,135.53","1,136.82","1,085.11","19.24M","-4.55%"
"2020- 08- 14","1,139.46","1,140.70","1,154.20","1,127.95","25.06M","0.97%"
"2020- 08- 13","1,128.48","1,124.40","1,134.29","1,117.58","23.12M","1.11%"
"2020- 08- 12","1,116.05","1,107.96","1,124.96","1,103.18","15.91M","0.55%"
"2020- 08- 11","1,109.99","1,068.27","1,111.94","1,067.79","25.73M","3.93%"
"2020- 08- 10","1,067.99","1,060.77","1,070.50","1,053.92","8.46M","0.41%"
"2020- 08- 07","1,063.61","1,053.72","1,071.27","1,049.27","9.78M","1.29%"
"2020- 08- 06","1,050.11","1,035.20","1,050.11","1,031.99","7.58M","2.03%"
"2020- 08- 05","1,029.20","1,024.64","1,037.28","1,023.79","6.62M","0.48%"
"2020- 08- 04","1,024.26","1,019.75","1,027.62","1,018.16","5.47M","0.68%"
"2020- 08- 03","1,017.34","1,023.30","1,025.58","1,012.94","5.86M","-0.59%"
"2020- 07- 31","1,023.38","1,030.46","1,032.54","1,018.90","6.14M","-0.28%"
"2020- 07- 30","1,026.29","1,027.11","1,033.15","1,024.14","5.86M","0.14%"
"2020- 07- 29","1,024.88","1,013.09","1,027.33","1,009.37","5.23M","0.94%"
"2020- 07- 28","1,015.32","1,013.35","1,021.33","1,010.76","6.89M","-0.11%"
"2020- 07- 27","1,016.45","1,010.30","1,020.58","1,010.01","6.56M","0.49%"
"2020- 07- 24","1,011.53","1,012.70","1,017.91","1,007.99","5.66M","-0.73%"
"2020- 07- 23","1,018.95","1,034.47","1,036.51","1,015.09","9.52M","-1.54%"
"2020- 07- 22","1,034.89","1,043.64","1,044.53","1,034.89","8.15M","-0.85%"
"2020- 07- 21","1,043.81","1,029.82","1,046.36","1,029.37","8.83M","1.68%"
"2020- 07- 20","1,026.54","1,031.46","1,032.36","1,020.09","7.17M","-0.23%"
"2020- 07- 17","1,028.91","1,032.09","1,037.20","1,027.12","5.01M","-0.23%"
"2020- 07- 16","1,031.24","1,024.78","1,031.77","1,020.55","7.95M","0.69%"
"2020- 07- 15","1,024.14","1,040.56","1,041.86","1,020.28","7.56M","-0.65%"
"2020- 07- 14","1,030.85","1,021.63","1,030.85","1,016.34","6.55M","1.09%"
"2020- 07- 13","1,019.70","1,008.82","1,021.93","1,002.77","10.80M","1.80%"
"2020- 07- 10","1,001.68","1,014.13","1,014.30","1,000.21","7.32M","-1.24%"
"2020- 07- 09","1,014.27","1,013.10","1,017.81","1,010.43","6.39M","0.20%"
"2020- 07- 08","1,012.25","1,016.15","1,020.23","1,009.92","5.83M","-0.60%"
"2020- 07- 07","1,018.32","1,021.76","1,030.30","1,014.02","9.23M","-0.47%"
"2020- 07- 06","1,023.11","1,024.99","1,027.24","1,016.51","6.06M","-0.16%"
"2020- 07- 03","1,024.75","1,022.60","1,031.47","1,015.31","6.08M","0.48%"
"2020- 07- 02","1,019.85","1,003.42","1,021.29","1,002.68","5.79M","2.22%"
"2020- 07- 01","997.72","1,006.40","1,006.40","993.47","5.81M","-0.65%"
"2020- 06- 30","1,004.22","988.01","1,023.49","986.62","14.55M","2.31%"
"2020- 06- 29","981.58","985.12","992.71","978.35","5.86M","-1.87%"
"2020- 06- 26","1,000.32","992.43","1,002.35","988.66","6.16M","1.74%"
"2020- 06- 25","983.26","1,000.75","1,004.40","983.26","6.66M","-2.86%"
"2020- 06- 24","1,012.22","1,006.68","1,013.55","1,004.10","6.82M","0.66%"
"2020- 06- 23","1,005.63","1,003.20","1,011.02","992.07","8.23M","0.62%"
"2020- 06- 22","999.44","1,006.66","1,007.57","998.61","6.27M","-1.21%"
"2020- 06- 19","1,011.69","1,017.61","1,017.81","999.79","6.13M","0.05%"
"2020- 06- 18","1,011.21","1,013.93","1,018.85","1,008.53","5.35M","-0.67%"
"2020- 06- 17","1,018.04","1,020.64","1,026.98","1,009.10","8.39M","-0.68%"
"2020- 06- 16","1,025.04","1,005.77","1,025.91","1,001.69","8.19M","4.04%"
"2020- 06- 15","985.24","1,021.30","1,025.28","985.17","13.09M","-4.55%"
"2020- 06- 12","1,032.23","1,020.80","1,038.70","1,014.64","10.34M","-1.81%"
"2020- 06- 11","1,051.22","1,056.58","1,066.77","1,040.75","10.65M","-1.15%"
"2020- 06- 10","1,063.50","1,065.44","1,067.72","1,059.85","9.41M","-0.10%"
"2020- 06- 09","1,064.55","1,069.77","1,073.96","1,057.04","9.46M","-0.21%"
"2020- 06- 08","1,066.81","1,080.46","1,081.48","1,062.45","8.77M","-0.41%"
"2020- 06- 05","1,071.19","1,068.89","1,072.07","1,061.15","6.76M","0.62%"
"2020- 06- 04","1,064.62","1,069.51","1,077.04","1,062.24","12.86M","0.13%"
"2020- 06- 03","1,063.24","1,059.83","1,066.95","1,059.69","11.94M","0.85%"
"2020- 06- 02","1,054.24","1,042.81","1,056.41","1,040.61","6.66M","0.86%"
"2020- 06- 01","1,045.26","1,033.98","1,045.93","1,032.12","6.90M","0.67%"
"2020- 05- 29","1,038.28","1,038.21","1,045.70","1,032.53","9.21M","0.33%"
"2020- 05- 28","1,034.85","1,047.04","1,049.63","1,032.40","8.99M","-1.39%"
"2020- 05- 27","1,049.47","1,049.12","1,057.61","1,047.06","6.34M","0.02%"
"2020- 05- 26","1,049.28","1,054.75","1,056.71","1,046.03","7.06M","-0.36%"
"2020- 05- 25","1,053.04","1,046.49","1,054.40","1,035.88","7.36M","1.43%"
"2020- 05- 22","1,038.22","1,046.50","1,047.38","1,034.82","7.67M","-0.35%"
"2020- 05- 21","1,041.85","1,040.74","1,044.61","1,034.13","7.61M","0.05%"
"2020- 05- 20","1,041.32","1,045.72","1,052.60","1,040.71","7.79M","-0.12%"
"2020- 05- 19","1,042.59","1,050.49","1,050.69","1,040.01","10.14M","0.20%"
"2020- 05- 18","1,040.56","1,059.80","1,060.10","1,038.65","13.64M","-1.06%"
"2020- 05- 15","1,051.74","1,054.77","1,056.97","1,044.26","13.27M","0.18%"
"2020- 05- 14","1,049.87","1,030.22","1,049.87","1,027.33","13.86M","1.27%"
"2020- 05- 13","1,036.68","1,013.66","1,036.68","1,012.78","8.04M","1.61%"
"2020- 05- 12","1,020.27","1,031.23","1,031.86","1,016.83","9.99M","-0.88%"
"2020- 05- 11","1,029.30","1,036.36","1,037.88","1,028.66","8.68M","-0.70%"
"2020- 05- 08","1,036.52","1,043.59","1,046.74","1,033.45","9.49M","-0.06%"
"2020- 05- 07","1,037.14","1,029.63","1,040.57","1,027.87","10.61M","0.54%"
"2020- 05- 06","1,031.62","1,031.25","1,035.81","1,020.48","11.29M","1.24%"
"2020- 05- 04","1,018.97","1,023.95","1,037.45","1,011.46","18.45M","-2.30%"
"2020- 04- 29","1,042.92","1,043.07","1,048.42","1,038.38","28.28M","0.66%"
"2020- 04- 28","1,036.06","1,033.26","1,039.39","1,023.00","16.58M","0.34%"
"2020- 04- 27","1,032.57","1,016.14","1,037.82","1,013.75","13.45M","2.24%"
"2020- 04- 24","1,009.99","1,016.37","1,024.40","1,005.63","9.81M","-1.25%"
"2020- 04- 23","1,022.80","992.53","1,023.01","988.76","9.18M","3.64%"
"2020- 04- 22","986.84","961.27","986.97","957.17","9.85M","1.93%"
"2020- 04- 21","968.15","975.28","977.48","938.28","12.33M","-0.27%"
"2020- 04- 20","970.75","966.07","981.43","965.17","8.21M","0.11%"
"2020- 04- 17","969.73","958.34","975.15","958.34","8.52M","2.30%"
"2020- 04- 16","947.92","940.02","952.61","935.31","8.94M","-0.80%"
"2020- 04- 14","955.56","951.37","960.78","949.04","7.92M","1.37%"
"2020- 04- 13","942.67","949.39","956.58","942.67","10.27M","-0.53%"
"2020- 04- 10","947.70","939.86","949.58","930.88","10.14M","-0.06%"
"2020- 04- 09","948.25","951.86","953.67","931.20","7.65M","0.89%"
"2020- 04- 08","939.87","936.09","956.45","928.23","7.59M","-0.23%"
"2020- 04- 07","942.00","944.10","952.48","925.75","9.16M","0.81%"
"2020- 04- 06","934.45","909.01","937.51","909.01","9.05M","3.85%"
"2020- 04- 03","899.80","885.72","900.87","880.54","7.21M","1.64%"
"2020- 04- 02","885.29","865.36","889.16","854.32","7.69M","2.83%"
"2020- 04- 01","860.89","884.39","898.61","860.89","9.89M","-3.49%"
"2020- 03- 31","892.06","887.06","894.26","878.14","8.52M","1.93%"
"2020- 03- 30","875.14","852.19","880.58","846.61","8.18M","0.25%"
"2020- 03- 27","872.97","894.21","896.83","854.14","8.84M","0.96%"
"2020- 03- 26","864.67","863.54","889.85","857.34","11.18M","-0.56%"
"2020- 03- 25","869.56","860.65","869.56","849.06","12.14M","3.15%"
"2020- 03- 24","843.04","807.16","843.04","793.97","9.34M","6.59%"
"2020- 03- 23","790.91","787.09","809.16","778.88","9.16M","-4.86%"
"2020- 03- 20","831.31","829.09","842.95","802.16","11.41M","3.43%"
"2020- 03- 19","803.78","872.42","878.33","790.86","13.39M","-5.91%"
"2020- 03- 18","854.27","872.51","902.30","854.27","9.75M","-1.30%"
"2020- 03- 17","865.55","842.34","882.50","842.34","11.39M","-0.62%"
"2020- 03- 16","870.99","902.85","904.31","869.80","8.68M","-1.49%"
"2020- 03- 13","884.12","846.29","902.86","845.75","14.75M","-3.03%"
"2020- 03- 12","911.78","941.60","945.41","898.09","12.89M","-3.61%"
"2020- 03- 11","945.96","971.39","971.39","940.67","10.31M","-2.59%"
"2020- 03- 10","971.11","970.01","977.35","961.45","11.09M","-0.21%"
"2020- 03- 09","973.13","972.01","984.96","966.46","14.14M","-1.07%"
"2020- 03- 06","983.62","985.03","987.32","976.84","6.46M","-1.38%"
"2020- 03- 05","997.34","989.36","997.34","982.39","7.72M","1.71%"
"2020- 03- 04","980.53","962.00","984.26","962.00","8.80M","1.30%"
"2020- 03- 03","967.90","979.70","984.39","966.42","8.05M","0.50%"
"2020- 03- 02","963.13","962.93","979.46","951.10","10.70M","0.24%"
"2020- 02- 28","960.84","978.80","986.07","954.47","13.19M","-3.43%"
"2020- 02- 27","994.93","1,000.38","1,015.97","991.34","7.79M","-0.93%"
"2020- 02- 26","1,004.22","1,002.71","1,011.60","1,000.56","7.95M","-1.11%"
"2020- 02- 25","1,015.45","1,017.04","1,021.39","1,008.48","9.04M","0.34%"
"2020- 02- 24","1,011.96","1,032.07","1,036.56","1,011.01","8.05M","-3.79%"
"2020- 02- 21","1,051.82","1,052.27","1,065.53","1,049.37","5.53M","-0.84%"
"2020- 02- 20","1,060.69","1,083.92","1,085.63","1,060.31","6.50M","-1.82%"
"2020- 02- 19","1,080.33","1,088.06","1,090.30","1,073.42","4.92M","-0.14%"
"2020- 02- 18","1,081.82","1,087.67","1,090.83","1,078.14","4.12M","-1.05%"
"2020- 02- 17","1,093.28","1,088.72","1,101.97","1,084.26","4.32M","0.81%"
"2020- 02- 14","1,084.50","1,089.12","1,091.74","1,082.93","4.29M","-0.71%"
"2020- 02- 13","1,092.25","1,094.53","1,101.58","1,087.80","7.18M","-0.07%"
"2020- 02- 12","1,092.98","1,079.63","1,095.70","1,075.34","5.26M","1.30%"
"2020- 02- 11","1,078.97","1,075.56","1,080.83","1,073.39","4.37M","1.19%"
"2020- 02- 10","1,066.27","1,060.65","1,067.30","1,055.94","3.34M","-0.14%"
"2020- 02- 07","1,067.74","1,072.19","1,075.46","1,060.50","4.57M","-0.43%"
"2020- 02- 06","1,072.30","1,061.24","1,074.25","1,056.85","6.24M","1.96%"
"2020- 02- 05","1,051.65","1,059.02","1,068.53","1,048.14","6.47M","-0.13%"
"2020- 02- 04","1,052.97","1,047.23","1,058.97","1,043.93","5.47M","0.47%"
"2020- 02- 03","1,048.03","1,036.41","1,052.19","1,033.71","6.16M","-0.47%"
"2020- 01- 31","1,052.96","1,069.51","1,069.97","1,052.28","5.28M","-0.82%"
"2020- 01- 30","1,061.64","1,081.81","1,083.34","1,058.46","5.19M","-1.91%"
"2020- 01- 29","1,082.31","1,075.87","1,091.89","1,072.14","6.34M","1.45%"
"2020- 01- 28","1,066.80","1,083.17","1,087.77","1,064.02","7.71M","-4.24%"
"2020- 01- 23","1,114.05","1,113.98","1,116.73","1,109.57","5.12M","-1.41%"
"2020- 01- 22","1,129.94","1,122.04","1,130.26","1,118.79","3.86M","0.81%"
"2020- 01- 21","1,120.90","1,132.16","1,138.71","1,119.54","4.65M","-1.11%"
"2020- 01- 20","1,133.46","1,149.97","1,155.45","1,129.13","7.70M","-1.42%"
"2020- 01- 17","1,149.75","1,150.12","1,160.35","1,146.13","3.75M","-0.02%"
"2020- 01- 16","1,150.02","1,150.05","1,151.73","1,144.63","3.94M","-0.24%"
"2020- 01- 15","1,152.82","1,143.70","1,154.01","1,139.05","4.72M","0.53%"
"2020- 01- 14","1,146.78","1,148.37","1,149.11","1,138.68","4.87M","0.78%"
"2020- 01- 13","1,137.87","1,111.53","1,145.35","1,111.35","5.81M","2.35%"
"2020- 01- 10","1,111.78","1,103.96","1,112.84","1,102.34","4.61M","0.93%"
"2020- 01- 09","1,101.49","1,107.50","1,112.33","1,099.11","5.61M","0.11%"
"2020- 01- 08","1,100.28","1,104.53","1,108.72","1,093.00","7.11M","-1.86%"
"2020- 01- 07","1,121.13","1,096.09","1,122.96","1,095.16","5.21M","2.84%"
"2020- 01- 06","1,090.21","1,095.51","1,102.01","1,089.52","4.00M","-1.14%"
"2020- 01- 03","1,102.83","1,112.96","1,118.01","1,101.45","4.40M","-0.59%"
"2020- 01- 02","1,109.38","1,109.94","1,114.86","1,098.61","5.17M","0.23%"
"2019- 12- 30","1,106.86","1,104.39","1,108.99","1,102.07","3.44M","0.45%"
"2019- 12- 27","1,101.92","1,094.15","1,108.66","1,090.94","4.19M","-0.59%"
"2019- 12- 26","1,108.49","1,112.54","1,112.58","1,101.81","4.14M","-0.29%"
"2019- 12- 24","1,111.76","1,113.07","1,115.86","1,108.78","2.81M","-0.01%"
"2019- 12- 23","1,111.87","1,117.33","1,117.76","1,110.06","2.92M","-0.27%"
"2019- 12- 20","1,114.89","1,117.53","1,120.53","1,111.78","4.64M","0.15%"
"2019- 12- 19","1,113.22","1,110.82","1,114.27","1,106.87","3.89M","0.29%"
"2019- 12- 18","1,110.05","1,105.33","1,115.47","1,103.94","4.95M","0.43%"
"2019- 12- 17","1,105.27","1,100.61","1,107.99","1,098.05","4.08M","0.30%"
"2019- 12- 16","1,102.01","1,104.13","1,105.46","1,099.70","4.15M","-0.02%"
"2019- 12- 13","1,102.27","1,106.17","1,107.59","1,097.87","6.30M","0.04%"
"2019- 12- 12","1,101.84","1,101.15","1,105.70","1,098.69","8.37M","0.13%"
"2019- 12- 11","1,100.40","1,098.98","1,102.78","1,093.09","3.96M","0.22%"
"2019- 12- 10","1,098.03","1,090.75","1,100.28","1,090.26","3.45M","0.57%"
"2019- 12- 09","1,091.82","1,097.63","1,099.80","1,090.28","3.77M","-0.57%"
"2019- 12- 06","1,098.05","1,096.80","1,099.18","1,091.86","2.97M","0.58%"
"2019- 12- 05","1,091.67","1,105.97","1,109.57","1,089.20","4.70M","-1.33%"
"2019- 12- 04","1,106.42","1,100.57","1,108.18","1,096.01","9.61M","-0.26%"
"2019- 12- 03","1,109.25","1,102.23","1,109.79","1,093.45","3.42M","0.29%"
"2019- 12- 02","1,106.02","1,107.12","1,112.65","1,102.74","3.61M","0.17%"
"2019- 11- 29","1,104.19","1,122.43","1,128.27","1,103.72","6.57M","-0.74%"
"2019- 11- 28","1,112.40","1,095.46","1,113.98","1,094.44","3.56M","1.04%"
"2019- 11- 27","1,100.92","1,106.54","1,109.97","1,099.79","3.26M","0.22%"
"2019- 11- 26","1,098.51","1,108.14","1,108.27","1,096.23","6.80M","-0.76%"
"2019- 11- 25","1,106.87","1,106.36","1,112.08","1,104.77","3.31M","0.44%"
"2019- 11- 22","1,101.97","1,099.34","1,105.36","1,096.63","3.00M","0.61%"
"2019- 11- 21","1,095.34","1,098.56","1,106.90","1,092.46","4.47M","-0.18%"
"2019- 11- 20","1,097.35","1,096.56","1,103.23","1,094.40","4.90M","-0.48%"
"2019- 11- 19","1,102.68","1,099.15","1,104.58","1,092.60","4.53M","-0.32%"
"2019- 11- 18","1,106.23","1,114.30","1,117.16","1,101.83","3.78M","-0.74%"
"2019- 11- 15","1,114.51","1,107.20","1,121.04","1,107.20","5.18M","0.47%"
"2019- 11- 14","1,109.31","1,103.04","1,109.41","1,099.13","7.18M","0.92%"
"2019- 11- 13","1,099.23","1,106.83","1,108.41","1,097.07","4.04M","-1.05%"
"2019- 11- 12","1,110.95","1,109.59","1,111.21","1,099.89","4.07M","0.72%"
"2019- 11- 11","1,102.99","1,111.62","1,113.16","1,102.99","4.71M","-0.71%"
"2019- 11- 08","1,110.86","1,126.20","1,126.20","1,108.11","6.18M","-1.08%"
"2019- 11- 07","1,122.96","1,118.85","1,126.98","1,118.85","8.14M","0.12%"
"2019- 11- 06","1,121.65","1,107.97","1,126.49","1,106.77","11.78M","1.18%"
"2019- 11- 05","1,108.58","1,108.16","1,110.31","1,099.77","4.92M","-0.07%"
"2019- 11- 04","1,109.38","1,101.71","1,110.30","1,097.90","5.47M","1.16%"
"2019- 11- 01","1,096.70","1,089.66","1,097.87","1,087.45","4.33M","0.76%"
"2019- 10- 31","1,088.45","1,088.18","1,102.25","1,087.41","6.27M","0.17%"
"2019- 10- 30","1,086.58","1,065.98","1,090.44","1,060.54","6.06M","2.48%"
"2019- 10- 29","1,060.25","1,067.57","1,069.56","1,057.98","3.45M","-0.35%"
"2019- 10- 28","1,063.96","1,075.93","1,078.88","1,063.26","3.13M","-0.91%"
"2019- 10- 25","1,073.74","1,079.81","1,080.38","1,070.63","2.32M","-0.74%"
"2019- 10- 24","1,081.75","1,076.49","1,083.46","1,068.27","3.57M","0.24%"
"2019- 10- 23","1,079.21","1,081.20","1,085.04","1,076.05","3.06M","-0.44%"
"2019- 10- 22","1,084.00","1,081.52","1,084.77","1,078.70","3.42M","0.99%"
"2019- 10- 21","1,073.37","1,081.41","1,081.95","1,069.98","2.79M","-0.33%"
"2019- 10- 18","1,076.94","1,086.05","1,087.36","1,074.96","3.83M","-0.29%"
"2019- 10- 17","1,080.12","1,085.01","1,089.18","1,077.50","3.71M","-0.09%"
"2019- 10- 16","1,081.04","1,076.45","1,083.62","1,073.17","3.79M","0.65%"
"2019- 10- 15","1,074.10","1,065.73","1,076.61","1,065.15","3.89M","0.94%"
"2019- 10- 14","1,064.09","1,063.26","1,067.45","1,057.68","3.52M","0.94%"
"2019- 10- 11","1,054.14","1,064.83","1,070.78","1,053.76","3.57M","-0.18%"
"2019- 10- 10","1,055.99","1,062.47","1,066.90","1,051.61","5.27M","-1.35%"
"2019- 10- 08","1,070.41","1,057.50","1,074.96","1,057.02","3.42M","1.59%"
"2019- 10- 07","1,053.70","1,055.27","1,059.30","1,051.60","2.70M","0.33%"
"2019- 10- 04","1,050.27","1,057.07","1,063.53","1,050.27","4.08M","-0.98%"
"2019- 10- 02","1,060.69","1,073.94","1,077.93","1,060.69","4.20M","-1.80%"
"2019- 10- 01","1,080.10","1,071.26","1,082.43","1,068.04","3.05M","0.58%"
"2019- 09- 30","1,073.83","1,077.28","1,078.43","1,069.08","2.96M","0.01%"
"2019- 09- 27","1,073.68","1,077.34","1,081.19","1,071.29","3.61M","0.28%"
"2019- 09- 26","1,070.73","1,078.01","1,083.00","1,066.27","3.42M","-0.38%"
"2019- 09- 25","1,074.81","1,084.21","1,086.60","1,073.51","4.34M","-0.44%"
"2019- 09- 24","1,079.58","1,073.56","1,082.86","1,072.24","3.72M","1.05%"
"2019- 09- 23","1,068.41","1,063.50","1,072.15","1,062.06","4.63M","0.36%"
"2019- 09- 20","1,064.61","1,056.98","1,064.64","1,050.59","3.84M","0.46%"
"2019- 09- 19","1,059.71","1,061.44","1,065.63","1,058.43","3.14M","-0.41%"
"2019- 09- 18","1,064.11","1,067.26","1,068.91","1,063.44","3.44M","-0.54%"
"2019- 09- 17","1,069.84","1,068.86","1,073.92","1,065.74","4.62M","-0.07%"
"2019- 09- 16","1,070.59","1,063.85","1,071.62","1,062.51","4.61M","0.98%"
"2019- 09- 11","1,060.18","1,054.37","1,062.38","1,054.30","5.83M","0.81%"
"2019- 09- 10","1,051.63","1,046.50","1,053.56","1,045.00","3.71M","0.64%"
"2019- 09- 09","1,044.98","1,041.41","1,048.47","1,040.82","3.40M","0.53%"
"2019- 09- 06","1,039.50","1,044.22","1,045.76","1,035.26","3.07M","-0.41%"
"2019- 09- 05","1,043.76","1,042.98","1,047.53","1,040.33","5.28M","-0.16%"
"2019- 09- 04","1,045.48","1,038.03","1,046.10","1,036.22","5.45M","0.63%"
"2019- 09- 03","1,038.91","1,025.13","1,047.42","1,023.91","4.95M","1.45%"
"2019- 09- 02","1,024.10","1,020.14","1,029.08","1,019.34","3.96M","0.08%"
"2019- 08- 30","1,023.29","1,018.85","1,026.80","1,015.76","4.20M","1.28%"
"2019- 08- 29","1,010.34","999.64","1,011.04","999.64","3.48M","0.97%"
"2019- 08- 28","1,000.61","999.43","1,002.63","991.71","3.07M","0.33%"
"2019- 08- 27","997.33","998.80","1,003.37","996.21","4.08M","0.34%"
"2019- 08- 26","993.93","994.02","998.84","989.92","2.95M","-1.33%"
"2019- 08- 23","1,007.30","1,010.00","1,012.18","1,005.73","3.22M","-0.60%"
"2019- 08- 22","1,013.38","1,017.77","1,021.09","1,013.16","5.27M","-0.02%"
"2019- 08- 21","1,013.60","1,014.42","1,017.42","1,009.27","3.69M","-0.01%"
"2019- 08- 20","1,013.69","1,011.86","1,018.50","1,004.90","3.71M","0.46%"
