"날짜","종가","시가","고가","저가","거래량","변동 %"
"2018- 06- 18","1,486.39","1,498.16","1,504.36","1,481.88","11.04M","-0.51%"
"2018- 06- 15","1,494.05","1,508.53","1,510.10","1,491.36","14.72M","-0.82%"
"2018- 06- 14","1,506.36","1,516.17","1,525.06","1,505.34","15.64M","-1.85%"
"2018- 06- 12","1,534.83","1,530.62","1,539.25","1,527.09","8.87M","0.62%"
"2018- 06- 11","1,525.41","1,525.39","1,529.47","1,519.45","8.67M","-0.03%"
"2018- 06- 08","1,525.89","1,531.40","1,533.06","1,520.51","10.69M","-0.42%"
"2018- 06- 07","1,532.31","1,528.44","1,541.84","1,527.37","11.17M","0.36%"
"2018- 06- 05","1,526.88","1,526.70","1,530.86","1,513.89","11.53M","-0.23%"
"2018- 06- 04","1,530.45","1,503.79","1,534.35","1,502.13","13.24M","1.64%"
"2018- 06- 01","1,505.80","1,485.43","1,508.33","1,481.95","11.96M","1.60%"
"2018- 05- 31","1,482.04","1,488.46","1,490.03","1,477.05","29.45M","0.04%"
"2018- 05- 30","1,481.38","1,498.26","1,504.95","1,472.16","12.06M","-1.73%"
"2018- 05- 29","1,507.51","1,513.98","1,519.80","1,504.64","8.83M","-0.55%"
"2018- 05- 28","1,515.83","1,521.74","1,524.41","1,509.74","9.86M","-0.08%"
"2018- 05- 25","1,517.11","1,531.89","1,532.30","1,512.30","11.80M","-1.28%"
"2018- 05- 24","1,536.75","1,552.06","1,555.83","1,529.78","13.73M","-1.21%"
"2018- 05- 23","1,555.62","1,565.24","1,573.34","1,554.65","17.19M","-0.90%"
"2018- 05- 21","1,569.82","1,582.40","1,583.09","1,568.28","7.64M","-0.31%"
"2018- 05- 18","1,574.66","1,565.16","1,575.73","1,561.12","7.41M","0.31%"
"2018- 05- 17","1,569.77","1,568.04","1,574.23","1,563.20","8.91M","-0.22%"
"2018- 05- 16","1,573.16","1,557.23","1,576.12","1,548.69","9.73M","0.63%"
"2018- 05- 15","1,563.28","1,562.90","1,572.83","1,561.40","10.95M","-0.40%"
"2018- 05- 14","1,569.56","1,581.02","1,586.45","1,567.75","10.77M","-0.67%"
"2018- 05- 11","1,580.13","1,561.83","1,582.21","1,561.83","9.94M","1.58%"
"2018- 05- 10","1,555.49","1,561.95","1,564.34","1,541.67","10.28M","-0.31%"
"2018- 05- 09","1,560.31","1,566.38","1,574.52","1,555.81","8.87M","-0.23%"
"2018- 05- 08","1,563.90","1,588.29","1,596.54","1,562.30","11.26M","-0.75%"
"2018- 05- 04","1,575.70","1,589.12","1,593.29","1,573.54","13.38M","-1.43%"
"2018- 05- 03","1,598.51","1,615.71","1,621.42","1,598.14","15.26M","-0.57%"
"2018- 05- 02","1,607.69","1,596.19","1,620.66","1,595.79","13.41M","-0.29%"
"2018- 04- 30","1,612.42","1,601.02","1,612.42","1,594.70","11.74M","1.07%"
"2018- 04- 27","1,595.38","1,577.80","1,600.39","1,574.44","11.52M","1.04%"
"2018- 04- 26","1,578.90","1,600.54","1,606.68","1,575.57","11.38M","-1.04%"
"2018- 04- 25","1,595.56","1,587.36","1,599.17","1,581.44","10.39M","-0.09%"
"2018- 04- 24","1,597.06","1,602.19","1,613.94","1,591.78","12.55M","0.91%"
"2018- 04- 23","1,582.72","1,583.64","1,585.28","1,568.60","10.46M","-0.19%"
"2018- 04- 20","1,585.68","1,574.33","1,588.53","1,574.10","10.13M","0.63%"
"2018- 04- 19","1,575.74","1,590.58","1,593.23","1,572.16","10.73M","-1.35%"
"2018- 04- 18","1,597.29","1,592.85","1,604.99","1,588.52","10.40M","0.52%"
"2018- 04- 17","1,589.00","1,582.89","1,594.71","1,581.94","11.44M","0.54%"
"2018- 04- 16","1,580.43","1,583.14","1,583.91","1,568.66","10.04M","0.43%"
"2018- 04- 13","1,573.65","1,579.90","1,583.42","1,567.46","18.68M","-0.44%"
"2018- 04- 12","1,580.53","1,596.67","1,597.45","1,577.90","12.93M","-0.66%"
"2018- 04- 11","1,590.99","1,600.56","1,604.22","1,589.84","16.46M","-1.02%"
"2018- 04- 10","1,607.40","1,588.58","1,612.04","1,584.90","16.58M","1.09%"
"2018- 04- 09","1,590.07","1,591.89","1,597.23","1,582.09","15.35M","-0.56%"
"2018- 04- 06","1,598.97","1,602.23","1,609.35","1,591.87","16.51M","-0.40%"
"2018- 04- 05","1,605.40","1,622.29","1,627.06","1,601.34","23.07M","-0.46%"
"2018- 04- 04","1,612.79","1,617.44","1,633.25","1,609.70","39.07M","0.58%"
"2018- 04- 03","1,603.47","1,566.99","1,605.03","1,562.95","58.59M","1.53%"
"2018- 04- 02","1,579.37","1,553.42","1,579.87","1,552.77","11.51M","2.22%"
"2018- 03- 30","1,545.14","1,554.50","1,555.65","1,533.78","50.83M","0.00%"
"2018- 03- 29","1,545.16","1,569.31","1,571.45","1,530.61","22.64M","-1.85%"
"2018- 03- 28","1,574.27","1,558.37","1,579.28","1,548.66","22.02M","0.96%"
"2018- 03- 27","1,559.26","1,533.58","1,563.86","1,531.99","13.37M","2.21%"
"2018- 03- 26","1,525.59","1,522.23","1,531.90","1,508.06","12.65M","0.24%"
"2018- 03- 23","1,521.96","1,531.22","1,538.03","1,517.68","14.31M","-2.01%"
"2018- 03- 22","1,553.22","1,554.22","1,562.05","1,547.19","19.76M","0.17%"
"2018- 03- 21","1,550.61","1,538.44","1,554.60","1,538.28","9.37M","0.53%"
"2018- 03- 20","1,542.46","1,517.47","1,544.79","1,516.57","8.25M","0.93%"
"2018- 03- 19","1,528.24","1,537.77","1,540.16","1,523.71","13.40M","-1.96%"
"2018- 03- 16","1,558.79","1,561.23","1,571.62","1,551.00","9.88M","0.60%"
"2018- 03- 15","1,549.56","1,549.54","1,553.11","1,533.04","8.29M","-0.03%"
"2018- 03- 14","1,550.04","1,529.75","1,554.37","1,524.17","7.93M","0.70%"
"2018- 03- 13","1,539.19","1,539.04","1,547.10","1,534.24","9.82M","-0.80%"
"2018- 03- 12","1,551.57","1,555.46","1,558.28","1,542.89","8.95M","0.34%"
"2018- 03- 09","1,546.25","1,523.94","1,549.60","1,517.73","11.26M","1.43%"
"2018- 03- 08","1,524.41","1,516.02","1,525.03","1,507.24","11.53M","1.26%"
"2018- 03- 07","1,505.44","1,523.24","1,525.55","1,502.81","11.88M","-2.00%"
"2018- 03- 06","1,536.19","1,533.19","1,539.21","1,525.53","8.63M","0.91%"
"2018- 03- 05","1,522.34","1,532.92","1,542.71","1,519.77","14.08M","-0.94%"
"2018- 03- 02","1,536.71","1,555.41","1,559.06","1,526.75","18.17M","-2.17%"
"2018- 02- 28","1,570.83","1,567.48","1,578.42","1,560.11","20.51M","-0.44%"
"2018- 02- 27","1,577.79","1,589.13","1,596.28","1,576.35","16.28M","-0.45%"
"2018- 02- 26","1,585.00","1,586.03","1,590.25","1,574.74","25.62M","0.23%"
"2018- 02- 23","1,581.30","1,566.15","1,581.65","1,555.05","9.44M","1.60%"
"2018- 02- 22","1,556.47","1,558.27","1,566.42","1,550.91","10.57M","-0.62%"
"2018- 02- 21","1,566.13","1,537.51","1,568.53","1,531.93","8.29M","1.92%"
"2018- 02- 20","1,536.56","1,550.42","1,553.56","1,531.07","7.56M","-1.02%"
"2018- 02- 19","1,552.42","1,560.47","1,563.19","1,544.92","8.04M","0.86%"
"2018- 02- 14","1,539.22","1,540.46","1,548.00","1,528.28","9.91M","0.40%"
"2018- 02- 13","1,533.02","1,554.76","1,557.47","1,533.02","12.47M","-1.35%"
"2018- 02- 12","1,553.94","1,578.95","1,578.95","1,551.22","13.59M","-1.08%"
"2018- 02- 09","1,570.98","1,572.61","1,584.80","1,561.41","15.15M","-2.63%"
"2018- 02- 08","1,613.36","1,605.65","1,628.49","1,595.34","14.04M","0.49%"
"2018- 02- 07","1,605.50","1,642.46","1,648.31","1,604.02","14.45M","-1.75%"
"2018- 02- 06","1,634.16","1,628.82","1,644.93","1,602.89","15.91M","-1.56%"
"2018- 02- 05","1,660.03","1,677.26","1,681.72","1,659.23","18.14M","-1.61%"
"2018- 02- 02","1,687.13","1,676.30","1,693.59","1,672.93","18.41M","1.04%"
"2018- 02- 01","1,669.79","1,668.93","1,675.85","1,657.07","15.94M","0.23%"
"2018- 01- 31","1,665.94","1,638.87","1,667.58","1,619.28","15.14M","1.50%"
"2018- 01- 30","1,641.37","1,653.94","1,663.75","1,641.12","10.93M","-0.79%"
"2018- 01- 29","1,654.50","1,640.00","1,657.14","1,636.18","12.11M","0.79%"
"2018- 01- 26","1,641.56","1,646.23","1,647.51","1,619.79","15.70M","-1.98%"
"2018- 01- 25","1,674.65","1,668.53","1,682.97","1,660.19","13.39M","0.06%"
"2018- 01- 24","1,673.59","1,670.05","1,678.78","1,664.52","12.29M","0.00%"
"2018- 01- 23","1,673.63","1,677.41","1,692.83","1,666.55","11.50M","0.02%"
"2018- 01- 22","1,673.35","1,672.68","1,681.89","1,651.39","10.89M","0.13%"
"2018- 01- 19","1,671.11","1,633.61","1,673.89","1,632.58","16.69M","2.36%"
"2018- 01- 18","1,632.65","1,648.22","1,650.50","1,627.89","11.87M","-0.55%"
"2018- 01- 17","1,641.76","1,628.23","1,642.50","1,625.78","9.23M","0.62%"
"2018- 01- 16","1,631.64","1,607.95","1,634.50","1,607.86","10.79M","1.28%"
"2018- 01- 15","1,611.03","1,613.03","1,615.12","1,597.09","8.59M","0.06%"
"2018- 01- 12","1,610.07","1,620.59","1,631.66","1,607.72","10.42M","-0.58%"
"2018- 01- 11","1,619.45","1,635.98","1,639.37","1,616.25","9.64M","-0.88%"
"2018- 01- 10","1,633.90","1,625.69","1,641.27","1,620.18","11.94M","0.90%"
"2018- 01- 09","1,619.31","1,605.54","1,619.56","1,597.75","11.03M","1.22%"
"2018- 01- 08","1,599.75","1,587.16","1,601.37","1,586.50","11.16M","0.85%"
"2018- 01- 05","1,586.34","1,577.79","1,586.34","1,571.93","11.82M","0.60%"
"2018- 01- 04","1,576.92","1,613.36","1,613.36","1,576.37","15.18M","-1.99%"
"2018- 01- 03","1,608.94","1,603.59","1,613.32","1,602.04","31.23M","-0.22%"
"2018- 01- 02","1,612.42","1,623.82","1,626.72","1,608.93","10.58M","-1.74%"
"2017- 12- 28","1,641.05","1,629.36","1,641.98","1,618.54","7.63M","0.39%"
"2017- 12- 27","1,634.64","1,611.43","1,638.18","1,598.74","7.43M","0.70%"
"2017- 12- 26","1,623.30","1,619.63","1,631.66","1,617.77","10.91M","0.38%"
"2017- 12- 22","1,617.15","1,616.52","1,617.62","1,600.39","15.91M","0.23%"
"2017- 12- 21","1,613.40","1,634.00","1,635.20","1,611.19","10.66M","-1.39%"
"2017- 12- 20","1,636.13","1,638.87","1,645.22","1,631.24","12.48M","-0.52%"
"2017- 12- 19","1,644.67","1,659.51","1,663.84","1,631.84","16.19M","-0.92%"
"2017- 12- 18","1,659.94","1,658.38","1,664.95","1,646.52","29.19M","0.09%"
"2017- 12- 15","1,658.42","1,645.96","1,658.42","1,638.32","49.36M","1.79%"
"2017- 12- 14","1,629.28","1,645.23","1,662.60","1,629.28","17.94M","-0.96%"
"2017- 12- 13","1,645.03","1,631.01","1,647.63","1,628.05","13.66M","1.19%"
"2017- 12- 12","1,625.63","1,623.58","1,631.11","1,615.93","23.92M","-0.20%"
"2017- 12- 11","1,628.82","1,649.15","1,650.68","1,615.35","27.17M","-1.15%"
"2017- 12- 08","1,647.79","1,665.06","1,668.90","1,641.37","39.83M","-1.40%"
"2017- 12- 07","1,671.18","1,691.88","1,692.86","1,665.40","38.25M","-0.87%"
"2017- 12- 06","1,685.90","1,700.21","1,710.85","1,685.16","8.91M","-0.84%"
"2017- 12- 05","1,700.20","1,683.58","1,706.68","1,682.44","10.39M","0.81%"
"2017- 12- 04","1,686.47","1,681.12","1,686.47","1,672.31","7.05M","0.41%"
"2017- 12- 01","1,679.55","1,693.71","1,697.10","1,677.57","9.23M","-0.38%"
"2017- 11- 30","1,685.96","1,694.17","1,715.75","1,685.96","14.59M","0.78%"
"2017- 11- 29","1,672.95","1,669.00","1,680.61","1,659.92","9.61M","0.57%"
"2017- 11- 28","1,663.48","1,656.26","1,684.84","1,648.97","11.51M","0.43%"
"2017- 11- 27","1,656.35","1,660.82","1,668.88","1,654.47","13.81M","-0.20%"
"2017- 11- 24","1,659.67","1,650.68","1,659.67","1,644.39","7.66M","0.36%"
"2017- 11- 23","1,653.67","1,650.83","1,656.35","1,645.68","7.77M","0.39%"
"2017- 11- 22","1,647.25","1,657.45","1,668.49","1,644.13","10.34M","-0.53%"
"2017- 11- 21","1,656.06","1,659.19","1,666.97","1,651.31","10.17M","-0.14%"
"2017- 11- 20","1,658.32","1,647.59","1,665.33","1,641.32","11.10M","0.28%"
"2017- 11- 17","1,653.77","1,664.81","1,672.98","1,648.10","10.54M","-1.03%"
"2017- 11- 16","1,670.96","1,678.12","1,678.12","1,664.40","8.98M","-0.40%"
"2017- 11- 15","1,677.66","1,675.83","1,694.87","1,674.00","9.90M","-0.16%"
"2017- 11- 14","1,680.39","1,685.55","1,686.27","1,668.50","10.53M","-0.44%"
"2017- 11- 13","1,687.76","1,681.36","1,698.68","1,678.97","10.19M","0.81%"
"2017- 11- 10","1,674.20","1,671.83","1,680.38","1,667.15","8.85M","-0.29%"
"2017- 11- 09","1,679.07","1,670.50","1,682.97","1,663.17","11.65M","0.90%"
"2017- 11- 08","1,664.15","1,650.26","1,675.18","1,648.68","10.94M","0.16%"
"2017- 11- 07","1,661.54","1,667.13","1,677.72","1,655.36","12.13M","-0.57%"
"2017- 11- 06","1,671.10","1,680.57","1,689.12","1,667.73","9.72M","-0.80%"
"2017- 11- 03","1,684.62","1,676.31","1,692.12","1,672.24","10.43M","1.14%"
"2017- 11- 02","1,665.66","1,664.86","1,671.72","1,658.47","9.35M","-0.16%"
"2017- 11- 01","1,668.27","1,669.17","1,676.10","1,659.99","11.66M","-0.35%"
"2017- 10- 31","1,674.05","1,633.78","1,678.31","1,633.78","16.27M","2.58%"
"2017- 10- 30","1,631.88","1,648.78","1,649.10","1,620.54","12.69M","-0.40%"
"2017- 10- 27","1,638.47","1,642.84","1,648.92","1,629.99","12.88M","-0.30%"
"2017- 10- 26","1,643.40","1,591.71","1,649.59","1,589.28","15.35M","3.21%"
"2017- 10- 25","1,592.29","1,602.52","1,602.52","1,583.33","11.38M","-0.76%"
"2017- 10- 24","1,604.46","1,604.08","1,612.03","1,600.72","11.25M","-0.16%"
"2017- 10- 23","1,607.11","1,603.78","1,614.49","1,603.62","10.96M","0.00%"
"2017- 10- 20","1,607.14","1,609.40","1,611.20","1,600.73","10.86M","-0.04%"
"2017- 10- 19","1,607.82","1,602.95","1,620.50","1,602.15","9.76M","0.82%"
"2017- 10- 18","1,594.67","1,572.32","1,596.84","1,569.38","11.05M","1.18%"
"2017- 10- 17","1,576.06","1,597.27","1,597.95","1,570.20","8.95M","-1.38%"
"2017- 10- 16","1,598.08","1,597.92","1,606.02","1,580.98","11.19M","0.55%"
"2017- 10- 13","1,589.29","1,583.85","1,591.83","1,569.85","10.92M","0.38%"
"2017- 10- 12","1,583.29","1,576.02","1,583.29","1,568.22","11.28M","0.27%"
"2017- 10- 11","1,578.95","1,560.93","1,581.81","1,558.53","12.03M","0.82%"
"2017- 10- 10","1,566.14","1,549.86","1,566.25","1,541.77","13.70M","0.59%"
"2017- 09- 29","1,556.94","1,537.43","1,556.98","1,537.43","9.51M","1.68%"
"2017- 09- 28","1,531.27","1,516.54","1,536.45","1,510.51","13.84M","-0.02%"
"2017- 09- 27","1,531.60","1,525.41","1,535.70","1,520.21","12.21M","0.08%"
"2017- 09- 26","1,530.45","1,494.57","1,533.52","1,493.21","13.44M","2.97%"
"2017- 09- 25","1,486.32","1,492.68","1,501.47","1,484.60","9.19M","-0.02%"
"2017- 09- 22","1,486.67","1,486.69","1,495.01","1,482.33","10.26K","-0.34%"
"2017- 09- 21","1,491.81","1,500.26","1,502.71","1,484.70","13.84K","-0.99%"
"2017- 09- 20","1,506.72","1,508.77","1,515.99","1,501.51","9.46K","0.10%"
"2017- 09- 19","1,505.24","1,498.95","1,511.94","1,496.25","10.67K","0.33%"
"2017- 09- 18","1,500.29","1,488.44","1,503.60","1,483.54","10.92K","0.74%"
"2017- 09- 15","1,489.27","1,474.90","1,490.98","1,470.46","13.32K","0.66%"
"2017- 09- 14","1,479.57","1,468.98","1,479.57","1,463.04","14.22K","0.86%"
"2017- 09- 13","1,466.97","1,493.42","1,498.21","1,466.77","15.88K","-1.57%"
"2017- 09- 12","1,490.37","1,488.71","1,496.94","1,484.05","11.99K","0.43%"
"2017- 09- 11","1,484.02","1,487.61","1,497.22","1,478.67","12.39K","-0.30%"
"2017- 09- 08","1,488.43","1,508.99","1,510.32","1,478.97","12.40K","-1.69%"
"2017- 09- 07","1,513.96","1,513.21","1,522.01","1,508.51","13.49K","0.62%"
"2017- 09- 06","1,504.59","1,525.42","1,525.42","1,499.25","19.81K","-1.30%"
"2017- 09- 05","1,524.39","1,546.63","1,548.91","1,521.84","7.96K","-0.76%"
"2017- 09- 04","1,536.09","1,542.08","1,553.08","1,536.07","7.58K","-1.44%"
"2017- 09- 01","1,558.60","1,554.45","1,568.09","1,546.53","10.00K","0.39%"
"2017- 08- 31","1,552.61","1,573.32","1,584.32","1,547.83","12.00K","-1.67%"
"2017- 08- 30","1,579.02","1,574.60","1,584.06","1,560.06","10.43K","-0.32%"
"2017- 08- 29","1,584.10","1,589.26","1,595.23","1,569.96","8.06K","-0.73%"
"2017- 08- 28","1,595.71","1,596.68","1,601.75","1,591.74","8.89K","-0.10%"
"2017- 08- 25","1,597.31","1,598.28","1,604.37","1,588.17","9.59K","0.12%"
"2017- 08- 24","1,595.43","1,593.99","1,605.16","1,591.22","11.42K","0.22%"
"2017- 08- 23","1,591.96","1,589.92","1,596.29","1,585.53","7.92K","0.04%"
"2017- 08- 22","1,591.36","1,595.75","1,602.67","1,584.59","8.92K","-0.21%"
"2017- 08- 21","1,594.76","1,588.76","1,597.42","1,581.23","9.63K","0.46%"
"2017- 08- 18","1,587.38","1,581.60","1,591.15","1,580.93","12.36K","0.04%"
"2017- 08- 17","1,586.72","1,581.73","1,588.99","1,567.07","7.86K","-0.08%"
"2017- 08- 16","1,588.04","1,593.20","1,593.88","1,580.43","9.46K","-0.42%"
"2017- 08- 14","1,594.68","1,601.41","1,605.49","1,590.59","8.73K","-0.06%"
"2017- 08- 11","1,595.69","1,595.09","1,605.14","1,585.67","18.71K","-1.04%"
"2017- 08- 10","1,612.51","1,606.66","1,628.60","1,603.14","13.29K","-0.12%"
"2017- 08- 09","1,614.44","1,605.39","1,618.89","1,598.38","9.78K","0.50%"
"2017- 08- 08","1,606.36","1,625.77","1,625.77","1,602.23","13.63K","-1.33%"
"2017- 08- 07","1,628.01","1,645.34","1,648.27","1,628.01","7.71K","-0.76%"
"2017- 08- 04","1,640.42","1,623.93","1,646.51","1,618.20","9.08K","1.03%"
"2017- 08- 03","1,623.75","1,624.16","1,628.37","1,612.28","10.29K","-0.03%"
"2017- 08- 02","1,624.22","1,628.16","1,632.07","1,619.62","8.04K","0.20%"
"2017- 08- 01","1,620.95","1,614.73","1,636.83","1,613.98","8.65K","0.33%"
"2017- 07- 31","1,615.64","1,647.14","1,652.91","1,614.25","11.22K","-2.33%"
"2017- 07- 28","1,654.11","1,633.20","1,659.60","1,632.09","11.00K","1.07%"
"2017- 07- 27","1,636.59","1,637.76","1,639.87","1,623.86","8.50K","0.25%"
"2017- 07- 26","1,632.54","1,632.92","1,641.89","1,627.40","11.34K","0.57%"
"2017- 07- 25","1,623.24","1,614.41","1,628.25","1,613.13","7.59K","0.55%"
"2017- 07- 24","1,614.30","1,620.80","1,621.49","1,609.52","6.54K","-0.16%"
"2017- 07- 21","1,616.92","1,615.70","1,619.91","1,608.35","7.45K","-0.03%"
"2017- 07- 20","1,617.33","1,631.52","1,632.61","1,610.60","7.25K","-0.48%"
"2017- 07- 19","1,625.18","1,634.95","1,640.48","1,617.56","10.42K","-0.31%"
"2017- 07- 18","1,630.25","1,637.26","1,640.31","1,624.45","9.63K","-0.46%"
"2017- 07- 17","1,637.79","1,637.86","1,642.04","1,627.91","8.24K","0.43%"
"2017- 07- 14","1,630.83","1,625.32","1,641.39","1,617.37","8.23K","0.81%"
"2017- 07- 13","1,617.70","1,621.18","1,631.17","1,611.83","11.52K","0.09%"
"2017- 07- 12","1,616.20","1,622.97","1,636.84","1,614.31","10.36K","-0.20%"
"2017- 07- 11","1,619.37","1,621.37","1,630.65","1,615.21","11.14K","-0.16%"
"2017- 07- 10","1,621.99","1,634.67","1,639.67","1,618.64","10.65K","-0.96%"
"2017- 07- 07","1,637.67","1,644.75","1,650.88","1,630.12","9.73K","-0.89%"
"2017- 07- 06","1,652.44","1,655.40","1,661.39","1,649.23","12.90K","-0.31%"
"2017- 07- 05","1,657.65","1,659.10","1,669.53","1,653.70","7.90K","-0.53%"
"2017- 07- 04","1,666.53","1,682.03","1,682.47","1,661.81","7.18K","-1.53%"
"2017- 07- 03","1,692.41","1,673.86","1,692.41","1,667.34","7.89K","1.28%"
"2017- 06- 30","1,670.95","1,670.45","1,678.60","1,660.41","7.05K","-0.41%"
"2017- 06- 29","1,677.85","1,678.11","1,684.10","1,665.37","7.60K","0.22%"
"2017- 06- 28","1,674.13","1,678.16","1,681.83","1,670.09","8.47K","-0.05%"
"2017- 06- 27","1,674.98","1,674.92","1,680.81","1,669.29","9.28K","-0.10%"
"2017- 06- 26","1,676.68","1,683.30","1,683.93","1,665.78","8.77K","-0.46%"
"2017- 06- 23","1,684.35","1,679.66","1,694.89","1,678.00","8.66K","0.37%"
"2017- 06- 22","1,678.10","1,667.50","1,678.17","1,657.26","10.01K","1.09%"
"2017- 06- 21","1,660.06","1,675.36","1,676.97","1,656.39","12.71K","-1.35%"
"2017- 06- 20","1,682.75","1,700.61","1,700.61","1,680.84","11.85K","-1.23%"
"2017- 06- 19","1,703.65","1,697.92","1,710.71","1,689.11","11.51K","0.10%"
"2017- 06- 16","1,701.99","1,701.23","1,706.92","1,694.11","11.98K","0.26%"
"2017- 06- 15","1,697.58","1,720.36","1,724.18","1,693.31","11.40K","-1.42%"
"2017- 06- 14","1,721.99","1,714.72","1,729.14","1,710.87","13.83K","0.63%"
"2017- 06- 13","1,711.14","1,698.24","1,718.70","1,698.24","8.17K","0.74%"
"2017- 06- 12","1,698.55","1,691.89","1,706.33","1,688.08","8.60K","-0.12%"
"2017- 06- 09","1,700.56","1,709.35","1,714.00","1,697.20","12.47K","-0.63%"
"2017- 06- 08","1,711.28","1,708.58","1,714.78","1,695.31","13.74K","0.46%"
"2017- 06- 07","1,703.44","1,703.33","1,709.20","1,692.57","12.68K","-0.88%"
"2017- 06- 05","1,718.52","1,724.08","1,731.86","1,715.78","8.30K","0.14%"
"2017- 06- 02","1,716.12","1,710.50","1,719.04","1,705.18","11.72K","0.11%"
"2017- 06- 01","1,714.19","1,709.13","1,726.43","1,705.89","9.64K","0.29%"
"2017- 05- 31","1,709.18","1,707.93","1,723.84","1,703.74","13.05K","-0.66%"
"2017- 05- 30","1,720.47","1,709.12","1,726.80","1,704.29","10.36K","0.85%"
"2017- 05- 29","1,705.91","1,703.97","1,720.62","1,700.52","10.81K","0.15%"
"2017- 05- 26","1,703.41","1,714.08","1,721.18","1,699.72","13.15K","-0.18%"
"2017- 05- 25","1,706.53","1,694.68","1,717.80","1,693.74","10.65K","0.70%"
"2017- 05- 24","1,694.73","1,709.05","1,710.95","1,690.60","9.99K","-0.88%"
"2017- 05- 23","1,709.81","1,698.71","1,726.34","1,690.50","11.07K","0.41%"
"2017- 05- 22","1,702.78","1,702.35","1,706.99","1,688.85","10.54K","0.24%"
"2017- 05- 19","1,698.68","1,667.30","1,701.41","1,647.98","13.58K","2.13%"
"2017- 05- 18","1,663.24","1,629.62","1,668.51","1,628.92","13.17K","1.64%"
"2017- 05- 17","1,636.36","1,623.87","1,637.73","1,616.58","13.13K","0.42%"
"2017- 05- 16","1,629.58","1,631.35","1,636.28","1,619.95","18.30K","0.13%"
"2017- 05- 15","1,627.48","1,616.49","1,634.41","1,612.79","8.46K","0.17%"
"2017- 05- 12","1,624.74","1,636.98","1,637.88","1,619.40","9.01K","-1.38%"
"2017- 05- 11","1,647.43","1,635.98","1,647.43","1,623.99","13.45K","1.66%"
"2017- 05- 10","1,620.50","1,634.13","1,659.76","1,611.78","17.65K","-0.37%"
"2017- 05- 08","1,626.50","1,579.11","1,626.50","1,571.25","13.20K","3.41%"
"2017- 05- 04","1,572.82","1,558.34","1,573.32","1,556.80","8.60K","0.67%"
"2017- 05- 02","1,562.37","1,532.68","1,567.96","1,531.93","8.85K","1.71%"
"2017- 04- 28","1,536.08","1,534.93","1,542.02","1,530.16","9.42K","-1.38%"
"2017- 04- 27","1,557.59","1,573.87","1,585.57","1,550.46","12.59K","-1.76%"
"2017- 04- 26","1,585.54","1,563.79","1,593.08","1,560.06","9.81K","1.62%"
"2017- 04- 25","1,560.33","1,547.71","1,567.48","1,546.54","8.57K","0.70%"
"2017- 04- 24","1,549.46","1,546.55","1,549.87","1,536.57","6.82K","0.22%"
"2017- 04- 21","1,546.08","1,549.64","1,550.03","1,537.54","10.27K","0.29%"
"2017- 04- 20","1,541.67","1,511.44","1,543.28","1,509.26","11.56K","2.25%"
"2017- 04- 19","1,507.69","1,521.86","1,521.86","1,499.28","9.49K","-1.26%"
"2017- 04- 18","1,526.99","1,540.00","1,540.00","1,522.87","8.96K","-0.41%"
"2017- 04- 17","1,533.35","1,522.60","1,534.09","1,518.93","6.75K","0.60%"
"2017- 04- 14","1,524.28","1,523.42","1,527.64","1,519.31","4.85K","-0.30%"
"2017- 04- 13","1,528.89","1,526.28","1,530.82","1,515.00","9.89K","0.78%"
"2017- 04- 12","1,517.12","1,512.31","1,519.34","1,511.69","7.65K","0.73%"
"2017- 04- 11","1,506.09","1,515.54","1,519.29","1,501.52","8.26K","-0.89%"
"2017- 04- 10","1,519.62","1,531.66","1,533.42","1,517.41","7.69K","-0.82%"
"2017- 04- 07","1,532.14","1,540.32","1,549.66","1,527.89","9.21K","-0.19%"
"2017- 04- 06","1,535.01","1,544.86","1,547.28","1,530.45","7.93K","-0.91%"
"2017- 04- 05","1,549.11","1,566.51","1,566.51","1,537.36","10.95K","-1.19%"
"2017- 04- 04","1,567.69","1,580.51","1,580.91","1,561.04","9.37K","-1.21%"
"2017- 04- 03","1,586.85","1,589.19","1,590.33","1,574.57","8.02K","-0.16%"
"2017- 03- 31","1,589.46","1,582.60","1,591.70","1,576.47","7.87K","0.73%"
"2017- 03- 30","1,577.95","1,572.39","1,584.36","1,567.53","7.68K","0.40%"
"2017- 03- 29","1,571.70","1,590.26","1,592.07","1,567.36","8.52K","-1.13%"
"2017- 03- 28","1,589.65","1,603.11","1,604.17","1,583.48","8.08K","-0.45%"
"2017- 03- 27","1,596.81","1,598.81","1,599.23","1,583.12","9.56K","-0.75%"
"2017- 03- 24","1,608.87","1,607.45","1,621.90","1,600.11","10.51K","-0.70%"
"2017- 03- 23","1,620.26","1,629.45","1,635.96","1,618.46","9.29K","-0.59%"
"2017- 03- 22","1,629.94","1,625.02","1,637.60","1,612.09","11.30K","0.15%"
"2017- 03- 21","1,627.50","1,587.88","1,635.08","1,586.15","13.55K","3.08%"
"2017- 03- 20","1,578.91","1,568.24","1,578.91","1,562.71","7.92K","0.83%"
"2017- 03- 17","1,565.86","1,557.74","1,567.01","1,550.13","11.20K","0.69%"
"2017- 03- 16","1,555.12","1,561.77","1,564.52","1,543.35","9.80K","0.62%"
"2017- 03- 15","1,545.55","1,551.83","1,559.00","1,540.56","14.06K","-0.72%"
"2017- 03- 14","1,556.77","1,538.32","1,559.27","1,532.11","14.28K","1.70%"
