"날짜","종가","시가","고가","저가","거래량","변동 %"
"2021- 01- 28","2,177.64","2,193.36","2,193.36","2,131.63","15.93M","-0.75%"
"2021- 01- 27","2,194.11","2,225.12","2,255.53","2,174.91","12.06M","-1.40%"
"2021- 01- 26","2,225.37","2,259.19","2,266.57","2,208.15","15.50M","-0.95%"
"2021- 01- 25","2,246.67","2,196.85","2,247.44","2,196.85","12.45M","2.36%"
"2021- 01- 22","2,194.85","2,214.91","2,236.70","2,194.85","14.57M","-0.78%"
"2021- 01- 21","2,212.17","2,191.63","2,237.78","2,190.90","21.64M","1.39%"
"2021- 01- 20","2,181.89","2,141.10","2,185.24","2,111.64","20.38M","2.18%"
"2021- 01- 19","2,135.24","2,052.53","2,136.93","2,050.39","20.69M","4.07%"
"2021- 01- 18","2,051.73","2,097.84","2,103.57","2,031.42","15.64M","-2.27%"
"2021- 01- 15","2,099.34","2,134.75","2,172.51","2,098.05","15.22M","-1.68%"
"2021- 01- 14","2,135.24","2,136.22","2,175.00","2,127.86","13.28M","0.03%"
"2021- 01- 13","2,134.59","2,114.13","2,165.36","2,108.65","15.54M","1.72%"
"2021- 01- 12","2,098.50","2,131.06","2,142.39","2,039.70","20.68M","-1.73%"
"2021- 01- 11","2,135.37","2,159.99","2,242.02","2,081.49","29.44M","-0.56%"
"2021- 01- 08","2,147.41","2,100.17","2,169.79","2,099.69","23.86M","2.41%"
"2021- 01- 07","2,096.88","2,019.54","2,110.92","2,019.05","35.79M","4.78%"
"2021- 01- 06","2,001.25","1,981.43","2,053.36","1,968.96","28.66M","1.87%"
"2021- 01- 05","1,964.55","1,915.03","1,969.24","1,901.84","28.03M","2.44%"
"2021- 01- 04","1,917.85","1,800.36","1,922.56","1,800.36","24.27M","6.66%"
"2020- 12- 30","1,798.11","1,760.76","1,799.79","1,755.37","12.00M","1.99%"
"2020- 12- 29","1,762.97","1,740.84","1,767.44","1,730.55","16.82M","1.20%"
"2020- 12- 28","1,742.02","1,758.37","1,764.68","1,735.53","13.70M","-0.74%"
"2020- 12- 24","1,754.94","1,737.97","1,763.09","1,737.97","31.99M","1.25%"
"2020- 12- 23","1,733.32","1,733.61","1,745.38","1,696.96","12.09M","0.32%"
"2020- 12- 22","1,727.78","1,771.50","1,771.50","1,725.81","16.48M","-2.47%"
"2020- 12- 21","1,771.50","1,768.02","1,778.04","1,748.64","14.95M","0.38%"
"2020- 12- 18","1,764.74","1,778.07","1,785.36","1,755.37","31.90M","-0.73%"
"2020- 12- 17","1,777.80","1,770.74","1,780.65","1,751.64","12.35M","0.56%"
"2020- 12- 16","1,767.98","1,742.56","1,772.56","1,741.82","18.02M","1.99%"
"2020- 12- 15","1,733.52","1,740.79","1,746.41","1,716.96","11.38M","-0.17%"
"2020- 12- 14","1,736.55","1,766.13","1,771.39","1,735.18","8.71M","-1.70%"
"2020- 12- 11","1,766.51","1,763.43","1,790.02","1,763.01","17.09M","0.51%"
"2020- 12- 10","1,757.58","1,750.48","1,769.31","1,732.42","12.90M","-0.51%"
"2020- 12- 09","1,766.59","1,723.91","1,766.76","1,723.81","14.91M","2.56%"
"2020- 12- 08","1,722.54","1,733.44","1,749.09","1,717.87","9.27M","-0.40%"
"2020- 12- 07","1,729.53","1,752.96","1,753.75","1,703.00","10.39M","-1.17%"
"2020- 12- 04","1,750.07","1,768.50","1,777.50","1,745.08","11.88M","-0.95%"
"2020- 12- 03","1,766.86","1,768.57","1,770.96","1,748.83","8.67M","-0.19%"
"2020- 12- 02","1,770.31","1,735.99","1,770.51","1,735.27","11.13M","2.06%"
"2020- 12- 01","1,734.59","1,717.73","1,735.21","1,712.42","10.02M","1.79%"
"2020- 11- 30","1,704.01","1,751.05","1,752.26","1,704.01","15.18M","-2.17%"
"2020- 11- 27","1,741.82","1,721.87","1,744.94","1,712.75","10.98M","0.50%"
"2020- 11- 26","1,733.16","1,706.66","1,733.34","1,689.57","11.27M","1.98%"
"2020- 11- 25","1,699.49","1,746.78","1,751.97","1,685.17","16.98M","-0.54%"
"2020- 11- 24","1,708.68","1,685.32","1,709.13","1,679.94","16.74M","2.63%"
"2020- 11- 23","1,664.93","1,660.42","1,671.15","1,643.83","7.97M","1.01%"
"2020- 11- 20","1,648.36","1,646.36","1,656.44","1,636.99","7.26M","0.28%"
"2020- 11- 19","1,643.77","1,635.61","1,645.03","1,621.03","10.84M","0.15%"
"2020- 11- 18","1,641.37","1,622.39","1,643.40","1,612.78","10.32M","1.31%"
"2020- 11- 17","1,620.13","1,619.48","1,625.27","1,604.05","12.05M","0.93%"
"2020- 11- 16","1,605.24","1,590.00","1,608.01","1,579.14","11.02M","0.09%"
"2020- 11- 13","1,603.76","1,606.88","1,612.12","1,574.82","12.46M","-0.33%"
"2020- 11- 12","1,609.04","1,613.89","1,623.26","1,598.45","13.66M","0.36%"
"2020- 11- 11","1,603.22","1,617.66","1,629.99","1,594.27","19.89M","-0.93%"
"2020- 11- 10","1,618.20","1,628.17","1,647.96","1,608.00","26.11M","-0.67%"
"2020- 11- 09","1,629.09","1,586.51","1,634.42","1,581.62","29.25M","4.74%"
"2020- 11- 06","1,555.39","1,539.04","1,560.09","1,534.06","21.07M","2.08%"
"2020- 11- 05","1,523.64","1,486.08","1,523.64","1,483.05","28.74M","4.39%"
"2020- 11- 04","1,459.59","1,495.10","1,500.84","1,451.30","27.43M","-1.06%"
"2020- 11- 03","1,475.20","1,432.15","1,476.22","1,431.92","13.62M","4.08%"
"2020- 11- 02","1,417.34","1,403.21","1,418.07","1,383.30","10.10M","1.27%"
"2020- 10- 30","1,399.55","1,444.96","1,452.30","1,397.80","10.98M","-3.76%"
"2020- 10- 29","1,454.17","1,433.71","1,455.53","1,429.36","10.60M","-0.49%"
"2020- 10- 28","1,461.40","1,446.20","1,461.54","1,437.03","11.38M","1.86%"
"2020- 10- 27","1,434.72","1,435.45","1,447.93","1,423.08","10.72M","-0.92%"
"2020- 10- 26","1,448.06","1,471.22","1,472.67","1,443.14","9.51M","-1.81%"
"2020- 10- 23","1,474.80","1,472.53","1,480.11","1,459.28","7.70M","0.82%"
"2020- 10- 22","1,462.85","1,456.88","1,474.13","1,451.59","10.58M","-0.23%"
"2020- 10- 21","1,466.27","1,452.70","1,467.45","1,439.57","13.63M","1.30%"
"2020- 10- 20","1,447.51","1,424.23","1,450.88","1,414.78","10.53M","0.77%"
"2020- 10- 19","1,436.40","1,461.01","1,465.32","1,434.42","10.20M","-1.48%"
"2020- 10- 16","1,458.02","1,479.03","1,484.37","1,441.79","10.45M","-1.36%"
"2020- 10- 15","1,478.06","1,476.84","1,488.05","1,460.55","12.45M","0.04%"
"2020- 10- 14","1,477.46","1,505.82","1,505.82","1,470.64","17.03M","-1.66%"
"2020- 10- 13","1,502.34","1,540.03","1,540.03","1,498.76","11.77M","-1.91%"
"2020- 10- 12","1,531.66","1,539.48","1,543.22","1,521.98","15.38M","-0.08%"
"2020- 10- 08","1,532.89","1,502.21","1,540.39","1,495.64","23.93M","3.22%"
"2020- 10- 07","1,485.02","1,448.16","1,485.02","1,444.81","12.10M","1.67%"
"2020- 10- 06","1,460.64","1,455.60","1,468.41","1,452.48","12.50M","0.75%"
"2020- 10- 05","1,449.71","1,417.19","1,449.71","1,410.84","15.73M","3.03%"
"2020- 09- 29","1,407.10","1,409.48","1,415.69","1,389.26","13.35M","2.04%"
"2020- 09- 28","1,378.93","1,377.97","1,384.36","1,353.64","12.70M","1.39%"
"2020- 09- 25","1,360.09","1,365.93","1,369.07","1,338.31","14.31M","1.18%"
"2020- 09- 24","1,344.19","1,376.37","1,396.99","1,341.10","19.07M","-4.26%"
"2020- 09- 23","1,403.96","1,445.20","1,448.15","1,363.84","19.56M","-1.03%"
"2020- 09- 22","1,418.52","1,448.87","1,453.35","1,411.65","19.52M","-2.24%"
"2020- 09- 21","1,450.97","1,480.82","1,487.28","1,441.37","21.15M","-2.38%"
"2020- 09- 18","1,486.37","1,485.65","1,498.37","1,478.24","11.71M","0.78%"
"2020- 09- 17","1,474.83","1,503.88","1,521.24","1,460.41","19.36M","-2.24%"
"2020- 09- 16","1,508.64","1,541.95","1,557.75","1,507.33","17.58M","-2.35%"
"2020- 09- 15","1,545.02","1,548.88","1,553.41","1,528.03","18.55M","0.29%"
"2020- 09- 14","1,540.50","1,523.46","1,553.80","1,515.81","20.79M","0.91%"
"2020- 09- 11","1,526.64","1,540.69","1,543.88","1,511.25","18.21M","-1.58%"
"2020- 09- 10","1,551.12","1,537.89","1,554.57","1,519.47","23.25M","2.26%"
"2020- 09- 09","1,516.81","1,515.99","1,524.23","1,502.99","35.30M","-0.90%"
"2020- 09- 08","1,530.64","1,573.09","1,576.11","1,527.95","30.68M","-2.10%"
"2020- 09- 07","1,563.41","1,559.12","1,574.55","1,544.36","43.30M","0.28%"
"2020- 09- 04","1,559.06","1,504.38","1,564.55","1,504.22","83.71M","0.11%"
"2020- 09- 03","1,557.37","1,525.09","1,567.28","1,525.09","71.59M","2.63%"
"2020- 09- 02","1,517.51","1,517.54","1,526.07","1,497.99","39.05M","0.26%"
"2020- 09- 01","1,513.64","1,511.78","1,523.56","1,488.34","65.12M","0.59%"
"2020- 08- 31","1,504.77","1,541.48","1,550.33","1,496.47","19.39M","-1.72%"
"2020- 08- 28","1,531.03","1,532.49","1,553.21","1,518.84","12.55M","0.77%"
"2020- 08- 27","1,519.27","1,552.58","1,559.70","1,519.17","15.74M","-1.08%"
"2020- 08- 26","1,535.91","1,516.21","1,549.25","1,484.45","14.47M","1.14%"
"2020- 08- 25","1,518.64","1,486.26","1,519.19","1,476.79","19.94M","3.78%"
"2020- 08- 24","1,463.38","1,449.21","1,470.53","1,424.57","11.03M","0.74%"
"2020- 08- 21","1,452.64","1,448.91","1,473.12","1,425.43","11.63M","2.04%"
"2020- 08- 20","1,423.66","1,472.53","1,494.19","1,418.86","15.62M","-4.31%"
"2020- 08- 19","1,487.84","1,496.53","1,501.15","1,469.06","11.33M","1.02%"
"2020- 08- 18","1,472.78","1,511.34","1,540.14","1,463.89","19.56M","-3.48%"
"2020- 08- 14","1,525.86","1,575.62","1,575.89","1,514.12","15.09M","-3.60%"
"2020- 08- 13","1,582.88","1,612.62","1,626.63","1,567.05","15.87M","-0.08%"
"2020- 08- 12","1,584.21","1,591.83","1,609.86","1,569.21","21.54M","-0.74%"
"2020- 08- 11","1,596.05","1,565.67","1,613.69","1,557.67","31.69M","1.77%"
"2020- 08- 10","1,568.30","1,566.32","1,582.91","1,537.53","33.10M","1.39%"
"2020- 08- 07","1,546.78","1,472.41","1,548.91","1,470.98","31.32M","5.80%"
"2020- 08- 06","1,461.93","1,438.86","1,480.51","1,431.29","47.12M","1.47%"
"2020- 08- 05","1,440.82","1,370.39","1,440.84","1,358.06","21.42M","5.78%"
"2020- 08- 04","1,362.11","1,355.26","1,362.80","1,349.31","15.66M","2.46%"
"2020- 08- 03","1,329.45","1,299.83","1,339.02","1,291.72","11.44M","3.08%"
"2020- 07- 31","1,289.70","1,288.04","1,307.31","1,269.56","9.36M","0.80%"
"2020- 07- 30","1,279.51","1,283.41","1,289.78","1,271.64","11.61M","0.08%"
"2020- 07- 29","1,278.53","1,277.87","1,292.45","1,270.59","18.69M","-0.64%"
"2020- 07- 28","1,286.75","1,289.33","1,296.04","1,278.26","11.46M","0.27%"
"2020- 07- 27","1,283.27","1,274.74","1,303.91","1,274.48","15.87M","0.79%"
"2020- 07- 24","1,273.25","1,262.10","1,284.46","1,258.82","24.12M","-0.96%"
"2020- 07- 23","1,285.59","1,302.56","1,308.58","1,278.36","22.37M","-0.98%"
"2020- 07- 22","1,298.29","1,274.71","1,310.66","1,268.84","24.29M","2.29%"
"2020- 07- 21","1,269.19","1,247.11","1,276.49","1,247.11","19.65M","2.64%"
"2020- 07- 20","1,236.50","1,239.45","1,240.37","1,220.57","10.48M","-0.32%"
"2020- 07- 17","1,240.44","1,250.02","1,257.14","1,231.91","7.70M","-0.74%"
"2020- 07- 16","1,249.67","1,263.49","1,269.67","1,243.91","12.26M","-0.61%"
"2020- 07- 15","1,257.40","1,260.49","1,269.35","1,246.42","12.05M","1.14%"
"2020- 07- 14","1,243.26","1,254.62","1,263.23","1,236.19","14.14M","-1.96%"
"2020- 07- 13","1,268.16","1,250.27","1,270.86","1,245.73","13.45M","2.62%"
"2020- 07- 10","1,235.81","1,260.09","1,262.10","1,232.10","13.15M","-1.87%"
"2020- 07- 09","1,259.33","1,245.81","1,269.63","1,240.29","24.46M","1.52%"
"2020- 07- 08","1,240.47","1,246.17","1,252.41","1,233.90","11.27M","-0.25%"
"2020- 07- 07","1,243.55","1,258.15","1,271.36","1,242.53","10.06M","0.01%"
"2020- 07- 06","1,243.39","1,241.57","1,247.18","1,221.11","11.75M","0.57%"
"2020- 07- 03","1,236.37","1,245.81","1,248.33","1,228.46","9.06M","0.24%"
"2020- 07- 02","1,233.45","1,254.50","1,260.77","1,213.13","16.01M","-0.66%"
"2020- 07- 01","1,241.59","1,249.20","1,259.53","1,238.73","21.05M","0.45%"
"2020- 06- 30","1,236.01","1,252.17","1,255.84","1,234.02","11.46M","0.35%"
"2020- 06- 29","1,231.73","1,234.65","1,249.07","1,226.10","15.43M","-1.79%"
"2020- 06- 26","1,254.21","1,264.59","1,265.67","1,235.03","10.34M","0.86%"
"2020- 06- 25","1,243.55","1,249.04","1,263.23","1,237.72","14.52M","-1.70%"
"2020- 06- 24","1,265.05","1,271.03","1,273.82","1,255.98","13.72M","-0.01%"
"2020- 06- 23","1,265.16","1,269.35","1,273.95","1,234.00","13.74M","1.30%"
"2020- 06- 22","1,248.96","1,253.82","1,263.48","1,244.46","8.84M","-0.42%"
"2020- 06- 19","1,254.19","1,269.08","1,270.24","1,231.24","11.19M","0.65%"
"2020- 06- 18","1,246.08","1,253.95","1,260.79","1,234.42","9.52M","-0.72%"
"2020- 06- 17","1,255.17","1,238.22","1,270.43","1,225.88","14.62M","1.88%"
"2020- 06- 16","1,231.96","1,209.34","1,236.26","1,187.06","15.61M","6.87%"
"2020- 06- 15","1,152.74","1,189.91","1,223.99","1,146.37","22.43M","-3.13%"
"2020- 06- 12","1,190.00","1,130.44","1,193.02","1,128.08","15.51M","-0.15%"
"2020- 06- 11","1,191.79","1,191.84","1,209.60","1,174.76","15.19M","-0.19%"
"2020- 06- 10","1,194.05","1,191.04","1,201.29","1,181.13","15.50M","0.40%"
"2020- 06- 09","1,189.32","1,197.59","1,212.89","1,176.55","30.25M","-0.05%"
"2020- 06- 08","1,189.96","1,214.70","1,216.45","1,185.43","12.39M","0.37%"
"2020- 06- 05","1,185.58","1,158.37","1,186.14","1,154.07","14.97M","2.65%"
"2020- 06- 04","1,154.97","1,164.33","1,171.16","1,146.68","13.00M","0.40%"
"2020- 06- 03","1,150.40","1,148.70","1,151.74","1,139.90","11.36M","1.76%"
"2020- 06- 02","1,130.52","1,126.06","1,136.12","1,119.60","9.61M","0.44%"
"2020- 06- 01","1,125.55","1,116.26","1,130.50","1,114.91","8.02M","2.18%"
"2020- 05- 29","1,101.56","1,101.73","1,114.36","1,094.82","10.60M","-0.78%"
"2020- 05- 28","1,110.25","1,139.43","1,146.05","1,097.08","13.05M","-2.29%"
"2020- 05- 27","1,136.31","1,157.23","1,170.83","1,131.64","14.30M","-1.31%"
"2020- 05- 26","1,151.37","1,099.07","1,153.39","1,096.30","16.51M","6.01%"
"2020- 05- 25","1,086.07","1,062.71","1,086.37","1,054.58","11.37M","2.91%"
"2020- 05- 22","1,055.36","1,075.59","1,079.12","1,045.71","11.83M","-1.62%"
"2020- 05- 21","1,072.76","1,063.56","1,091.88","1,061.42","18.43M","2.58%"
"2020- 05- 20","1,045.77","1,026.44","1,046.42","1,024.29","11.82M","1.90%"
"2020- 05- 19","1,026.27","1,036.77","1,054.15","1,025.62","15.30M","2.30%"
"2020- 05- 18","1,003.22","983.85","1,004.38","969.75","8.86M","3.08%"
"2020- 05- 15","973.20","981.31","981.53","968.29","11.30M","0.75%"
"2020- 05- 14","965.98","968.31","972.46","957.33","10.90M","-1.26%"
"2020- 05- 13","978.35","946.56","978.42","946.27","9.40M","1.84%"
"2020- 05- 12","960.65","976.74","977.78","952.93","13.71M","-1.53%"
"2020- 05- 11","975.57","995.53","997.96","975.16","14.37M","-1.33%"
"2020- 05- 08","988.73","987.87","996.19","985.02","6.45M","0.26%"
"2020- 05- 07","986.19","982.03","991.38","976.64","6.06M","-0.37%"
"2020- 05- 06","989.84","993.93","999.21","980.68","8.31M","1.39%"
"2020- 05- 04","976.28","991.55","993.61","974.73","8.10M","-4.12%"
"2020- 04- 29","1,018.26","1,009.57","1,027.28","1,008.86","8.01M","1.59%"
"2020- 04- 28","1,002.36","1,004.87","1,005.34","988.71","8.18M","0.56%"
"2020- 04- 27","996.78","985.72","1,003.72","983.94","6.20M","1.70%"
"2020- 04- 24","980.16","999.32","1,000.12","976.85","7.43M","-2.10%"
"2020- 04- 23","1,001.19","984.14","1,002.70","977.35","8.66M","2.40%"
"2020- 04- 22","977.70","963.16","978.09","952.24","7.40M","-0.32%"
"2020- 04- 21","980.83","975.32","994.83","958.41","12.30M","-0.35%"
"2020- 04- 20","984.27","986.61","1,006.77","982.53","8.48M","-0.47%"
"2020- 04- 17","988.93","977.09","1,003.90","977.09","10.31M","3.21%"
"2020- 04- 16","958.19","937.17","963.39","931.53","8.19M","1.26%"
"2020- 04- 14","946.30","940.66","954.13","936.44","11.11M","2.44%"
"2020- 04- 13","923.75","939.40","945.73","922.72","14.51M","-2.31%"
"2020- 04- 10","945.55","921.55","947.05","919.29","10.18M","1.49%"
"2020- 04- 09","931.65","927.87","931.65","912.87","9.33M","2.79%"
"2020- 04- 08","906.35","897.06","926.69","895.22","11.41M","-0.06%"
"2020- 04- 07","906.89","907.46","915.45","888.59","11.73M","1.58%"
"2020- 04- 06","892.76","873.45","897.22","865.42","9.64M","3.57%"
"2020- 04- 03","861.98","908.94","911.70","850.09","12.35M","-1.33%"
"2020- 04- 02","873.60","849.09","881.96","821.89","12.78M","3.79%"
"2020- 04- 01","841.71","866.32","884.87","839.21","11.02M","-4.06%"
"2020- 03- 31","877.32","870.25","878.94","853.60","12.46M","2.34%"
"2020- 03- 30","857.23","822.27","866.50","816.25","9.94M","0.28%"
"2020- 03- 27","854.86","871.26","875.58","826.23","12.64M","2.70%"
"2020- 03- 26","832.41","846.76","872.61","816.15","16.40M","-1.38%"
"2020- 03- 25","844.03","794.51","855.53","787.13","15.22M","11.46%"
"2020- 03- 24","757.26","711.87","760.86","697.10","11.24M","10.84%"
"2020- 03- 23","683.20","686.27","712.60","663.73","10.67M","-6.31%"
"2020- 03- 20","729.19","674.47","729.19","653.32","13.75M","14.19%"
"2020- 03- 19","638.58","769.53","770.34","635.41","17.81M","-15.38%"
"2020- 03- 18","754.61","813.77","817.20","754.38","9.52M","-6.97%"
"2020- 03- 17","811.19","784.47","826.48","783.39","9.33M","-1.83%"
"2020- 03- 16","826.29","889.03","889.03","825.91","8.51M","-5.69%"
"2020- 03- 13","876.15","855.01","886.89","821.27","14.71M","-4.06%"
"2020- 03- 12","913.22","964.03","970.30","900.97","11.58M","-6.18%"
"2020- 03- 11","973.37","999.13","1,002.54","964.56","7.02M","-1.75%"
"2020- 03- 10","990.71","976.27","997.48","974.24","8.72M","0.88%"
"2020- 03- 09","982.11","999.45","1,006.57","980.83","9.96M","-5.89%"
"2020- 03- 06","1,043.53","1,056.62","1,060.07","1,036.75","5.46M","-2.73%"
"2020- 03- 05","1,072.79","1,074.48","1,080.78","1,066.10","5.91M","1.43%"
"2020- 03- 04","1,057.68","1,043.57","1,063.09","1,043.57","6.32M","1.25%"
"2020- 03- 03","1,044.63","1,059.47","1,068.34","1,041.42","6.09M","1.13%"
"2020- 03- 02","1,032.92","1,030.67","1,044.88","1,016.30","5.78M","0.69%"
"2020- 02- 28","1,025.89","1,042.98","1,048.82","1,022.67","8.63M","-3.91%"
"2020- 02- 27","1,067.64","1,085.72","1,089.48","1,061.95","6.48M","-1.63%"
"2020- 02- 26","1,085.32","1,076.90","1,093.95","1,072.80","5.88M","-0.99%"
"2020- 02- 25","1,096.15","1,087.90","1,099.25","1,081.50","6.43M","0.55%"
"2020- 02- 24","1,090.12","1,112.76","1,115.43","1,090.12","7.39M","-4.19%"
"2020- 02- 21","1,137.74","1,143.93","1,155.40","1,136.59","8.67M","-2.22%"
"2020- 02- 20","1,163.58","1,168.70","1,175.17","1,154.74","7.54M","0.11%"
"2020- 02- 19","1,162.34","1,186.71","1,188.63","1,159.78","5.54M","-1.42%"
"2020- 02- 18","1,179.09","1,179.59","1,193.83","1,174.52","5.43M","-0.73%"
"2020- 02- 17","1,187.75","1,177.33","1,191.80","1,169.74","5.67M","0.20%"
"2020- 02- 14","1,185.43","1,194.71","1,196.28","1,184.03","6.31M","-0.39%"
"2020- 02- 13","1,190.07","1,197.65","1,208.12","1,187.98","9.60M","-0.65%"
"2020- 02- 12","1,197.84","1,198.42","1,203.29","1,188.04","19.41M","-0.60%"
"2020- 02- 11","1,205.01","1,177.28","1,205.28","1,177.00","8.73M","3.25%"
"2020- 02- 10","1,167.08","1,154.05","1,169.80","1,149.25","4.13M","0.10%"
"2020- 02- 07","1,165.93","1,166.38","1,173.06","1,158.41","4.73M","-0.77%"
"2020- 02- 06","1,174.95","1,149.25","1,176.99","1,146.47","8.42M","2.60%"
"2020- 02- 05","1,145.13","1,141.18","1,154.08","1,134.36","9.71M","1.70%"
"2020- 02- 04","1,126.01","1,102.42","1,132.02","1,101.64","7.64M","3.25%"
"2020- 02- 03","1,090.52","1,080.12","1,096.51","1,069.39","6.57M","-0.78%"
"2020- 01- 31","1,099.07","1,118.48","1,120.50","1,098.19","7.03M","-1.19%"
"2020- 01- 30","1,112.28","1,111.50","1,126.93","1,106.49","6.89M","0.46%"
"2020- 01- 29","1,107.19","1,108.84","1,112.74","1,094.09","5.97M","0.33%"
"2020- 01- 28","1,103.58","1,120.69","1,125.90","1,100.29","7.88M","-4.24%"
"2020- 01- 23","1,152.50","1,161.94","1,167.96","1,148.18","5.35M","-1.64%"
"2020- 01- 22","1,171.77","1,170.27","1,173.17","1,159.65","5.85M","0.70%"
"2020- 01- 21","1,163.63","1,181.05","1,182.42","1,163.42","3.94M","-1.08%"
"2020- 01- 20","1,176.35","1,164.89","1,182.29","1,163.91","5.35M","1.63%"
"2020- 01- 17","1,157.49","1,153.75","1,161.86","1,152.67","4.55M","0.37%"
"2020- 01- 16","1,153.23","1,159.10","1,159.10","1,143.52","4.80M","-0.69%"
"2020- 01- 15","1,161.25","1,167.86","1,168.61","1,158.21","3.80M","-0.81%"
"2020- 01- 14","1,170.69","1,166.14","1,176.79","1,164.15","5.84M","0.98%"
"2020- 01- 13","1,159.36","1,152.47","1,161.35","1,149.02","5.87M","0.69%"
"2020- 01- 10","1,151.43","1,133.83","1,152.91","1,126.03","11.24M","1.32%"
"2020- 01- 09","1,136.40","1,140.04","1,144.08","1,129.18","8.08M","1.17%"
"2020- 01- 08","1,123.21","1,147.83","1,150.02","1,120.63","7.44M","-4.10%"
"2020- 01- 07","1,171.27","1,167.20","1,174.41","1,162.77","4.36M","0.64%"
"2020- 01- 06","1,163.81","1,178.85","1,185.32","1,161.62","4.92M","-1.65%"
"2020- 01- 03","1,183.30","1,186.41","1,192.02","1,173.58","6.28M","0.32%"
"2020- 01- 02","1,179.51","1,204.29","1,204.97","1,179.25","3.51M","-1.82%"
"2019- 12- 30","1,201.41","1,201.25","1,204.78","1,196.33","2.78M","0.00%"
"2019- 12- 27","1,201.36","1,189.74","1,204.18","1,185.92","3.42M","-0.54%"
"2019- 12- 26","1,207.90","1,212.17","1,213.73","1,203.90","3.58M","-0.29%"
"2019- 12- 24","1,211.42","1,213.52","1,218.50","1,209.49","3.71M","0.07%"
"2019- 12- 23","1,210.53","1,208.97","1,213.14","1,204.24","3.29M","0.12%"
"2019- 12- 20","1,209.11","1,201.65","1,209.11","1,198.21","4.89M","1.17%"
"2019- 12- 19","1,195.16","1,183.74","1,195.27","1,181.66","3.01M","0.51%"
"2019- 12- 18","1,189.11","1,188.23","1,190.92","1,180.34","3.95M","0.02%"
"2019- 12- 17","1,188.83","1,184.11","1,193.83","1,181.49","5.66M","0.02%"
"2019- 12- 16","1,188.56","1,182.69","1,190.94","1,179.38","3.29M","0.65%"
"2019- 12- 13","1,180.91","1,182.73","1,190.75","1,177.33","4.86M","0.91%"
"2019- 12- 12","1,170.26","1,162.07","1,174.82","1,161.23","6.12M","1.18%"
"2019- 12- 11","1,156.56","1,154.45","1,158.65","1,148.22","3.38M","0.53%"
"2019- 12- 10","1,150.51","1,146.66","1,153.34","1,146.25","2.66M","0.34%"
"2019- 12- 09","1,146.59","1,141.61","1,151.66","1,139.75","3.86M","0.67%"
"2019- 12- 06","1,138.98","1,138.15","1,145.53","1,135.10","3.37M","0.73%"
"2019- 12- 05","1,130.73","1,145.73","1,148.04","1,124.64","4.10M","-1.00%"
"2019- 12- 04","1,142.17","1,157.31","1,157.89","1,137.17","3.87M","-1.99%"
"2019- 12- 03","1,165.36","1,162.21","1,166.58","1,153.04","3.76M","-0.24%"
"2019- 12- 02","1,168.14","1,170.32","1,177.27","1,163.42","5.56M","0.33%"
"2019- 11- 29","1,164.28","1,180.19","1,180.44","1,161.72","6.09M","-1.07%"
"2019- 11- 28","1,176.88","1,178.43","1,184.21","1,173.59","11.97M","-0.58%"
"2019- 11- 27","1,183.80","1,190.68","1,192.66","1,179.42","8.01M","-0.01%"
"2019- 11- 26","1,183.92","1,183.70","1,190.53","1,179.48","8.41M","0.15%"
"2019- 11- 25","1,182.12","1,173.13","1,183.30","1,169.65","5.40M","1.21%"
"2019- 11- 22","1,167.99","1,189.56","1,189.58","1,164.96","5.55M","-1.49%"
"2019- 11- 21","1,185.70","1,197.60","1,198.40","1,181.22","3.90M","-0.84%"
"2019- 11- 20","1,195.79","1,205.39","1,209.08","1,193.72","4.22M","-1.59%"
"2019- 11- 19","1,215.07","1,214.76","1,218.00","1,203.64","4.14M","-0.48%"
"2019- 11- 18","1,220.98","1,220.27","1,221.71","1,213.57","3.33M","0.16%"
"2019- 11- 15","1,219.04","1,205.27","1,223.36","1,204.53","3.65M","0.70%"
"2019- 11- 14","1,210.56","1,204.72","1,210.56","1,199.61","4.83M","0.94%"
"2019- 11- 13","1,199.34","1,208.24","1,210.95","1,194.83","7.25M","-1.30%"
"2019- 11- 12","1,215.14","1,217.58","1,219.15","1,210.60","3.80M","0.03%"
"2019- 11- 11","1,214.80","1,223.37","1,225.82","1,211.61","3.65M","-0.70%"
"2019- 11- 08","1,223.38","1,215.09","1,223.74","1,212.67","4.51M","1.23%"
"2019- 11- 07","1,208.50","1,204.46","1,210.07","1,202.54","4.38M","0.18%"
"2019- 11- 06","1,206.37","1,216.52","1,218.42","1,204.90","4.37M","-0.66%"
"2019- 11- 05","1,214.39","1,212.89","1,215.41","1,207.71","4.80M","0.47%"
"2019- 11- 04","1,208.74","1,205.48","1,209.87","1,203.43","4.43M","0.84%"
"2019- 11- 01","1,198.65","1,186.66","1,198.65","1,183.55","3.27M","0.87%"
"2019- 10- 31","1,188.30","1,187.70","1,197.82","1,183.37","4.02M","0.30%"
"2019- 10- 30","1,184.77","1,196.93","1,197.18","1,182.20","4.77M","-0.84%"
"2019- 10- 29","1,194.81","1,204.38","1,208.19","1,193.00","3.35M","-0.26%"
"2019- 10- 28","1,197.91","1,205.61","1,208.08","1,195.52","3.52M","0.38%"
"2019- 10- 25","1,193.38","1,195.31","1,196.79","1,187.41","4.64M","0.03%"
"2019- 10- 24","1,193.05","1,178.92","1,193.32","1,176.84","4.33M","1.61%"
"2019- 10- 23","1,174.14","1,183.38","1,186.96","1,171.93","3.90M","-1.25%"
