"날짜","종가","시가","고가","저가","거래량","변동 %"
"2017- 02- 27","334.68","335.46","337.66","333.99","7.33K","0.36%"
"2017- 02- 24","333.48","335.24","336.36","331.63","6.98K","-0.48%"
"2017- 02- 23","335.08","336.92","337.13","332.96","7.73K","-0.02%"
"2017- 02- 22","335.15","328.97","336.26","327.10","11.10K","2.34%"
"2017- 02- 21","327.48","321.63","328.43","321.16","5.76K","2.12%"
"2017- 02- 20","320.68","322.31","322.38","318.50","5.45K","-0.01%"
"2017- 02- 17","320.72","322.03","323.34","318.29","6.47K","-1.07%"
"2017- 02- 16","324.20","330.20","330.96","323.15","8.39K","-1.98%"
"2017- 02- 15","330.75","330.65","331.18","328.51","3.90K","0.65%"
"2017- 02- 14","328.62","330.94","332.00","327.06","4.75K","-0.35%"
"2017- 02- 13","329.79","329.58","332.04","328.13","6.58K","0.83%"
"2017- 02- 10","327.08","326.15","327.82","324.88","8.36K","0.97%"
"2017- 02- 09","323.94","320.48","325.32","318.75","5.18K","1.37%"
"2017- 02- 08","319.57","320.15","321.94","318.27","4.44K","-0.07%"
"2017- 02- 07","319.78","318.17","320.45","315.04","10.31K","-0.73%"
"2017- 02- 06","322.12","321.49","323.26","318.76","3.95K","1.16%"
"2017- 02- 03","318.43","321.11","322.05","317.24","5.42K","-0.69%"
"2017- 02- 02","320.64","320.02","324.30","319.05","5.56K","-0.08%"
"2017- 02- 01","320.90","311.33","321.45","311.25","6.30K","3.44%"
"2017- 01- 31","310.24","313.30","313.94","309.26","4.52K","-1.52%"
"2017- 01- 26","315.02","313.32","316.15","310.29","5.66K","0.98%"
"2017- 01- 25","311.95","320.09","321.13","310.98","7.49K","-1.81%"
"2017- 01- 24","317.69","316.82","318.85","314.58","6.73K","0.22%"
"2017- 01- 23","316.98","319.59","320.34","316.84","5.13K","-0.30%"
"2017- 01- 20","317.93","318.93","321.83","317.74","4.80K","-0.57%"
"2017- 01- 19","319.76","324.26","326.49","318.99","6.12K","-1.28%"
"2017- 01- 18","323.89","326.39","326.65","321.52","4.11K","-0.54%"
"2017- 01- 17","325.66","326.44","329.67","325.34","5.31K","-0.05%"
"2017- 01- 16","325.83","329.41","329.44","323.83","7.14K","-1.14%"
"2017- 01- 13","329.59","331.41","331.66","326.90","5.39K","-0.60%"
"2017- 01- 12","331.59","331.47","333.36","329.62","6.46K","0.15%"
"2017- 01- 11","331.09","326.34","332.68","325.30","8.60K","1.75%"
"2017- 01- 10","325.40","322.93","327.41","322.40","8.05K","0.73%"
"2017- 01- 09","323.03","324.28","325.92","321.77","7.94K","-0.38%"
"2017- 01- 06","324.25","320.77","324.85","318.81","7.72K","1.11%"
"2017- 01- 05","320.68","318.06","322.11","316.91","11.14K","2.01%"
"2017- 01- 04","314.36","323.16","323.16","313.94","6.40K","-2.29%"
"2017- 01- 03","321.72","320.59","323.27","319.09","7.13K","0.60%"
"2017- 01- 02","319.80","316.13","320.69","315.08","3.36K","1.49%"
"2016- 12- 29","315.09","316.78","317.54","314.76","4.17K","-0.28%"
"2016- 12- 28","315.97","314.22","317.89","313.97","5.41K","0.73%"
"2016- 12- 27","313.69","314.77","316.00","313.61","4.78K","-0.41%"
"2016- 12- 26","314.99","320.92","321.16","314.47","4.29K","-1.20%"
"2016- 12- 23","318.81","317.57","319.55","315.65","4.46K","0.10%"
"2016- 12- 22","318.48","321.97","322.86","318.47","4.39K","-1.16%"
"2016- 12- 21","322.22","322.11","324.30","321.72","7.16K","0.47%"
"2016- 12- 20","320.71","318.85","322.85","318.54","9.67K","1.19%"
"2016- 12- 19","316.94","318.93","319.79","316.17","4.06K","-0.42%"
"2016- 12- 16","318.28","319.60","320.77","317.52","4.53K","-0.78%"
"2016- 12- 15","320.78","316.43","322.22","314.97","5.30K","0.44%"
"2016- 12- 14","319.38","324.12","324.45","318.89","5.37K","-1.20%"
"2016- 12- 13","323.25","325.28","325.28","321.55","6.15K","-0.20%"
"2016- 12- 12","323.89","318.70","325.42","317.50","9.95K","3.52%"
"2016- 12- 09","312.87","313.73","315.07","312.07","5.77K","-0.71%"
"2016- 12- 08","315.10","311.14","315.10","310.43","8.36K","1.98%"
"2016- 12- 07","308.99","314.32","314.36","308.31","5.43K","-2.00%"
"2016- 12- 06","315.28","313.68","316.01","312.47","6.46K","1.37%"
"2016- 12- 05","311.01","310.21","314.98","308.26","8.41K","-0.15%"
"2016- 12- 02","311.49","314.46","316.27","310.63","9.19K","-1.14%"
"2016- 12- 01","315.09","311.16","316.58","310.24","10.06K","3.04%"
"2016- 11- 30","305.78","311.73","312.40","304.50","10.46K","-1.86%"
"2016- 11- 29","311.58","316.93","318.80","311.37","7.61K","-2.16%"
"2016- 11- 28","318.45","318.36","321.60","314.02","7.37K","-0.52%"
"2016- 11- 25","320.11","322.03","324.14","318.83","6.40K","-0.35%"
"2016- 11- 24","321.25","327.74","327.95","318.98","8.42K","-2.30%"
"2016- 11- 23","328.82","329.30","331.19","326.70","7.07K","-0.45%"
"2016- 11- 22","330.29","333.84","334.47","327.57","8.53K","-0.39%"
"2016- 11- 21","331.58","333.32","335.32","331.47","8.94K","-0.99%"
"2016- 11- 18","334.88","340.07","340.68","331.91","26.99K","-2.31%"
"2016- 11- 17","342.80","338.56","344.18","337.13","18.55K","0.89%"
"2016- 11- 16","339.77","335.72","347.92","335.72","15.64K","2.18%"
"2016- 11- 15","332.53","335.10","336.15","331.04","23.11K","-1.07%"
"2016- 11- 14","336.13","323.00","338.17","322.85","42.84K","3.81%"
"2016- 11- 11","323.80","320.69","325.27","315.77","13.07K","1.21%"
"2016- 11- 10","319.94","311.55","320.46","310.41","23.62K","5.99%"
"2016- 11- 09","301.85","312.00","313.07","298.18","17.43K","-3.13%"
"2016- 11- 08","311.61","315.46","315.46","308.55","5.52K","-0.22%"
"2016- 11- 07","312.31","306.05","313.02","305.46","5.16K","3.09%"
"2016- 11- 04","302.95","307.86","308.64","301.78","5.14K","-1.58%"
"2016- 11- 03","307.82","307.58","309.86","305.63","6.56K","0.04%"
"2016- 11- 02","307.69","310.14","310.59","304.11","11.03K","-1.52%"
"2016- 11- 01","312.43","325.66","325.66","312.05","9.02K","-5.38%"
"2016- 10- 31","330.19","330.35","332.37","327.62","4.40K","-0.75%"
"2016- 10- 28","332.69","335.96","336.13","332.05","4.42K","-0.66%"
"2016- 10- 27","334.89","335.07","337.30","331.35","3.93K","0.03%"
"2016- 10- 26","334.80","341.28","341.28","330.85","6.49K","-2.78%"
"2016- 10- 25","344.39","348.71","349.30","343.06","5.82K","-0.72%"
"2016- 10- 24","346.88","345.33","348.91","344.37","7.05K","0.71%"
"2016- 10- 21","344.44","339.74","344.74","338.15","7.81K","1.13%"
"2016- 10- 20","340.60","339.36","343.19","339.11","4.97K","0.79%"
"2016- 10- 19","337.94","344.35","344.95","337.90","5.15K","-1.70%"
"2016- 10- 18","343.77","340.20","343.77","338.70","5.59K","0.90%"
"2016- 10- 17","340.72","345.83","345.87","339.39","6.00K","-0.29%"
"2016- 10- 14","341.70","347.77","348.59","341.70","8.18K","-0.97%"
"2016- 10- 13","345.04","349.19","350.16","344.40","6.63K","-1.59%"
"2016- 10- 12","350.62","345.90","350.75","345.31","8.97K","1.11%"
"2016- 10- 11","346.77","348.89","349.11","344.60","10.51K","0.57%"
"2016- 10- 10","344.80","342.62","347.21","338.94","16.54K","0.27%"
"2016- 10- 07","343.87","342.09","346.42","340.33","10.26K","0.50%"
"2016- 10- 06","342.15","334.80","342.93","334.43","7.48K","1.86%"
"2016- 10- 05","335.91","336.06","337.05","333.34","7.22K","-0.38%"
"2016- 10- 04","337.20","336.74","337.35","333.25","5.67K","1.01%"
"2016- 09- 30","333.83","334.12","337.08","332.96","11.13K","-0.03%"
"2016- 09- 29","333.94","331.27","335.41","331.27","7.11K","1.99%"
"2016- 09- 28","327.42","333.22","333.35","327.23","6.49K","-1.47%"
"2016- 09- 27","332.31","324.88","332.39","324.15","6.98K","1.43%"
"2016- 09- 26","327.64","329.40","331.73","327.10","4.32K","-0.81%"
"2016- 09- 23","330.31","332.86","333.22","328.58","6.15K","0.64%"
"2016- 09- 22","328.22","331.02","333.37","327.65","9.58K","0.42%"
"2016- 09- 21","326.84","327.65","328.24","323.62","7.33K","-0.31%"
"2016- 09- 20","327.87","332.52","333.40","325.16","7.27K","-1.74%"
"2016- 09- 19","333.69","327.21","333.90","325.33","7.16K","1.44%"
"2016- 09- 13","328.95","333.82","334.72","326.54","6.13K","0.16%"
"2016- 09- 12","328.43","334.54","336.36","328.26","8.09K","-3.51%"
"2016- 09- 09","340.37","338.78","341.65","337.34","11.64K","0.18%"
"2016- 09- 08","339.76","343.54","344.46","338.39","7.39K","-0.84%"
"2016- 09- 07","342.65","345.71","346.55","341.84","8.52K","-0.43%"
"2016- 09- 06","344.13","345.03","347.91","343.77","5.31K","-0.37%"
"2016- 09- 05","345.41","341.42","345.59","340.83","6.61K","2.48%"
"2016- 09- 02","337.04","336.52","338.43","331.86","4.04K","0.23%"
"2016- 09- 01","336.27","334.00","337.29","331.86","4.14K","0.09%"
"2016- 08- 31","335.97","326.62","336.10","326.31","5.75K","2.74%"
"2016- 08- 30","327.02","326.42","331.68","325.20","5.40K","0.62%"
"2016- 08- 29","325.00","321.95","325.72","320.23","7.29K","-0.08%"
"2016- 08- 26","325.26","332.76","332.92","324.31","6.36K","-2.63%"
"2016- 08- 25","334.05","336.32","336.96","332.78","4.38K","-0.46%"
"2016- 08- 24","335.61","337.68","337.92","333.82","4.52K","-0.11%"
"2016- 08- 23","335.97","335.70","337.46","332.90","5.70K","0.14%"
"2016- 08- 22","335.50","339.10","339.59","333.76","7.34K","-1.37%"
"2016- 08- 19","340.15","339.59","342.09","338.32","9.20K","0.34%"
"2016- 08- 18","338.99","339.52","341.51","336.84","8.78K","0.20%"
"2016- 08- 17","338.32","336.17","338.63","332.49","9.60K","0.28%"
"2016- 08- 16","337.38","339.70","340.68","336.16","12.83K","0.03%"
"2016- 08- 12","337.29","332.81","337.29","331.88","7.17K","1.68%"
"2016- 08- 11","331.73","324.62","331.73","322.93","6.78K","1.93%"
"2016- 08- 10","325.44","329.96","332.36","325.18","6.51K","-1.05%"
"2016- 08- 09","328.88","326.92","331.38","326.84","7.08K","0.99%"
"2016- 08- 08","325.67","331.30","335.11","325.67","9.40K","-0.30%"
"2016- 08- 05","326.64","315.15","326.86","315.02","9.52K","4.04%"
"2016- 08- 04","313.95","317.66","318.77","313.79","5.27K","-0.60%"
"2016- 08- 03","315.83","314.18","317.57","310.11","5.94K","-0.40%"
"2016- 08- 02","317.11","317.40","318.62","315.19","5.50K","-0.27%"
"2016- 08- 01","317.97","315.15","319.40","312.15","7.87K","0.90%"
"2016- 07- 29","315.14","318.45","318.62","312.20","8.90K","-0.83%"
"2016- 07- 28","317.77","311.89","318.20","311.11","12.12K","3.28%"
"2016- 07- 27","307.67","304.42","308.74","304.14","13.55K","1.98%"
"2016- 07- 26","301.71","297.52","302.00","297.15","7.06K","1.20%"
"2016- 07- 25","298.13","298.52","300.26","296.41","4.34K","0.36%"
"2016- 07- 22","297.07","296.49","300.90","295.27","4.61K","-0.21%"
"2016- 07- 21","297.70","296.65","298.17","295.05","4.79K","0.57%"
"2016- 07- 20","296.00","294.00","297.10","291.62","6.04K","0.63%"
"2016- 07- 19","294.14","296.34","296.43","292.24","13.09K","-0.67%"
"2016- 07- 18","296.12","296.19","297.73","295.05","10.18K","0.91%"
"2016- 07- 15","293.46","291.78","295.26","291.28","8.21K","1.44%"
"2016- 07- 14","289.30","289.39","291.62","288.01","8.70K","-0.31%"
"2016- 07- 13","290.21","289.85","291.65","288.36","11.66K","1.29%"
"2016- 07- 12","286.50","283.96","287.54","282.56","7.38K","1.08%"
"2016- 07- 11","283.45","279.95","283.92","279.62","7.07K","2.55%"
"2016- 07- 08","276.41","277.49","278.25","274.39","6.53K","-0.79%"
"2016- 07- 07","278.61","279.99","281.16","277.63","6.19K","0.29%"
"2016- 07- 06","277.81","280.87","282.80","275.13","7.72K","-1.42%"
"2016- 07- 05","281.82","282.56","283.95","280.69","10.22K","0.06%"
"2016- 07- 04","281.64","276.84","283.08","276.50","11.14K","2.27%"
"2016- 07- 01","275.40","277.31","278.76","275.24","5.35K","-0.17%"
"2016- 06- 30","275.87","278.73","280.25","274.08","10.55K","0.09%"
"2016- 06- 29","275.62","273.90","277.94","271.34","7.50K","1.36%"
"2016- 06- 28","271.92","263.18","273.26","262.28","7.52K","2.38%"
"2016- 06- 27","265.60","258.80","266.88","258.28","9.08K","-0.01%"
"2016- 06- 24","265.63","283.92","286.15","264.80","18.95K","-5.44%"
"2016- 06- 23","280.91","280.95","282.24","279.21","5.44K","-0.28%"
"2016- 06- 22","281.71","276.46","283.13","276.46","6.85K","2.13%"
"2016- 06- 21","275.84","278.78","278.92","274.79","4.80K","-0.35%"
"2016- 06- 20","276.80","276.57","278.32","274.73","7.15K","2.06%"
"2016- 06- 17","271.20","274.51","275.31","268.59","7.89K","-0.18%"
"2016- 06- 16","271.69","273.41","275.80","270.04","6.74K","-0.33%"
"2016- 06- 15","272.58","279.19","280.91","272.58","6.40K","-2.61%"
"2016- 06- 14","279.88","281.21","285.25","277.80","6.40K","-0.59%"
"2016- 06- 13","281.55","287.27","287.80","281.44","8.07K","-3.12%"
"2016- 06- 10","290.62","290.72","292.61","289.03","8.68K","0.13%"
"2016- 06- 09","290.24","291.16","294.32","287.92","21.68K","0.20%"
"2016- 06- 08","289.65","285.11","290.14","283.71","10.55K","1.44%"
"2016- 06- 07","285.53","283.05","286.20","281.61","9.82K","1.53%"
"2016- 06- 03","281.23","276.35","283.29","276.11","16.71K","3.14%"
"2016- 06- 02","272.66","278.05","278.62","272.66","20.13K","-1.18%"
"2016- 06- 01","275.91","279.14","280.71","275.33","11.86K","-1.64%"
"2016- 05- 31","280.51","271.27","282.66","270.01","29.55K","4.10%"
"2016- 05- 30","269.47","270.23","271.96","268.72","5.94K","-0.45%"
"2016- 05- 27","270.70","272.68","273.14","268.17","6.64K","-0.23%"
"2016- 05- 26","271.33","264.72","271.77","264.50","9.24K","3.02%"
"2016- 05- 25","263.38","264.01","265.24","262.86","9.54K","0.94%"
"2016- 05- 24","260.92","265.88","265.94","260.23","8.50K","-2.01%"
"2016- 05- 23","266.26","269.64","269.78","263.17","7.33K","-0.55%"
"2016- 05- 20","267.74","264.43","268.32","263.26","6.33K","1.57%"
"2016- 05- 19","263.61","268.24","269.31","262.44","8.82K","-1.95%"
"2016- 05- 18","268.85","268.57","271.22","267.46","6.87K","-0.45%"
"2016- 05- 17","270.06","275.04","275.51","268.55","7.50K","-1.48%"
"2016- 05- 16","274.12","272.45","275.39","269.92","8.36K","0.09%"
"2016- 05- 13","273.88","275.72","275.72","272.72","7.95K","-0.52%"
"2016- 05- 12","275.32","270.77","278.25","270.32","22.25K","1.28%"
"2016- 05- 11","271.84","276.65","276.65","269.48","8.90K","-0.81%"
"2016- 05- 10","274.07","272.85","275.66","270.93","10.06K","0.74%"
"2016- 05- 09","272.07","277.47","277.75","270.82","17.13K","-2.65%"
"2016- 05- 04","279.47","289.60","289.84","278.60","12.52K","-4.01%"
"2016- 05- 03","291.14","292.33","293.60","289.82","8.19K","0.17%"
"2016- 05- 02","290.65","294.89","294.89","288.32","8.19K","-2.13%"
"2016- 04- 29","296.99","292.16","297.24","291.11","12.52K","1.58%"
"2016- 04- 28","292.36","297.57","297.66","291.24","8.08K","-1.37%"
"2016- 04- 27","296.43","291.50","297.73","290.16","13.97K","2.18%"
"2016- 04- 26","290.11","289.31","296.49","288.83","12.63K","1.15%"
"2016- 04- 25","286.80","294.02","295.08","285.66","10.62K","-3.17%"
"2016- 04- 22","296.19","296.73","297.57","294.46","6.80K","-0.91%"
"2016- 04- 21","298.90","296.73","299.61","294.15","12.82K","2.11%"
"2016- 04- 20","292.72","301.46","303.20","292.72","20.62K","-1.98%"
"2016- 04- 19","298.64","296.31","303.63","293.98","25.15K","1.82%"
"2016- 04- 18","293.29","292.30","293.99","288.73","12.71K","-1.82%"
"2016- 04- 15","298.74","300.86","303.21","297.97","16.98K","-1.14%"
"2016- 04- 14","302.19","291.50","302.19","291.50","30.64K","5.19%"
"2016- 04- 12","287.29","277.73","288.49","277.51","22.20K","4.01%"
"2016- 04- 11","276.21","274.78","276.86","273.10","17.79K","1.91%"
"2016- 04- 08","271.04","266.00","271.79","262.21","11.39K","1.03%"
"2016- 04- 07","268.27","260.78","268.80","260.73","20.79K","3.24%"
"2016- 04- 06","259.84","263.63","264.63","258.99","7.05K","-1.27%"
"2016- 04- 05","263.19","267.06","267.20","262.76","7.50K","-1.04%"
"2016- 04- 04","265.95","270.71","271.54","265.86","7.73K","-1.50%"
"2016- 04- 01","269.99","274.03","274.18","269.70","7.52K","-1.38%"
"2016- 03- 31","273.78","273.46","274.26","270.49","11.31K","0.87%"
"2016- 03- 30","271.42","274.27","274.39","270.37","10.21K","-0.19%"
"2016- 03- 29","271.95","265.93","272.60","265.51","25.55K","2.52%"
"2016- 03- 28","265.27","263.76","267.43","263.60","6.24K","0.66%"
"2016- 03- 25","263.54","267.26","267.97","262.68","10.38K","-0.97%"
"2016- 03- 24","266.11","268.99","271.47","265.75","10.29K","-2.26%"
"2016- 03- 23","272.27","280.81","281.19","271.93","10.36K","-2.02%"
"2016- 03- 22","277.87","272.95","279.09","272.10","11.30K","2.60%"
"2016- 03- 21","270.84","276.62","276.63","267.64","9.70K","-2.46%"
"2016- 03- 18","277.66","280.39","281.50","274.90","8.65K","0.53%"
"2016- 03- 17","276.19","276.28","280.99","275.35","10.42K","0.96%"
"2016- 03- 16","273.56","282.59","283.15","271.32","11.42K","-3.28%"
"2016- 03- 15","282.85","283.78","285.32","280.64","9.35K","-0.31%"
"2016- 03- 14","283.73","288.73","289.37","283.73","10.97K","-1.39%"
"2016- 03- 11","287.74","288.84","289.46","285.78","11.40K","-0.82%"
"2016- 03- 10","290.13","285.82","290.34","285.07","17.39K","2.07%"
"2016- 03- 09","284.24","282.17","285.16","281.06","17.37K","-0.63%"
"2016- 03- 08","286.04","288.44","289.00","278.46","40.18K","-0.88%"
"2016- 03- 07","288.59","278.98","290.88","277.73","52.91K","4.44%"
"2016- 03- 04","276.32","265.57","276.54","265.31","23.11K","4.56%"
"2016- 03- 03","264.27","254.46","265.60","253.86","34.47K","4.30%"
"2016- 03- 02","253.37","249.64","253.74","248.16","34.68K","3.38%"
"2016- 02- 29","245.08","250.36","251.06","245.03","7.14K","-2.11%"
"2016- 02- 26","250.35","247.54","250.64","246.08","6.68K","1.58%"
"2016- 02- 25","246.46","249.21","249.94","244.14","7.52K","-0.32%"
"2016- 02- 24","247.26","244.68","249.43","243.69","12.53K","1.17%"
"2016- 02- 23","244.40","246.85","247.72","243.90","16.39K","0.69%"
"2016- 02- 22","242.73","242.96","244.45","241.67","8.25K","-0.39%"
"2016- 02- 19","243.68","241.38","245.73","241.18","5.21K","0.35%"
"2016- 02- 18","242.83","245.41","245.59","241.80","10.26K","1.38%"
"2016- 02- 17","239.53","238.44","243.97","236.66","10.26K","-0.27%"
"2016- 02- 16","240.19","239.70","241.29","235.09","11.54K","0.94%"
"2016- 02- 15","237.95","230.07","238.61","229.10","9.73K","5.41%"
"2016- 02- 12","225.74","224.95","228.97","220.57","10.66K","0.44%"
"2016- 02- 11","224.76","226.47","228.81","224.20","7.14K","-3.72%"
"2016- 02- 05","233.45","227.42","235.01","226.63","13.08K","2.18%"
"2016- 02- 04","228.47","223.96","229.30","223.29","13.22K","3.61%"
"2016- 02- 03","220.51","224.65","224.67","220.38","10.90K","-3.18%"
"2016- 02- 02","227.76","229.74","233.59","225.22","13.35K","-1.74%"
"2016- 02- 01","231.80","230.12","232.01","228.38","10.19K","0.25%"
"2016- 01- 29","231.22","233.22","234.48","229.82","13.55K","-0.30%"
"2016- 01- 28","231.92","224.62","231.94","224.38","18.02K","3.00%"
"2016- 01- 27","225.16","224.91","227.37","224.26","14.27K","2.16%"
"2016- 01- 26","220.40","221.51","223.36","218.70","14.61K","-1.38%"
"2016- 01- 25","223.49","221.14","225.05","216.31","14.83K","1.74%"
"2016- 01- 22","219.67","215.60","222.48","215.45","21.77K","3.64%"
"2016- 01- 21","211.96","209.62","220.19","205.75","45.92K","1.40%"
"2016- 01- 20","209.03","216.49","216.72","207.48","10.00K","-3.69%"
"2016- 01- 19","217.03","222.42","222.42","214.96","9.17K","-2.23%"
"2016- 01- 18","221.99","217.24","222.64","217.18","11.16K","1.44%"
"2016- 01- 15","218.84","228.30","230.64","218.04","19.94K","-2.37%"
"2016- 01- 14","224.15","224.17","224.52","221.20","8.47K","-1.88%"
"2016- 01- 13","228.44","223.32","229.85","222.78","8.32K","3.15%"
"2016- 01- 12","221.47","228.21","228.94","221.35","8.08K","-2.06%"
"2016- 01- 11","226.12","227.12","229.43","226.09","7.40K","-1.50%"
"2016- 01- 08","229.57","225.81","230.10","223.41","10.98K","0.05%"
"2016- 01- 07","229.45","235.16","236.01","229.45","15.28K","-2.82%"
"2016- 01- 06","236.10","238.27","238.92","233.96","8.96K","0.34%"
"2016- 01- 05","235.29","237.17","241.12","234.44","8.74K","-1.12%"
"2016- 01- 04","237.95","245.44","245.63","237.95","9.38K","-3.24%"
"2015- 12- 30","245.93","249.18","250.00","245.00","6.87K","-1.32%"
"2015- 12- 29","249.23","249.91","251.47","248.70","6.14K","-0.66%"
"2015- 12- 28","250.89","258.33","258.99","250.89","8.23K","-2.19%"
"2015- 12- 24","256.52","259.50","259.93","256.38","8.09K","0.68%"
"2015- 12- 23","254.79","253.83","258.56","252.39","7.89K","0.68%"
"2015- 12- 22","253.07","255.19","255.19","249.93","10.33K","-0.34%"
"2015- 12- 21","253.93","253.11","255.22","250.88","4.58K","-0.26%"
"2015- 12- 18","254.60","251.05","254.91","250.89","5.36K","0.57%"
"2015- 12- 17","253.15","255.56","256.74","251.78","6.33K","-0.52%"
"2015- 12- 16","254.47","249.69","256.77","249.11","8.63K","3.11%"
"2015- 12- 15","246.79","248.56","249.34","244.76","5.83K","-0.25%"
"2015- 12- 14","247.40","251.40","251.48","246.38","6.87K","-3.05%"
"2015- 12- 11","255.19","259.47","260.35","255.05","5.03K","-1.60%"
"2015- 12- 10","259.35","259.77","260.51","256.46","8.37K","-0.36%"
"2015- 12- 09","260.28","259.62","260.72","256.69","5.80K","0.42%"
"2015- 12- 08","259.18","264.67","268.33","259.12","9.30K","-1.94%"
"2015- 12- 07","264.31","270.16","270.67","264.30","6.18K","-1.51%"
"2015- 12- 04","268.35","266.66","269.96","266.23","4.74K","-0.57%"
"2015- 12- 03","269.90","268.86","270.41","266.35","5.66K","-0.22%"
"2015- 12- 02","270.50","273.77","274.31","270.20","6.86K","-0.59%"
"2015- 12- 01","272.10","271.33","273.63","271.27","7.18K","1.13%"
"2015- 11- 30","269.06","274.65","274.65","269.06","28.57K","-2.10%"
"2015- 11- 27","274.83","276.85","278.23","273.98","8.43K","-0.29%"
"2015- 11- 26","275.63","268.45","275.74","268.30","11.41K","3.18%"
"2015- 11- 25","267.14","268.51","269.02","265.28","6.35K","-0.14%"
"2015- 11- 24","267.52","271.27","272.04","267.11","5.54K","-1.18%"
"2015- 11- 23","270.71","272.29","273.16","268.62","6.89K","-0.03%"
"2015- 11- 20","270.79","269.08","271.57","268.57","5.07K","1.04%"
"2015- 11- 19","268.01","266.90","269.07","265.43","6.61K","1.73%"
"2015- 11- 18","263.44","267.28","268.70","263.08","6.88K","-1.08%"
"2015- 11- 17","266.31","263.24","267.76","262.85","5.89K","2.49%"
"2015- 11- 16","259.83","264.92","265.20","258.89","11.54K","-2.86%"
"2015- 11- 13","267.48","267.27","269.86","266.73","5.92K","-1.50%"
"2015- 11- 12","271.55","271.57","271.82","267.73","5.24K","0.15%"
"2015- 11- 11","271.14","271.66","274.20","270.55","6.30K","0.51%"
"2015- 11- 10","269.77","267.63","274.00","267.22","7.50K","0.25%"
"2015- 11- 09","269.10","275.22","275.63","268.52","5.82K","-2.29%"
"2015- 11- 06","275.41","276.97","278.42","274.31","4.82K","-1.51%"
"2015- 11- 05","279.63","283.44","283.80","278.47","5.92K","-2.21%"
"2015- 11- 04","285.94","285.83","287.46","284.16","7.32K","0.61%"
"2015- 11- 03","284.20","276.92","290.34","276.33","31.05K","3.53%"
"2015- 11- 02","274.51","275.66","276.20","272.11","6.33K","-0.68%"
"2015- 10- 30","276.40","278.65","279.93","275.35","9.64K","-0.92%"
"2015- 10- 29","278.98","280.76","282.14","278.50","6.56K","-0.09%"
"2015- 10- 28","279.23","285.00","285.32","278.77","8.99K","-1.95%"
"2015- 10- 27","284.79","277.71","285.13","277.35","11.43K","3.24%"
"2015- 10- 26","275.85","274.42","276.68","270.62","7.87K","-0.20%"
"2015- 10- 23","276.40","280.23","281.33","276.05","6.92K","-0.07%"
"2015- 10- 22","276.60","281.95","282.86","276.16","8.94K","-2.38%"
"2015- 10- 21","283.34","284.19","286.10","282.34","8.39K","-0.14%"
"2015- 10- 20","283.74","288.31","289.28","282.69","13.76K","-1.73%"
"2015- 10- 19","288.73","285.52","292.15","283.62","7.31K","0.88%"
"2015- 10- 16","286.22","292.11","292.63","284.95","7.75K","-1.35%"
"2015- 10- 15","290.14","281.67","290.68","281.47","8.11K","3.28%"
"2015- 10- 14","280.93","290.46","290.81","280.93","12.04K","-3.97%"
"2015- 10- 13","292.54","288.19","293.28","285.95","9.76K","0.58%"
"2015- 10- 12","290.86","280.53","291.38","280.53","15.59K","4.79%"
"2015- 10- 08","277.57","271.70","277.57","271.47","8.98K","3.34%"
"2015- 10- 07","268.60","265.04","269.31","264.82","6.32K","1.43%"
"2015- 10- 06","264.82","267.20","268.60","263.85","6.27K","0.56%"
"2015- 10- 05","263.35","265.81","266.68","262.97","5.33K","-0.19%"
"2015- 10- 02","263.84","271.85","272.03","263.80","6.42K","-2.52%"
"2015- 10- 01","270.66","269.03","271.81","268.29","5.63K","1.12%"
"2015- 09- 30","267.67","268.25","269.88","263.61","7.84K","-2.27%"
"2015- 09- 25","273.88","271.47","274.50","269.29","5.40K","0.98%"
"2015- 09- 24","271.21","277.17","277.29","269.22","6.13K","-1.60%"
"2015- 09- 23","275.61","282.06","282.74","275.61","7.17K","-3.70%"
"2015- 09- 22","286.20","285.80","287.85","283.53","6.24K","0.96%"
"2015- 09- 21","283.49","286.74","287.53","282.27","6.13K","-2.80%"
"2015- 09- 18","291.66","293.11","293.11","287.00","8.77K","0.20%"
"2015- 09- 17","291.09","294.00","299.33","289.34","14.28K","0.34%"
"2015- 09- 16","290.09","281.09","291.69","280.91","13.89K","4.64%"
"2015- 09- 15","277.23","277.41","278.73","274.87","5.20K","0.30%"
"2015- 09- 14","276.41","283.33","285.00","274.96","9.99K","-1.76%"
"2015- 09- 11","281.35","279.33","283.57","278.28","8.40K","-0.06%"
"2015- 09- 10","281.52","263.75","281.52","263.37","16.47K","5.63%"
"2015- 09- 09","266.51","261.16","266.52","260.58","9.08K","3.93%"
"2015- 09- 08","256.43","258.29","260.04","255.56","5.97K","0.06%"
"2015- 09- 07","256.27","253.50","258.43","252.09","5.83K","1.50%"
"2015- 09- 04","252.48","253.95","256.92","252.09","5.93K","-0.30%"
"2015- 09- 03","253.24","260.16","260.98","253.22","5.05K","-2.02%"
"2015- 09- 02","258.45","254.00","259.75","253.31","5.90K","0.10%"
"2015- 09- 01","258.18","261.47","265.67","257.59","7.69K","-0.63%"
"2015- 08- 31","259.82","258.15","263.92","256.87","10.56K","0.80%"
"2015- 08- 28","257.75","256.52","258.58","254.77","7.96K","2.90%"
"2015- 08- 27","250.48","256.78","257.09","249.24","8.05K","-1.42%"
"2015- 08- 26","254.09","244.34","255.52","242.95","10.28K","3.75%"
