날짜,레이블,WTI,환율,VIX,PBR,통화량,기준금리,소비자물가지수,수입금액지수,수출금액지수,경제심리지수,경기종합지수,실업률,고용률,한국경제성장률,미국경제성장률,OBV,ADI,EOM,MFI,MACD,ADX,RSI,ATR,ev_ebitda
2016-08-01,down,40.06,1109.95,12.44,1.05,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-527706586.0,-3690000.0,0.23,64.62,-0.51,10.06,41.2,5.2,0.159129252
2016-08-02,neutral,39.51,1105.45,13.37,1.04,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-560096586.0,-4892193.55,2.22,50.38,-0.65,10.72,31.65,5.15,0.163132187
2016-08-03,neutral,40.83,1111.84,12.86,1.03,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-567506586.0,-1438562.09,-0.91,45.8,-0.35,11.09,38.78,5.06,0.165212543
2016-08-04,neutral,41.93,1113.45,12.42,1.04,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-560406586.0,3343977.9,-2.23,49.85,0.28,10.33,39.12,5.08,0.163819793
2016-08-05,down,41.8,1109.95,11.39,1.06,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-554696586.0,3786307.13,-3.96,53.39,0.78,9.97,45.6,4.91,0.157198382
2016-08-08,down,43.02,1113.35,11.5,1.06,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-549426586.0,-847864.08,0.15,56.9,0.96,10.28,57.52,4.81,0.15656513
2016-08-09,down,42.77,1104.65,11.66,1.07,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-545166586.0,2841044.78,0.19,59.89,1.02,10.02,58.38,4.87,0.156353742
2016-08-10,down,41.71,1099.9,12.05,1.06,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-549396586.0,-3587234.04,1.76,57.85,0.97,9.99,55.88,5.01,0.156353742
2016-08-11,down,43.49,1094.25,11.68,1.05,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-553596586.0,-399463.41,-1.31,55.78,1.16,9.96,50.35,5.09,0.154902544
2016-08-12,down,44.49,1095.95,11.55,1.07,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-549286586.0,3005934.07,-1.68,58.5,1.49,10.66,60.62,5.07,0.152668693
2016-08-16,down,46.58,1097.36,12.64,1.07,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-553986586.0,-2502024.1,2.33,56.32,1.43,11.05,52.4,5.11,0.153473886
2016-08-17,down,46.79,1094.03,12.19,1.06,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-557846586.0,890847.46,0.12,54.48,1.46,10.78,55.39,5.19,0.153072296
2016-08-18,down,48.22,1104.5,11.43,1.06,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-563686586.0,-4251351.35,-0.55,51.65,1.52,11.22,57.44,5.32,0.152668693
2016-08-19,down,48.52,1106.96,11.34,1.08,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-556536586.0,10092094.24,-1.07,55.58,1.69,11.96,64.86,5.32,0.147459525
2016-08-22,down,47.05,1117.39,12.27,1.07,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-568866586.0,-490739.55,-0.04,49.35,1.4,12.75,65.63,5.29,0.148587028
2016-08-23,down,48.1,1122.57,12.38,1.08,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-557126586.0,-1512546.82,0.87,56.37,1.02,12.39,72.57,5.46,0.14561666
2016-08-24,down,46.77,1119.39,13.45,1.06,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-566976586.0,-6990654.21,0.82,50.93,0.52,11.86,69.8,5.32,0.14783217
2016-08-25,down,47.33,1119.79,13.63,1.07,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-558726586.0,3651898.73,-0.27,56.32,0.45,11.62,73.1,5.24,0.149921794
2016-08-26,down,47.64,1114.13,13.65,1.06,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-552956586.0,7473754.27,0.38,60.47,0.08,12.07,74.87,5.4,0.150116138
2016-08-29,down,46.98,1121.75,12.94,1.04,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-573046586.0,-6092818.79,0.58,48.07,-0.4,12.36,62.98,5.32,0.15187597
2016-08-30,down,46.35,1118.33,13.12,1.04,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-565186586.0,-2584000.0,1.22,54.16,-0.44,12.96,54.38,5.27,0.151677047
2016-08-31,down,44.7,1118.38,13.42,1.04,2378156.4,1.25,95.677,96.42,91.16,95.9,99.6,4.0,60.8,0.4,0.6,-569746586.0,249289.1,0.12,50.81,-0.55,13.69,51.08,5.43,0.151284793
2016-09-01,down,43.16,1114.44,13.48,1.05,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-564486586.0,5450000.0,-0.17,55.11,-0.6,14.11,55.3,5.5,0.145983792
2016-09-02,down,44.44,1116.6,11.98,1.04,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-569936586.0,3368428.09,-2.72,51.12,-0.88,14.57,47.16,5.55,0.149345703
2016-09-06,down,44.83,1103.43,12.02,1.05,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-570606586.0,-1903561.64,1.67,50.97,-1.72,15.68,43.99,5.73,0.147271996
2016-09-07,down,45.5,1094.59,11.94,1.04,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-574206586.0,-4110000.0,0.16,48.13,-2.21,16.11,44.54,5.76,0.150502347
2016-09-08,down,47.62,1088.8,12.51,1.04,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-570096586.0,-2690470.59,0.81,51.26,-2.55,16.92,43.17,5.91,0.151284793
2016-09-09,down,45.88,1097.39,17.5,1.04,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-575766586.0,1413908.79,2.65,46.83,-3.05,17.96,42.84,6.16,0.149538555
2016-09-12,neutral,46.29,1103.6,15.16,1.01,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-580536586.0,-4773466.2,3.57,42.78,-3.58,19.26,27.79,5.99,0.158047795
2016-09-13,neutral,44.9,1107.46,17.85,1.0,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-585646586.0,-2971327.68,3.27,38.2,-3.46,20.03,22.18,5.84,0.159999718
2016-09-19,neutral,43.3,1124.9,15.53,1.01,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-580196586.0,3204000.0,0.38,41.45,-3.01,20.23,21.32,5.74,0.15848038
2016-09-20,neutral,43.44,1118.44,15.92,1.0,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-583796586.0,185833.33,-0.61,38.24,-2.52,19.32,14.82,5.88,0.157407695
2016-09-21,neutral,45.34,1116.15,13.3,1.01,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-579336586.0,3421610.17,-6.42,40.81,-1.64,17.92,16.0,6.02,0.157621944
2016-09-22,down,46.32,1104.37,12.02,1.03,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-574586586.0,1736933.87,-2.62,43.73,-0.81,16.42,33.57,5.74,0.154287618
2016-09-23,down,44.48,1101.99,12.29,1.03,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-569396586.0,-1054469.91,0.5,47.25,-0.3,15.73,32.64,5.79,0.152071341
2016-09-26,down,45.93,1101.8,14.5,1.03,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-573626586.0,-1904000.0,-0.83,43.8,0.2,15.62,41.61,5.97,0.154082331
2016-09-27,down,44.67,1107.46,13.1,1.05,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-570056586.0,3509816.51,-4.51,46.16,0.9,15.15,40.9,6.02,0.149538555
2016-09-28,down,47.05,1095.9,12.39,1.04,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-574746586.0,-4605479.45,-2.19,42.34,1.3,14.64,40.74,5.9,0.150310985
2016-09-29,down,47.83,1091.08,14.02,1.06,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-568596586.0,784663.77,1.26,46.36,1.97,14.88,47.99,5.92,0.145799995
2016-09-30,down,48.24,1101.62,13.29,1.05,2381604.3,1.25,96.247,93.7,95.54,96.2,99.7,4.0,60.6,0.4,0.6,-574526586.0,-2451068.49,-2.26,41.3,2.28,15.74,44.49,6.0,0.148587028
2016-10-04,down,48.69,1103.24,13.63,0.94,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-570286586.0,-3339770.11,2.3,44.04,2.95,16.18,42.06,6.18,0.149538555
2016-10-05,down,49.83,1115.36,12.99,0.94,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-574826586.0,3884676.26,-1.72,40.04,3.51,17.2,38.69,6.38,0.148396621
2016-10-06,down,50.44,1113.18,12.84,0.95,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-570436586.0,4163617.02,-2.82,42.76,4.23,17.5,50.07,6.4,0.14507312
2016-10-07,down,49.81,1114.89,13.48,0.96,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-564506586.0,210186.34,-1.99,46.79,4.73,18.07,49.44,6.45,0.144001776
2016-10-11,neutral,50.79,1106.62,15.36,0.98,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-554176586.0,1144245.81,-1.07,55.0,5.45,19.88,67.55,6.7,0.135942838
2016-10-12,neutral,50.18,1123.68,15.91,0.98,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-548786586.0,-2312020.15,4.73,59.99,5.23,19.53,68.18,6.94,0.138036149
2016-10-13,neutral,50.44,1123.81,16.69,0.96,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-552806585.0,-4099999.0,0.69,57.3,4.86,18.7,66.73,6.7,0.139354847
2016-10-14,neutral,50.35,1128.12,16.12,0.97,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-548706586.0,-413030.3,2.22,61.12,5.03,18.48,64.69,6.74,0.138036149
2016-10-17,neutral,49.94,1136.05,16.21,0.94,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-552936586.0,-6091342.59,0.61,58.46,4.91,18.65,63.68,6.61,0.139856308
2016-10-18,neutral,50.29,1135.63,15.28,0.96,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-545956586.0,5059195.8,-1.92,65.19,5.38,18.9,67.32,6.45,0.136742174
2016-10-19,neutral,51.6,1124.62,14.41,0.96,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-552166586.0,-2910153.45,2.28,61.51,5.33,19.55,59.59,6.51,0.136580898
2016-10-20,neutral,50.43,1119.61,13.75,0.95,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-556396586.0,-1059917.36,1.36,58.74,5.35,19.47,64.89,6.62,0.138856968
2016-10-21,neutral,50.85,1130.23,13.34,0.95,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-559246586.0,187343.36,-3.31,56.81,5.48,19.88,56.15,6.85,0.13578669
2016-10-24,neutral,50.52,1135.6,13.02,0.97,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-555996586.0,3420000.0,-4.37,59.76,5.6,20.49,57.24,6.85,0.135001665
2016-10-25,neutral,49.96,1134.38,13.46,0.98,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-552576586.0,3265058.82,3.38,62.99,5.19,20.51,60.34,6.82,0.13135162
2016-10-26,neutral,49.18,1129.1,14.24,0.95,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-556926586.0,-1904321.93,3.32,60.44,4.29,19.55,58.24,6.78,0.138036149
2016-10-27,neutral,49.72,1137.33,15.36,0.96,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-552596586.0,3432383.29,3.2,64.49,3.77,18.77,56.98,6.7,0.138036149
2016-10-28,neutral,48.7,1146.52,16.19,0.93,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-556576586.0,-4156034.16,7.13,62.34,2.88,18.54,53.16,6.63,0.142069302
2016-10-31,neutral,46.86,1146.7,17.06,0.92,2391859.8,1.25,96.379,96.21,97.77,96.5,99.8,3.8,60.6,0.6,0.5,-561246586.0,-3396966.29,2.94,59.72,2.44,18.75,54.25,6.36,0.140698983
2016-11-01,neutral,46.67,1143.33,18.56,0.91,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-567416586.0,3557784.91,1.11,56.06,2.37,19.89,54.51,6.51,0.144001776
2016-11-02,up,45.34,1145.47,19.32,0.9,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-572916586.0,-3306835.44,-0.09,52.52,2.33,20.21,52.19,6.53,0.14561666
2016-11-03,up,44.66,1145.17,22.08,0.91,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-568716586.0,3410000.0,0.65,55.68,2.71,19.89,56.0,6.67,0.140025417
2016-11-04,up,44.07,1143.42,22.51,0.9,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-572126586.0,-2302325.58,0.07,53.56,2.73,19.53,57.07,6.78,0.142590526
2016-11-07,up,44.89,1141.45,18.71,0.9,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-569126586.0,942948.21,-3.67,55.72,3.25,19.15,62.43,6.84,0.141725111
2016-11-08,neutral,44.98,1140.55,18.74,0.92,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-566686586.0,2498023.26,9.9,57.46,3.59,18.22,67.93,6.82,0.137871808
2016-11-09,up,45.27,1127.86,14.38,0.89,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-569476586.0,-2012370.62,-10.32,55.97,3.42,17.58,60.93,6.56,0.142418744
2016-11-10,neutral,44.66,1156.28,14.74,0.92,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-561386586.0,6130000.0,-3.5,61.64,4.17,16.88,80.19,5.68,0.133455396
2016-11-14,up,43.32,1164.4,14.48,0.93,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-568846586.0,1970316.62,0.9,59.91,3.61,17.8,79.98,5.49,0.132697021
2016-11-15,up,45.81,1167.76,13.37,0.92,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-576096586.0,-5779075.98,-0.44,55.58,3.03,17.35,79.49,5.55,0.130033228
2016-11-16,up,45.57,1166.69,13.72,0.93,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-563806586.0,5072349.73,0.52,66.83,2.59,17.12,78.86,5.6,0.130761378
2016-11-17,up,45.42,1169.07,13.35,0.92,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-575126586.0,1608526.32,2.45,59.83,1.67,16.3,78.01,5.75,0.131647217
2016-11-18,up,45.69,1179.15,12.85,0.9,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-579256586.0,-4599256.2,4.52,56.76,0.68,15.82,62.77,5.61,0.133915229
2016-11-21,up,47.49,1180.75,12.42,0.9,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-584766586.0,1034782.61,0.54,52.32,0.07,15.71,65.68,5.53,0.135472234
2016-11-22,up,48.03,1179.18,12.41,0.89,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-589526586.0,-719744.14,-0.31,48.1,-0.58,16.9,52.15,5.67,0.135627659
2016-11-23,up,47.96,1167.93,12.43,0.89,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-585646586.0,-1357875.0,3.03,51.54,-1.25,18.12,52.0,5.74,0.13135162
2016-11-25,up,46.06,1181.05,12.34,0.86,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-594006585.0,605699.87,-0.28,43.84,-2.5,20.32,38.46,5.19,0.139687608
2016-11-28,up,47.08,1172.7,13.15,0.86,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-587926585.0,1386136.36,-1.23,48.71,-2.6,19.25,42.21,4.98,0.139687608
2016-11-29,up,45.23,1169.71,12.9,0.86,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-591136585.0,-938271.19,2.67,45.75,-2.77,18.54,46.86,5.02,0.142069302
2016-11-30,up,49.44,1167.86,13.33,0.85,2400346.6,1.25,96.237,102.14,102.92,96.7,100.0,3.6,60.7,0.6,0.5,-594246585.0,-1831021.9,-3.98,42.78,-2.9,18.15,38.24,4.97,0.148210573
2016-12-01,up,51.06,1178.13,14.07,0.83,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-590786585.0,-2285856.57,0.22,45.31,-2.64,17.11,37.69,4.93,0.142243808
2016-12-02,up,51.68,1167.7,14.12,0.83,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-586536585.0,-759024.86,3.52,48.64,-2.52,16.62,37.8,4.92,0.139856308
2016-12-05,up,51.79,1169.6,12.14,0.82,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-590246585.0,-716042.88,-4.32,45.39,-2.41,16.07,33.71,4.86,0.14507312
2016-12-06,up,50.93,1166.99,11.79,0.83,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-586876585.0,-74339.62,0.22,47.92,-1.97,14.45,39.57,4.82,0.143115589
2016-12-07,up,49.77,1170.55,12.22,0.83,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-590816585.0,-414655.17,-1.0,44.52,-1.72,13.69,39.81,5.03,0.142069302
2016-12-08,neutral,50.84,1157.5,12.64,0.84,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-586006585.0,3680000.0,-0.07,48.07,-1.33,12.74,44.85,5.0,0.139856308
2016-12-09,neutral,51.5,1162.25,11.75,0.83,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-589686585.0,-3855428.57,-3.47,44.92,-1.26,11.96,34.95,5.04,0.143115589
2016-12-12,neutral,52.83,1169.95,12.64,0.86,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-585786585.0,3712935.48,-3.83,47.76,-0.76,11.25,42.42,4.84,0.134378241
2016-12-13,up,52.98,1164.65,12.72,0.86,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-580116585.0,-3874675.32,1.43,52.31,-0.88,11.11,44.85,4.73,0.132396696
2016-12-14,up,51.04,1163.59,13.19,0.85,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-585216585.0,-2793063.58,0.44,48.14,-1.06,11.34,32.39,4.73,0.1377112
2016-12-15,up,50.9,1179.16,12.79,0.86,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-579176585.0,2214228.86,0.1,53.22,-1.06,12.08,36.22,4.83,0.134070267
2016-12-16,up,51.9,1184.43,12.2,0.85,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-583796585.0,-372746.67,1.91,49.43,-1.2,12.88,32.85,4.74,0.135472234
2016-12-19,up,52.12,1186.0,11.71,0.84,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-588616585.0,-2186378.38,-0.11,45.14,-1.19,13.32,40.03,4.67,0.138528148
2016-12-20,up,52.23,1186.95,11.45,0.85,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-585456585.0,2884848.48,-2.09,47.57,-0.79,12.83,47.98,4.75,0.136262757
2016-12-21,up,52.49,1191.47,11.27,0.86,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-582056585.0,3047615.06,-2.12,50.29,-0.53,12.48,48.6,4.68,0.135313938
2016-12-22,up,52.95,1193.35,11.43,0.86,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-577446585.0,123861.39,0.47,54.22,-0.51,12.55,42.78,4.68,0.135001665
2016-12-23,up,53.02,1205.1,11.44,0.86,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-581616585.0,895229.36,0.17,50.98,-0.52,13.38,40.61,4.72,0.135627659
2016-12-27,up,53.9,1199.55,11.99,0.85,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-587846585.0,-33394.5,0.17,45.88,-0.37,14.2,47.29,5.01,0.134534354
2016-12-28,up,54.06,1206.48,12.95,0.85,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-584206585.0,1659024.39,-2.12,48.51,-0.12,13.95,49.06,5.23,0.135472234
2016-12-29,up,53.77,1210.34,13.37,0.86,2407562.2,1.25,96.342,104.43,106.11,96.9,100.1,3.4,60.9,0.6,0.5,-580626585.0,364163.57,-1.28,51.19,0.13,13.67,57.33,5.31,0.136262757
2017-01-03,up,52.33,1202.93,12.85,0.86,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-580046585.0,-706235.12,-1.71,51.88,0.3,14.54,62.11,5.44,0.100345652
2017-01-04,up,53.26,1206.01,11.85,0.88,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-575906586.0,4187773.58,-1.85,54.99,0.32,15.58,68.22,5.41,0.0973704442
2017-01-05,up,53.76,1194.48,11.67,0.88,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-581346586.0,-1844579.44,1.14,51.4,-0.11,16.55,71.98,5.42,0.0984947129
2017-01-06,up,53.99,1180.63,11.32,0.88,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-585216586.0,1804323.73,2.95,48.68,-0.58,16.54,63.36,5.67,0.100111092
2017-01-09,up,51.96,1201.1,11.56,0.86,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-588966586.0,-4180807.45,4.62,45.98,-1.14,16.73,52.06,5.53,0.10477717
2017-01-10,up,50.82,1202.52,11.49,0.85,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-593826586.0,-2150833.33,-0.56,42.39,-1.18,17.29,42.36,5.37,0.103634935
2017-01-11,neutral,52.25,1200.6,11.26,0.86,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-589376586.0,3505426.36,-2.11,44.9,-1.06,17.99,50.9,5.49,0.101537615
2017-01-12,neutral,53.01,1187.16,11.54,0.87,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-584056586.0,7110000.0,-1.28,48.09,-1.18,18.89,57.28,5.38,0.102390999
2017-01-13,neutral,52.37,1174.72,11.23,0.88,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-576946586.0,3396867.47,0.58,52.79,-1.71,20.09,58.89,5.36,0.102267491
2017-01-17,neutral,52.48,1182.17,11.87,0.86,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-589356586.0,-3463728.81,1.02,44.35,-3.02,21.07,52.73,5.39,0.103508409
2017-01-18,neutral,51.08,1160.03,12.48,0.86,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-594596586.0,2717906.98,0.51,40.33,-3.51,22.64,43.45,5.62,0.104138925
2017-01-19,neutral,51.37,1176.79,12.78,0.84,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-598626586.0,-3652741.68,7.98,37.1,-4.04,23.73,35.0,5.65,0.106742465
2017-01-20,up,52.42,1173.75,11.54,0.83,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-602386586.0,-1253968.25,-0.33,34.03,-4.18,24.91,30.69,5.42,0.108368593
2017-01-23,neutral,52.75,1173.3,11.77,0.84,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-599226586.0,604372.29,0.15,35.36,-4.04,24.01,30.85,5.54,0.107957434
2017-01-24,up,53.18,1162.65,11.07,0.84,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-593156586.0,3600882.35,1.27,38.0,-3.93,23.03,34.62,5.61,0.107144405
2017-01-25,up,52.75,1168.03,10.81,0.82,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-596866586.0,-3744201.68,-2.06,35.25,-3.86,21.66,26.06,5.66,0.108919798
2017-01-26,up,53.78,1161.26,10.63,0.84,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-591226586.0,1678357.35,-2.65,37.58,-3.21,20.13,31.52,5.63,0.105425961
2017-01-31,up,52.81,1169.21,11.99,0.85,2417763.8,1.25,97.366,103.96,94.29,97.2,100.3,3.4,60.7,1.0,0.4,-584036586.0,4041987.58,-3.09,40.81,-2.81,18.72,42.43,5.5,0.102760779
2017-02-01,up,53.88,1149.25,11.81,0.87,2427679.6,1.25,97.632,100.25,99.94,97.6,100.5,3.9,60.8,1.0,0.4,-578426586.0,6229588.55,-0.15,43.56,-2.57,18.03,45.05,5.21,0.0966006278
